customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
91853589,Xavier Wali,jatin71@example.net,+910858948536,"67/39
Yogi Ganj, Loni 127098",Jalna,649749,2024-06-17,New,5,918.69
7228206,Anmol Koshy,rdevi@example.com,+913516981949,"95
Sinha Path, Ludhiana-771856",Jalgaon,132617,2023-05-25,New,15,843.79
41612464,Chatura Sodhi,adya94@example.com,+915783246081,"54/092
Bhatnagar Road, Ozhukarai-567116",Bhavnagar,521802,2023-08-06,Regular,18,874.93
10683250,Manthan Sundaram,ekavir81@example.org,+915063231276,"H.No. 464
Singhal Marg
Patna-308566",Bhagalpur,545885,2024-07-19,Regular,14,480.47
94078407,Praneel Baria,olata@example.org,+913022848733,"H.No. 409, Badal Marg
Morena-092728",Uluberia,208164,2024-01-23,Premium,4,1370.22
26364643,Zehaan Keer,riya25@example.com,+919889207512,"88
Bhandari Path, Raurkela Industrial Township 646085",Morena,006749,2024-08-22,Inactive,9,1086.68
85016568,Rudra Mall,nandra@example.com,+917990226858,"26/84, Manne Road
Nadiad-091335",Tinsukia,355326,2024-07-17,Regular,2,367.12
11153360,Libni Sastry,warjaschoudhury@example.com,+915612430324,"66/78
Baral Zila
Sonipat-698595",Amaravati,724136,2024-04-01,Inactive,20,1575.46
88532418,Ansh Bahl,bina13@example.com,+913215442494,"546
Devi, Bardhaman-527064",Gorakhpur,013574,2024-10-21,New,12,344.66
66023110,Joshua Mishra,imaranchana@example.com,+918833868907,"H.No. 62
Chand Path
Bhimavaram 617653",Kottayam,636641,2023-11-03,New,20,1807.56
18229949,William Bora,nlata@example.org,+918795009128,"038
Varty Zila
Berhampore-791959",Danapur,397135,2023-04-15,Inactive,10,466.33
58873572,Chandran Kale,manbirdhawan@example.com,+918707061412,"H.No. 77
Jayaraman Marg
Durgapur 062032",Nanded,745599,2023-09-10,Premium,13,1721.61
5001749,Dayamai Chanda,ekta28@example.com,+917870905337,"H.No. 218
Srinivas Road, Kalyan-Dombivli-797929",Kota,761952,2023-06-06,Inactive,3,1623.48
6668498,Bimala Prakash,vchander@example.net,+911206965311,"757, Sandhu Street
Nagpur-709424",Ratlam,062592,2024-05-08,Inactive,11,1413.4
13441874,Hemang Sandal,ysingh@example.net,+919735172951,"89/07, Sangha Ganj
Suryapet-403179",Berhampur,970701,2023-04-09,Inactive,2,602.63
52915166,Harita Gulati,sanaya15@example.net,+916795302367,"H.No. 019, Parsa Street, Deoghar 818465",Dehri,272048,2024-06-28,Inactive,18,505.66
41647393,Simon Padmanabhan,kevin23@example.com,+916509506565,"H.No. 485
Mangat Street, Varanasi-453576",Sirsa,149812,2023-11-09,Inactive,11,1785.8
51945420,Geetika Kalita,bhandariaryan@example.com,+913223300806,"839, Boase Zila, Bahraich 523840",Tiruppur,611743,2023-04-05,Premium,3,412.9
53640286,Quincy Cheema,vigvasatika@example.org,+915944903566,"58/738, Dhar Zila, Phusro-372086",Mathura,028426,2023-11-12,Premium,20,1368.38
15599514,Yashodhara Magar,jeetbansal@example.org,+913660608773,"H.No. 586, Sawhney Zila
Jamnagar-849026",Tezpur,170702,2023-04-18,Regular,20,1171.07
55552600,Baljiwan Nagar,barkha14@example.net,+911193411909,"91/534
Solanki Marg, Chinsurah-132968",Gorakhpur,081284,2024-10-30,Regular,14,1412.54
78439088,Ria Taneja,mbanerjee@example.com,+915711757102,"68, Verma Zila, Gurgaon 268634",Ballia,527348,2024-06-27,Regular,6,1507.04
42947770,Vincent Bahri,januja43@example.com,+918697987562,"H.No. 198
Dhingra Nagar
Raiganj-712327",Bhalswa Jahangir Pur,582630,2024-09-18,New,16,1358.53
66252737,Umang Bhavsar,xiti79@example.org,+918253237477,"91/97, Doctor Zila
Madurai-593317",Warangal,272505,2024-09-12,Premium,15,1188.67
71615827,Yash Contractor,aadi81@example.com,+919513823264,"H.No. 89
Dhillon Path, Pondicherry 003231",Bulandshahr,346706,2024-03-23,Premium,3,900.98
15487049,Aadhya Cherian,rushil71@example.com,+915068387363,"H.No. 071
Mane Circle
Jorhat 896774",Motihari,716665,2024-02-13,New,15,1928.0
85218071,Panini Mani,bhavanighosh@example.org,+912901349860,"397
Ramaswamy Nagar, Motihari-389474",Hyderabad,908140,2023-04-28,New,20,1125.33
24456825,Vansha Khurana,patrickyohannan@example.com,+919196673491,"94, Varty Zila
Pallavaram 302373",Indore,382788,2023-12-21,Inactive,18,363.12
15043066,Bakhshi Majumdar,mittalaarini@example.com,+914631697976,"H.No. 597
Johal Ganj, Bhilwara 123696",Rohtak,707096,2024-02-12,Inactive,2,1748.41
98246574,Rachita Varty,hardik53@example.net,+918123225989,"H.No. 85, Bail
Gandhidham-851792",Chinsurah,638222,2023-03-24,Premium,15,1904.61
80567870,Andrew Bajaj,ekavir45@example.org,+913353528598,"740, Ramachandran, Shivpuri-023391",Khammam,390449,2024-06-05,Regular,1,1769.49
92843141,Mekhala Seshadri,shethchakradhar@example.com,+916092001301,"H.No. 61, Mall Path, Gangtok-253081",Kota,595099,2023-04-02,Premium,1,502.79
62416456,Diya Chakrabarti,bhavanikala@example.com,+919634128482,"937, Nayar Street
Ongole-865795",Medininagar,121675,2023-09-25,Inactive,18,752.91
6245778,Reva Shanker,edhitha04@example.org,+915282895141,"H.No. 716
Ram Marg, Kakinada 548086",Guntakal,850565,2024-01-11,Premium,17,1779.46
80315623,Varenya Banik,aachalsarma@example.com,+910978849959,"261
Yohannan Zila, Kalyan-Dombivli 109129",Loni,205436,2024-10-14,New,14,1313.73
46623192,Warinder Sastry,pallaraksha@example.com,+913785653819,"H.No. 50, Uppal Marg
Anantapur-558351",Nizamabad,232354,2024-10-22,New,6,1970.59
27504517,Rayaan Gupta,tailorsimon@example.org,+918679065841,"77, Mital Path
Rajahmundry 334280",Bardhaman,833561,2023-06-30,New,18,1175.7
22800586,Jacob Lad,ramakrishnanchandresh@example.net,+916720787687,"09, Varma
Bareilly-794732",Bijapur,339864,2024-06-12,New,10,1332.02
17287733,Balhaar Chaudhari,ranveerkrish@example.com,+915241154906,"824
Bedi Nagar
Siliguri 925880",Morbi,410335,2024-04-27,Premium,12,1897.84
87691707,Radha Jha,subramanianveer@example.org,+917471816598,"95/78
Narain Path, Farrukhabad-849186",Miryalaguda,930945,2024-04-05,Inactive,18,1423.63
8655667,Ayaan Upadhyay,akapur@example.com,+918735041469,"039
Bobal Path, Jalandhar-942451",Gwalior,479960,2023-07-16,Premium,1,456.16
2442235,Pushti Bhattacharyya,qmaharaj@example.org,+910324285991,"H.No. 38
Loyal Street
Vellore 607787",Latur,117097,2024-05-17,Premium,11,661.58
41073776,Urmi Dara,anitakaur@example.com,+913612230348,"93, Bhatnagar Marg, Hindupur-363934",Meerut,658588,2024-03-02,Premium,8,1366.55
45659330,Jackson Sandal,leena40@example.net,+913923091063,"H.No. 607
Kar Nagar, Maheshtala 129369",Gwalior,236335,2024-07-28,New,19,1364.9
79369660,Bahadurjit Doctor,isaiahdesai@example.com,+918612602657,"23/122, Kale Nagar
Aurangabad-034703",Purnia,782515,2023-12-11,Premium,13,1085.69
44269569,Chasmum Natarajan,nisha81@example.org,+914487444914,"H.No. 852, Comar Chowk, Sangli-Miraj & Kupwad-332124",Agra,129271,2024-06-16,New,18,812.22
46848302,Praneel Ramesh,utara@example.com,+912422932652,"542
Kota Chowk, Medininagar-457616",Gulbarga,748017,2024-07-15,Premium,15,1657.96
83034412,Unnati Deol,vchoudhary@example.com,+918211722634,"H.No. 276
Dugal Circle
Rourkela-734631",Jamnagar,743423,2024-04-22,New,11,1077.88
26912171,Jagat Banerjee,sudikshabhatt@example.com,+910056698506,"66/690
Gala Zila
Motihari 873668",Rampur,426824,2024-06-21,New,2,386.54
71229024,Manbir Ramesh,ekbaldeshmukh@example.net,+919167807700,"38/411
Deshmukh Marg
Gangtok 554649",Jamalpur,761366,2024-02-10,New,4,1869.02
20835909,Inaya Ramanathan,madhavsom@example.org,+915770149400,"87/765, Kota Ganj, Saharsa 993982",Tinsukia,681334,2023-04-02,Premium,9,713.25
83155219,Yauvani Chanda,ijayavasa@example.net,+912774870676,"H.No. 66, Malhotra Zila
Mangalore-435105",Satara,088020,2024-02-18,Inactive,5,1433.81
80286283,Girindra Kalla,yash33@example.com,+918122810213,"H.No. 328, Basu
Gangtok 697599",Ahmednagar,167124,2023-10-10,Regular,8,311.01
30367559,Bhavna Guha,isabharwal@example.com,+916618110362,"H.No. 38
Prabhu Nagar, Gorakhpur-773747",Aligarh,885164,2024-09-29,Regular,6,1419.6
76082627,Ekalinga Goda,madhavijayaraman@example.com,+914631524618,"91/217
Sachdev Zila
Bijapur 682568",Jehanabad,877090,2024-07-03,Inactive,4,770.0
41874489,Vrishti Baria,varsha76@example.com,+917971760280,"70
Sawhney Street, Agra 309466",Ahmedabad,285855,2023-04-09,Regular,2,1944.43
47335806,Pavani Borde,yashodhara92@example.com,+916632289559,"H.No. 70, Chatterjee
Thrissur-635211",Pimpri-Chinchwad,553989,2024-05-25,Regular,9,1188.0
59824662,Tanish Jayaraman,sarmaavi@example.net,+917132578180,"H.No. 55, Kala Path
Dibrugarh 172574",Bhilwara,406032,2024-05-18,Premium,1,741.83
16436359,Yashica Ramesh,upasna58@example.net,+910300078228,"41/28, Tella Zila
Bokaro-422478",Kota,362536,2024-07-26,New,9,1485.15
45383958,Aachal Mangat,yasti56@example.org,+917359299521,"H.No. 37
Venkatesh, Sonipat-528712",Rewa,626591,2024-10-02,New,19,482.19
52613657,Kala Ravi,unni50@example.org,+917291189791,"H.No. 521
Peri, Khora  519235",Sultan Pur Majra,685992,2023-03-16,New,9,470.5
36675827,Xiti Chowdhury,naksh47@example.com,+919583780426,"47/62, Dhar, Jaipur-105116",Patiala,230470,2024-10-07,Inactive,15,1143.03
80800079,Shivani Barad,csanghvi@example.net,+919371491537,"62/36, Bhatnagar Zila, Tiruchirappalli-339874",Bidhannagar,221116,2023-05-12,Inactive,18,508.84
45066676,Lipika Murthy,lankayagnesh@example.com,+913928866671,"55, Bassi Marg, Bhilwara 898751",Satna,469678,2023-03-25,Premium,1,1076.85
1060685,Yadavi Rajagopalan,dipta24@example.net,+912609155283,"48
Choudhary Ganj, Gorakhpur 965066",Mango,449803,2024-03-07,Inactive,4,999.24
87536050,Rushil Raja,xrau@example.org,+916646603523,"H.No. 197
Mody Zila
Sirsa 179676",Vadodara,593400,2023-04-02,Regular,18,1857.99
67829645,Akshay Vohra,sainigam@example.net,+915456660745,"35, Ramaswamy Road, Munger 879775",Jamalpur,675581,2023-11-08,New,4,711.83
45700473,Omkaar Padmanabhan,vedantgrover@example.com,+914785576484,"808
Balakrishnan Ganj, Begusarai 914766",Thoothukudi,088698,2023-12-23,Inactive,12,525.38
90144978,Pooja Lad,kothariyashoda@example.net,+914662712497,"013
Sarma Circle
Rohtak 943634",Chittoor,216756,2024-07-10,Regular,3,1017.23
96629258,Liam Joshi,choudharyelijah@example.net,+916067383883,"78/80, Venkataraman, Lucknow 671983",Chandigarh,918398,2023-07-07,Inactive,14,1462.21
76925460,Tara Narasimhan,reva48@example.org,+914214193495,"29, Tak Path, Yamunanagar 262795",Kharagpur,501619,2024-05-17,Regular,2,1526.55
59190584,Xiti Tata,jgolla@example.com,+912224721462,"77/806, Sethi Nagar
Phusro-516017",Vijayawada,483920,2024-05-19,Premium,6,1175.38
24323106,Faras Edwin,janani01@example.net,+913495856739,"96/09
Jaggi Circle
Siwan-762214",Amaravati,840367,2024-02-12,Inactive,19,384.21
66354642,Priya Behl,pdas@example.org,+918110065349,"H.No. 37, Karpe Marg
Rajkot 008569",Tenali,696330,2024-03-30,Premium,7,1153.17
17390673,Raghav Wali,forum17@example.net,+912430555725,"49/45, Doctor Road, Anand-556316",Korba,669102,2024-10-23,Regular,16,1043.26
80419534,Gunbir Pandey,baradvihaan@example.com,+913927367437,"109, Bose Path
Bharatpur 828807",Sagar,841623,2024-01-02,Premium,19,993.78
4439806,Balendra Sethi,johalmadhavi@example.net,+912826946272,"89/706, Grewal Street, Jalgaon-268348",Mathura,838796,2024-04-19,New,7,790.59
89811984,Saumya Yadav,mseshadri@example.net,+915999625979,"H.No. 132, Behl Path, Kakinada 191344",Ramgarh,309567,2023-07-26,Regular,3,1957.67
44223796,Bakhshi Lad,indira89@example.com,+910380300612,"38/453
Dasgupta Chowk, Tirunelveli-600855",Erode,041954,2023-06-16,Regular,16,1449.84
88223261,Yoshita Suri,xiti38@example.com,+914811973924,"H.No. 42, Wali
Panihati-273533",Navi Mumbai,578028,2024-01-14,Regular,7,532.31
90372221,Rajeshri Hayre,pahal62@example.com,+919263387366,"H.No. 571, De Chowk, Rampur-364379",Jabalpur,262984,2023-05-30,Regular,6,1923.68
87213891,Janani Malhotra,idikaamble@example.com,+914987307199,"H.No. 54
Chowdhury Road, Phusro-208073",Sonipat,813317,2023-06-03,New,1,1382.19
45729563,Jagvi Chaudry,ishenoy@example.org,+912803231374,"58/545, Doctor Zila, Sri Ganganagar 092880",Bijapur,919273,2023-08-13,New,14,725.66
10706516,Charita Srivastava,dakshesh23@example.org,+917851282763,"57/12, Narula Road
Karaikudi 600784",Miryalaguda,085972,2024-08-18,Regular,13,1420.97
25526479,Mason Doctor,siyasinghal@example.net,+912906385338,"H.No. 45
Nadig Ganj, Ongole-168533",Hazaribagh,154794,2023-03-16,Regular,2,391.73
90902199,Faras Dua,sairajagopal@example.com,+911485483795,"72/803, Puri Ganj, Kottayam 970220",Kishanganj,502489,2024-06-27,Regular,17,707.15
89874335,Mitali Sheth,sinhahemang@example.org,+912129269238,"58/50, Batta Zila, Chandigarh 648087",Raiganj,701928,2023-04-14,New,15,808.55
27381533,Zayan Guha,bahriforum@example.net,+916631495305,"64/71, D’Alia Circle
Kochi 188675",Rampur,831630,2023-08-06,Premium,9,1414.83
50652833,Aarnav Mittal,mohananika@example.org,+910883311515,"H.No. 921, Choudhary Marg
Ahmednagar-371806",Belgaum,138728,2024-04-20,Premium,16,274.21
65391539,Yashica Khurana,kkata@example.org,+915728034109,"H.No. 134, Mangat
Jamshedpur-231579",Satara,480445,2024-04-27,New,3,446.4
59517074,Aarav Murty,chadhameera@example.com,+912806180633,"H.No. 17, Mane Circle
Davanagere 301952",Ichalkaranji,862020,2023-05-12,Premium,3,1693.23
66943324,Gavin Karnik,rudrakrishna@example.com,+915045422274,"36/02
Padmanabhan Ganj, Saharsa 133874",Gorakhpur,851838,2023-08-13,Premium,19,1013.57
67386193,Wakeeta Khurana,pillaifariq@example.net,+919266189601,"H.No. 48, Luthra Ganj
Baranagar-391311",Pali,488313,2024-06-01,Regular,14,1029.98
96009692,Panini Naik,ekapad42@example.org,+919936871600,"64/48
Nigam, Proddatur-341138",Bhagalpur,700626,2024-07-28,Regular,15,1970.23
89986926,Manya Barad,vihaandey@example.net,+913773330901,"H.No. 15
Kalita Marg, Bijapur-881606",Kota,455704,2024-11-04,New,18,1235.14
58170168,Urmi Bansal,vamakshiramachandran@example.org,+918168193739,"497
Madan, Anantapuram-223901",Sasaram,480016,2023-08-03,Premium,16,757.56
17392512,Lavanya Bumb,iwable@example.net,+911105571320,"30/18
Bath Zila, Vijayanagaram 234562",Secunderabad,103058,2024-07-04,Premium,14,1902.78
10038382,Rajata Balay,sanaya20@example.net,+913662858508,"43
Sood Circle
Anand 032303",Bahraich,605355,2023-08-15,Inactive,3,339.73
98691989,Dakshesh Lala,wsathe@example.org,+913368717192,"H.No. 246
Khosla Path, Parbhani 480197",Bhavnagar,312609,2024-08-30,Regular,18,1980.1
14323169,Jai Raj,widishamerchant@example.org,+913914844066,"54
Ramanathan Chowk, Miryalaguda-463278",Firozabad,781242,2023-05-15,Inactive,20,1651.18
67729191,Arin Grover,rsehgal@example.org,+910767750343,"24
Ratta Nagar, Mumbai 505338",Karimnagar,981853,2023-12-31,New,17,722.69
57063557,Vaishnavi Srinivas,onisubramaniam@example.org,+919544044299,"H.No. 54
Kumer, Ahmednagar-380592",Raurkela Industrial Township,307921,2023-06-27,Inactive,5,1465.59
83058329,Fariq Arya,aradhanaramachandran@example.com,+913060752366,"90/99
Samra Marg, Belgaum-250930",Varanasi,807586,2024-07-13,Inactive,6,248.96
17521263,Tanvi Patla,kvarughese@example.com,+912592294650,"H.No. 90
Pant Ganj
Bally 308097",Serampore,580825,2024-06-23,Inactive,19,1990.96
37904682,Krisha Shere,ssarin@example.org,+913917558935,"209, Hegde Ganj
Bidhannagar 176217",Bhimavaram,730139,2024-10-03,Premium,20,567.65
30447453,Jagrati Lad,bjain@example.com,+914094100272,"379, Cherian Zila, Panihati 138451",Thanjavur,425881,2023-06-01,Premium,14,389.39
73661993,Elijah Verma,jiyer@example.org,+910700318505,"H.No. 87, Kuruvilla Marg, Madhyamgram 992879",Hajipur,170699,2024-08-28,Inactive,2,1800.62
97277696,Ijaya Halder,hariyug@example.net,+910067533786,"506, Mohanty Chowk, Bulandshahr 342089",Jamalpur,190033,2023-06-21,Premium,8,1630.93
27336589,Bishakha Bhargava,siyathakur@example.org,+916632910288,"41/83, Walia Path, Pune 923796",Ghaziabad,702025,2023-12-28,New,11,678.05
66499992,Anirudh Barad,nsundaram@example.org,+916569056034,"29/059
Parsa Zila
Serampore-060287",Haridwar,240315,2024-04-17,Regular,11,927.0
14367270,Ganga Mody,siddharthkale@example.com,+914861358787,"87
Barman Zila
Guna 597819",Jabalpur,191949,2024-03-28,Inactive,16,763.23
30373140,Sai Dhingra,jnagarajan@example.com,+911350209612,"H.No. 191
Sarraf Path, Guntur-844266",Kishanganj,125766,2024-07-28,Regular,2,596.71
96171594,Pratyush Tak,ibanik@example.org,+913712129827,"H.No. 885
Kara, Nadiad 204192",Jodhpur,808731,2023-06-28,Regular,19,385.02
35402531,Eta Gola,khareurishilla@example.com,+911088654783,"H.No. 24
Khalsa Nagar
Kalyan-Dombivli-228271",Kulti,872429,2023-06-04,New,11,1808.3
82989313,Finn Ghose,chanderlogan@example.org,+914625083034,"34/85
Sandhu Path, Dharmavaram 398768",Deoghar,667126,2024-09-20,Inactive,15,1060.18
93826036,Reyansh Sarma,awason@example.org,+912625405261,"528, Dar Ganj
Kurnool-850226",Hazaribagh,267488,2023-03-20,Premium,19,1143.97
87444738,Meghana Prabhu,comarfrado@example.net,+912007001918,"33/015
Basu Chowk
Hazaribagh 623922",Satna,647152,2023-08-16,Inactive,9,1435.78
92356639,Girish Lall,nihalmani@example.net,+918704717716,"H.No. 722
Badal Street, Sangli-Miraj & Kupwad 073500",Udaipur,558949,2023-07-20,Inactive,10,261.81
46836361,Champak Nazareth,gabrielkapadia@example.org,+912143681671,"66/47, Mitra Nagar
Tinsukia-056627",Bikaner,287396,2023-11-22,Premium,16,545.22
25770577,Janya Chhabra,sachdevabdul@example.net,+919768264030,"546
Sampath Circle, Kurnool 566625",Jaipur,799444,2023-07-17,Regular,17,1095.13
59094034,Ekanta Dass,johalkala@example.net,+918448088232,"H.No. 49
Khare Zila, Khammam-745540",Nangloi Jat,513907,2023-05-22,Regular,1,771.9
65543312,Logan Pillay,krish11@example.com,+913496402599,"05, Buch Street, Faridabad 972146",Mumbai,706490,2024-07-28,New,4,1209.29
28205701,Vedika D’Alia,dhillonthomas@example.com,+912668365905,"76/920
Reddy Ganj, Motihari-005549",Panvel,289627,2024-10-25,Inactive,10,1286.02
81346291,Yashasvi Acharya,ramaswamyedhitha@example.org,+916964239005,"209
Ravi Ganj
Sambhal 050363",Nizamabad,656769,2023-08-07,Premium,11,490.48
79764458,Bhavani Kant,mekhala15@example.org,+915988293261,"83, Murty Street, Mira-Bhayandar 564005",Etawah,466737,2023-12-21,New,3,501.25
42101831,Eshana Dutt,neelima02@example.net,+912499219448,"84/796, Raju Nagar
Ballia-732796",Madhyamgram,546948,2023-09-16,Inactive,8,212.33
34657654,Vidhi Devi,zaid59@example.com,+911799003085,"95, Srivastava Road, Rourkela 177189",Ramgarh,189096,2024-06-24,Inactive,18,1243.18
3730316,Ishanvi Shankar,daksha35@example.org,+912906397510,"356
Mohan Nagar
Cuttack-228642",Berhampore,968515,2023-03-20,Regular,10,215.72
86479284,Harini Kadakia,jacobmadan@example.org,+916786214335,"H.No. 43, Bhasin Marg, Nellore-336446",Davanagere,315863,2024-10-17,Premium,9,461.87
81174361,Shivansh Sawhney,kkhalsa@example.org,+915425736706,"H.No. 92
Venkatesh Circle, Burhanpur-429078",Bhopal,487403,2024-07-16,Inactive,12,223.29
13251137,Ekalinga Vasa,kibesiddharth@example.net,+911079854186,"926, Pradhan Ganj, Silchar-691207",Rampur,087377,2023-05-19,Premium,2,1633.07
53523251,Yashoda Chauhan,unnigoswami@example.net,+916594954198,"64/682, Mannan Circle
Farrukhabad 476505",Ranchi,290313,2024-03-17,New,4,1871.94
84382654,Gaurangi Singh,vbumb@example.org,+918310880668,"429, Goswami Chowk, Bhiwandi-975689",Pali,843683,2024-10-24,Inactive,3,540.83
22076522,Chaaya Andra,baniklila@example.org,+916122081552,"11/294, Chander Zila, Ambarnath-944366",Hindupur,271246,2024-05-13,Regular,5,1670.28
26521850,Yatin Varma,shahadvika@example.com,+910664125053,"29, Kothari Circle, Phusro-901162",Kishanganj,263131,2023-06-10,New,10,215.87
12277039,Manthan Trivedi,mparmer@example.org,+916416122694,"83/51, Prakash Path
Parbhani 536736",Unnao,287796,2023-09-13,Regular,1,1422.63
39153585,Rishi Sur,modykaran@example.org,+919970204248,"27/13, Prabhakar Ganj, Kishanganj 123587",Tirunelveli,325976,2024-03-03,Premium,9,1851.83
99231937,William Banerjee,bahadurjitsarin@example.net,+917079072572,"86/296
Buch Marg
Satara 896641",Secunderabad,246460,2023-08-13,Regular,16,1757.01
49970560,Pallavi Rao,aryan83@example.net,+912045584381,"11/37, Sahni Street, Madurai 667472",Guwahati,787564,2023-10-17,Regular,15,1587.05
68985290,Jack Memon,rmalhotra@example.net,+914438976612,"51/961, Majumdar Zila
Jamshedpur-164148",Ujjain,770279,2023-12-11,Premium,17,1779.1
48000260,Dakshesh Jhaveri,kundaucchal@example.com,+913975067956,"H.No. 772, Banerjee Zila, Imphal 073883",Bulandshahr,230718,2023-09-28,Inactive,18,592.51
2136830,Bhavya Goswami,saxenamadhavi@example.net,+916953143954,"09/73
Bath Street
Parbhani-673476",Bidhannagar,598513,2023-09-19,New,4,485.78
44426129,Aahana Gopal,tdave@example.org,+911329393852,"297
Kakar Zila
South Dumdum 826959",Vasai-Virar,945784,2023-09-23,Regular,10,591.55
57081965,Daksha Mutti,chaman40@example.org,+917025021525,"168, Bala Circle
Vijayawada 590467",Patna,779376,2024-10-14,Regular,7,897.32
34156884,Rachita Lal,savantwarda@example.com,+916220051464,"96/155
Srivastava Ganj, Farrukhabad 800537",Kolkata,769142,2023-06-02,Regular,14,877.65
27694927,Vedant Chandra,bhavikadara@example.org,+910304045215,"H.No. 46
Oak Path, Dewas 419841",Nagpur,711139,2024-06-11,Premium,8,267.32
16230299,Urvi Koshy,mdatta@example.net,+916378326641,"H.No. 010
Chandran Street
Mau 901345",Pune,858006,2024-08-22,Regular,4,1776.71
99424244,Bhavini Mander,yashasvipalan@example.net,+916324786919,"800
Subramanian Street
Dhule-015954",Mumbai,184817,2024-03-30,Premium,15,379.8
3893903,Bimala Sura,aradhanaganesh@example.net,+919430583987,"H.No. 05, Balay Zila, Hazaribagh 973916",Bathinda,546301,2023-03-23,New,20,1922.71
42989999,Ishwar Munshi,pganguly@example.org,+919523281337,"643
Vaidya Circle
Kota-421541",Mahbubnagar,396934,2024-03-17,New,2,247.46
16617201,Ekaraj Bhandari,magarbanjeet@example.net,+910754952959,"71/757
Sen Street
Kavali 743310",Hosur,790556,2024-01-20,New,8,355.17
46615831,Wishi Chada,avi03@example.org,+916374050977,"30/93, Chadha Road
Nizamabad-229304",Raurkela Industrial Township,947965,2024-05-28,Inactive,4,855.3
55286608,Ekaraj Shan,psankaran@example.net,+915042339924,"06/50, Loke Nagar, Tadepalligudem 421448",Kozhikode,112691,2024-04-11,New,11,374.96
79789048,Saumya Bassi,falgunichaudhari@example.net,+913549437973,"H.No. 25, Kumer Zila, Jalandhar-370188",Ozhukarai,401049,2023-11-04,Regular,17,771.05
92885616,Noah Dey,nakshraghavan@example.net,+913954332213,"88, Nadkarni Nagar, Gaya 628811",Delhi,342749,2024-02-07,Inactive,13,285.81
8375298,Yahvi Vora,misrathomas@example.net,+917327618091,"92
Mahajan Marg
Tadepalligudem-886941",Begusarai,665539,2023-06-16,Premium,5,443.91
75560116,Indali Sehgal,qthaker@example.com,+915114008972,"49/97
Gole Zila, Rampur 083595",Karaikudi,425210,2024-10-04,Regular,3,708.22
81462774,Ishaan Sarkar,bdara@example.net,+912543113443,"78
Chaudhuri Marg, Phusro 720202",Junagadh,513437,2024-03-13,Regular,12,1895.04
89784343,Radhika Kaul,vidhimitra@example.net,+911430159648,"24/53
Koshy Chowk, Bangalore-414625",Dibrugarh,451264,2024-04-02,Premium,11,673.6
38355752,Udyati Shenoy,ilad@example.net,+917198043543,"882
Sharma Marg, Berhampore 371055",Panvel,848392,2023-10-31,Premium,20,336.21
39976965,Dayamai Sawhney,seshadrizilmil@example.com,+910361940355,"980
Soni Circle, Chapra 478764",Pimpri-Chinchwad,858879,2024-05-03,Regular,13,714.17
33280073,Yuvraj Lad,saanvimandal@example.org,+911655001265,"909
Krishnamurthy Circle
Nizamabad 447824",Tadepalligudem,102918,2023-07-01,Inactive,17,1537.47
46594066,Ishaan Lad,vsengupta@example.net,+911766149593,"52/94, Choudhury Street
Chittoor-870282",Giridih,731803,2024-07-15,Premium,7,519.46
90298394,Urvashi Oak,tacharya@example.com,+916127998611,"82, Nagi Ganj
Kulti 065984",Bhilwara,744905,2023-04-22,Regular,1,1947.79
42465414,Ria Mallick,lajitatrivedi@example.com,+919771037426,"56/146
Rege Nagar, Kamarhati-492065",Kadapa,486794,2024-01-26,Regular,17,1898.12
13850004,Umang Ramakrishnan,warda08@example.org,+911629873465,"724, Shah, Kishanganj 847017",Kozhikode,023455,2023-12-15,Premium,15,1129.76
55060796,Lopa Barman,yashodhara48@example.net,+910750969994,"827
Narula Street, Karnal-354449",Satara,268202,2024-07-02,New,5,1299.25
25829710,Saumya Chhabra,gangaverma@example.com,+916273990493,"H.No. 13
Sidhu Road, Gorakhpur-295747",Faridabad,289481,2024-01-21,New,4,1894.32
53782978,Laban Baria,mohinihari@example.net,+913191651115,"H.No. 66, Kumer Street
Bongaigaon 699438",Junagadh,690652,2024-08-05,New,10,1390.84
76441843,Neelima Chander,znadkarni@example.org,+910526681272,"H.No. 72, Raja Nagar, Anantapur 525150",Gulbarga,583506,2023-05-28,New,10,1437.54
4543215,Farhan Soni,binakala@example.com,+910054329885,"84/481
Gupta Marg
Kolhapur-377160",Satna,339165,2023-10-21,Premium,6,526.7
86444757,Zaitra Walia,jason88@example.org,+917107156292,"980, Boase Path
Shimoga 779674",Jabalpur,546325,2023-05-25,New,10,1212.75
22161071,Arunima Deol,dhruvlala@example.org,+913157281420,"H.No. 579
Bala Zila
Durgapur 493585",Jalna,571163,2023-06-30,New,7,1582.43
66310963,Farhan Khare,bavaatharv@example.com,+910532753576,"95/373, Mohanty Marg, Visakhapatnam-528253",Dewas,874424,2023-05-27,Inactive,6,1289.52
57340963,Wridesh Kothari,eshana23@example.com,+914241078794,"56, Mangal Chowk, Nagercoil-046733",Proddatur,479748,2024-02-29,Regular,2,230.19
49147776,Meghana Khanna,qkari@example.net,+918223727918,"290
Prabhakar Road
Purnia-614564",Panvel,468561,2024-07-04,Inactive,5,1115.7
90743791,Vidhi Saxena,yasti64@example.net,+919003391948,"H.No. 239, Kuruvilla Marg, Shivpuri 484426",Morbi,187890,2023-04-16,Inactive,5,1871.81
