CUSTOMER_ID,FIRST_NAME,LAST_NAME,GENDER,DOB,CITY,STATE,ZIP,EMAIL,PHONE,LOYALTY_TIER,REGISTRATION_DATE
CUS01447,Swathi,Agarwal,F,1985-08-15,Jaipur,Rajasthan,959416,user1447@email.com,9952077058,Silver,2023-12-11
CUS01448,Sanjay,Agarwal,F,2000-04-29,Chandigarh,Punjab,895720,user1448@email.com,9422371175,Silver,2020-09-13
CUS01449,Kavya,Joshi,M,1975-09-04,Bengaluru,Karnataka,586173,user1449@email.com,9428401021,Silver,2022-10-07
CUS01450,Kavya,Pandey,F,1976-08-24,Pune,Maharashtra,449421,user1450@email.com,9246733633,Gold,2022-08-13
CUS01451,Vikram,Nair,M,2000-10-11,Chennai,Tamil Nadu,625021,user1451@email.com,9884227355,Gold,2022-10-31
CUS01452,Sanjay,Agarwal,F,1983-03-11,Ahmedabad,Gujarat,878246,user1452@email.com,9500661283,Bronze,2022-03-04
CUS01453,Dev,Tiwari,M,1996-08-20,Kolkata,West Bengal,140712,user1453@email.com,9233656706,Bronze,2023-11-22
CUS01454,Ananya,Nair,F,1993-01-02,Lucknow,Uttar Pradesh,367657,user1454@email.com,9928145258,Platinum,2024-10-08
CUS01455,Meera,Kapoor,F,1998-11-23,Kochi,Kerala,765824,user1455@email.com,9839259862,Bronze,2023-01-31
CUS01456,Dev,Shah,F,1990-07-19,Mumbai,Maharashtra,871399,user1456@email.com,9364990693,Bronze,2021-09-13
CUS01457,Geeta,Pillai,F,1985-03-27,Mumbai,Maharashtra,809283,user1457@email.com,9130339728,Silver,2022-12-16
CUS01458,Vikram,Gupta,F,1977-01-26,Surat,Gujarat,814149,user1458@email.com,9258234528,Bronze,2024-12-08
CUS01459,Rajesh,Joshi,M,1997-05-28,Lucknow,Uttar Pradesh,908422,user1459@email.com,9199112600,Silver,2023-09-17
CUS01460,Sanjay,Shah,F,1971-03-05,Nagpur,Maharashtra,184251,user1460@email.com,9656774907,Platinum,2022-05-30
CUS01461,Nisha,Joshi,F,1971-02-23,Nagpur,Maharashtra,365154,user1461@email.com,9842854111,Bronze,2020-12-01
CUS01462,Tara,Shah,F,1970-07-24,Jaipur,Rajasthan,869584,user1462@email.com,9541961791,Gold,2022-08-21
CUS01463,Lata,Singh,M,1972-06-11,Nagpur,Maharashtra,700426,user1463@email.com,9933965732,Gold,2022-05-14
CUS01464,Vikram,Gupta,F,1987-03-09,Bhopal,Madhya Pradesh,884639,user1464@email.com,9527317270,Silver,2020-05-20
CUS01465,Ananya,Bose,M,1991-09-23,Mumbai,Maharashtra,173234,user1465@email.com,9930800901,Silver,2020-08-15
CUS01466,Nisha,Mehta,F,1991-12-31,Jaipur,Rajasthan,278922,user1466@email.com,9289409450,Bronze,2020-09-30
CUS01467,Vikram,Nair,F,1996-10-05,Kochi,Kerala,627028,user1467@email.com,9218367418,Silver,2021-11-13
CUS01468,Rahul,Joshi,M,1978-03-11,Bhopal,Madhya Pradesh,886343,user1468@email.com,9296204192,Gold,2020-02-06
CUS01469,Arjun,Agarwal,M,1972-12-30,Chennai,Tamil Nadu,754753,user1469@email.com,9217247719,Gold,2023-09-12
CUS01470,Rohan,Mehta,M,1977-02-23,Bengaluru,Karnataka,230738,user1470@email.com,9397171155,Bronze,2020-05-14
CUS01471,Rajesh,Iyer,F,1982-10-25,Mumbai,Maharashtra,805486,user1471@email.com,9916616735,Bronze,2023-08-06
CUS01472,Arjun,Sharma,F,1982-10-01,Mumbai,Maharashtra,927543,user1472@email.com,9144946135,Bronze,2024-08-28
CUS01473,Ritu,Sharma,M,1974-06-01,Jaipur,Rajasthan,645337,user1473@email.com,9917508336,Bronze,2022-02-20
CUS01474,Isha,Rao,F,1976-07-31,Ahmedabad,Gujarat,452898,user1474@email.com,9498127494,Silver,2024-04-28
CUS01475,Kiran,Iyer,F,1997-06-14,Hyderabad,Telangana,797385,user1475@email.com,9527855355,Bronze,2021-04-22
CUS01476,Meera,Rao,F,1990-01-22,Mumbai,Maharashtra,103234,user1476@email.com,9590613316,Gold,2020-09-26
CUS01477,Lata,Reddy,M,1982-09-18,Pune,Maharashtra,228864,user1477@email.com,9669758914,Bronze,2023-06-27
CUS01478,Ajay,Iyer,M,1996-01-03,Kochi,Kerala,748388,user1478@email.com,9836785419,Silver,2023-09-03
CUS01479,Suresh,Agarwal,F,1996-08-15,Ahmedabad,Gujarat,103281,user1479@email.com,9785125940,Platinum,2022-03-19
CUS01480,Kiran,Sharma,F,1995-06-01,Bhopal,Madhya Pradesh,147976,user1480@email.com,9967108597,Gold,2023-03-05
CUS01481,Amit,Iyer,F,1982-10-19,Surat,Gujarat,519603,user1481@email.com,9893714928,Silver,2021-01-06
CUS01482,Meera,Agarwal,F,1980-07-24,Delhi,Delhi,599250,user1482@email.com,9806886123,Gold,2023-08-07
CUS01483,Sneha,Shah,M,1988-04-26,Nagpur,Maharashtra,304553,user1483@email.com,9864441874,Bronze,2022-05-28
CUS01484,Prakash,Tiwari,F,1989-11-13,Jaipur,Rajasthan,851478,user1484@email.com,9641849446,Bronze,2021-02-18
CUS01485,Ritu,Singh,M,1992-06-20,Ahmedabad,Gujarat,805756,user1485@email.com,9689212238,Platinum,2022-12-27
CUS01486,Ananya,Mishra,Other,1974-06-30,Ahmedabad,Gujarat,605590,user1486@email.com,9811506547,Silver,2022-09-30
CUS01487,Rahul,Joshi,F,1991-07-01,Chennai,Tamil Nadu,791792,user1487@email.com,9851521568,Bronze,2021-05-17
CUS01488,Mohan,Sharma,M,1996-08-30,Pune,Maharashtra,442360,user1488@email.com,9511769051,Gold,2020-07-30
CUS01489,Lata,Gupta,F,1985-06-11,Chennai,Tamil Nadu,803176,user1489@email.com,9232175587,Silver,2024-03-28
CUS01490,Kavya,Bose,M,1990-01-12,Nagpur,Maharashtra,825388,user1490@email.com,9457342476,Gold,2023-08-30
CUS01491,Rajesh,Pandey,M,1992-12-24,Nagpur,Maharashtra,459898,user1491@email.com,9504811746,Platinum,2020-12-16
CUS01492,Lata,Shah,F,1989-02-24,Kochi,Kerala,923218,user1492@email.com,9703335469,Platinum,2024-11-05
CUS01493,Ritu,Iyer,M,1997-06-30,Pune,Maharashtra,221309,user1493@email.com,9412433640,Bronze,2024-07-17
CUS01494,Kiran,Tiwari,F,1995-01-27,Delhi,Delhi,880788,user1494@email.com,9224668108,Silver,2022-08-01
CUS01495,Neha,Rao,Other,1990-12-31,Bengaluru,Karnataka,704941,user1495@email.com,9891259564,Bronze,2021-01-26
CUS01496,Rajesh,Verma,M,1990-09-14,Mumbai,Maharashtra,507000,user1496@email.com,9554942797,Bronze,2020-02-02
CUS01497,Ritu,Reddy,F,1995-11-27,Hyderabad,Telangana,730841,user1497@email.com,9734340885,Bronze,2024-02-13
CUS01498,Aarav,Verma,F,1981-05-12,Pune,Maharashtra,431272,user1498@email.com,9255371286,Gold,2021-01-03
CUS01499,Varun,Iyer,F,1986-01-05,Kolkata,West Bengal,577924,user1499@email.com,9258296773,Silver,2020-09-15
CUS01500,Lata,Patel,F,1979-06-26,Bengaluru,Karnataka,423896,user1500@email.com,9639424260,Platinum,2024-01-12
CUS01501,Arjun,Tiwari,F,1992-10-31,Delhi,Delhi,968941,user1501@email.com,9331611548,Silver,2021-04-25
CUS01502,Sanjay,Patel,Other,1979-12-09,Kochi,Kerala,449327,user1502@email.com,9263962774,Gold,2020-12-10
CUS01503,Neha,Iyer,F,1994-02-27,Chennai,Tamil Nadu,155119,user1503@email.com,9933265252,Bronze,2024-03-27
CUS01504,Lata,Shah,M,1992-01-30,Ahmedabad,Gujarat,954602,user1504@email.com,9807864626,Platinum,2020-08-27
CUS01505,Aarav,Verma,M,1971-09-19,Bengaluru,Karnataka,542957,user1505@email.com,9827888175,Silver,2024-02-26
CUS01506,Ajay,Shah,M,1973-09-24,Hyderabad,Telangana,653485,user1506@email.com,9880346808,Bronze,2023-12-30
CUS01507,Geeta,Nair,F,1999-11-09,Kochi,Kerala,674630,user1507@email.com,9522809954,Bronze,2021-06-03
CUS01508,Ajay,Tiwari,F,1989-02-02,Hyderabad,Telangana,156752,user1508@email.com,9861913813,Bronze,2023-01-11
CUS01509,Ananya,Tiwari,M,1980-10-22,Surat,Gujarat,829762,user1509@email.com,9618017848,Bronze,2020-07-19
CUS01510,Rahul,Nair,F,2000-05-31,Bengaluru,Karnataka,305159,user1510@email.com,9889542655,Silver,2023-04-24
CUS01511,Lata,Tiwari,M,1984-09-21,Hyderabad,Telangana,923655,user1511@email.com,9258490157,Bronze,2020-11-22
CUS01512,Tara,Joshi,F,1992-11-22,Pune,Maharashtra,200713,user1512@email.com,9481805252,Platinum,2023-02-04
CUS01513,Priya,Kumar,Other,1971-04-22,Bengaluru,Karnataka,781676,user1513@email.com,9463446378,Silver,2020-04-01
CUS01514,Dev,Shah,M,2000-02-07,Bengaluru,Karnataka,224573,user1514@email.com,9358616542,Bronze,2023-07-31
CUS01515,Mohan,Pandey,Other,1979-10-02,Kolkata,West Bengal,784507,user1515@email.com,9900152663,Bronze,2023-08-18
CUS01516,Ritu,Singh,F,1998-06-25,Kochi,Kerala,957939,user1516@email.com,9798266050,Bronze,2020-03-18
CUS01517,Dev,Mishra,M,1984-09-02,Surat,Gujarat,225829,user1517@email.com,9225227973,Bronze,2020-08-02
CUS01518,Dev,Kapoor,M,1979-06-05,Ahmedabad,Gujarat,715357,user1518@email.com,9715234639,Platinum,2022-02-21
CUS01519,Arjun,Kumar,F,1987-09-02,Ahmedabad,Gujarat,289893,user1519@email.com,9512273781,Silver,2023-02-02
CUS01520,Mohan,Agarwal,M,1973-06-18,Surat,Gujarat,231319,user1520@email.com,9206774236,Bronze,2023-05-03
CUS01521,Geeta,Verma,M,1985-05-16,Kochi,Kerala,952353,user1521@email.com,9852415900,Bronze,2021-11-01
CUS01522,Varun,Verma,F,1981-11-12,Jaipur,Rajasthan,655837,user1522@email.com,9624590810,Bronze,2024-04-18
CUS01523,Rajesh,Verma,F,1993-02-25,Bhopal,Madhya Pradesh,928446,user1523@email.com,9799758257,Bronze,2022-04-23
CUS01524,Rahul,Kumar,M,1991-02-22,Chandigarh,Punjab,728204,user1524@email.com,9846482380,Bronze,2024-10-27
CUS01525,Amit,Rao,M,1997-04-08,Jaipur,Rajasthan,235073,user1525@email.com,9717488556,Bronze,2020-07-05
CUS01526,Rohan,Verma,M,1985-06-26,Bengaluru,Karnataka,889649,user1526@email.com,9137586639,Bronze,2023-07-23
CUS01527,Suresh,Mehta,M,1995-04-01,Delhi,Delhi,670873,user1527@email.com,9284257535,Silver,2022-01-03
CUS01528,Aarav,Iyer,M,1983-12-08,Surat,Gujarat,644675,user1528@email.com,9940527063,Bronze,2023-12-09
CUS01529,Amit,Reddy,F,1977-08-25,Jaipur,Rajasthan,828866,user1529@email.com,9436012520,Silver,2024-08-06
CUS01530,Swathi,Verma,F,1982-10-04,Hyderabad,Telangana,821347,user1530@email.com,9206310240,Silver,2020-07-16
CUS01531,Pooja,Patel,M,1988-04-04,Mumbai,Maharashtra,414267,user1531@email.com,9994027302,Bronze,2024-03-26
CUS01532,Swathi,Verma,M,1987-03-09,Bengaluru,Karnataka,476507,user1532@email.com,9397851389,Bronze,2021-09-18
CUS01533,Nisha,Singh,F,1978-11-02,Lucknow,Uttar Pradesh,373336,user1533@email.com,9509935637,Silver,2020-07-08
CUS01534,Sanjay,Mishra,M,1979-06-24,Bengaluru,Karnataka,366526,user1534@email.com,9826413906,Silver,2024-02-14
CUS01535,Vikram,Verma,M,2000-12-02,Kochi,Kerala,760150,user1535@email.com,9886703684,Bronze,2023-05-04
CUS01536,Mohan,Nair,F,1979-11-22,Surat,Gujarat,691021,user1536@email.com,9805789882,Silver,2023-12-26
CUS01537,Swathi,Joshi,M,1980-06-28,Jaipur,Rajasthan,260947,user1537@email.com,9439689322,Platinum,2022-06-07
CUS01538,Sanjay,Sharma,Other,1982-04-20,Pune,Maharashtra,359520,user1538@email.com,9183241401,Bronze,2020-11-26
CUS01539,Sneha,Verma,M,1985-11-03,Jaipur,Rajasthan,445356,user1539@email.com,9787385349,Bronze,2021-09-21
CUS01540,Kiran,Gupta,M,1999-05-03,Nagpur,Maharashtra,936865,user1540@email.com,9342413830,Bronze,2023-06-03
CUS01541,Sanjay,Iyer,M,1979-04-29,Delhi,Delhi,210103,user1541@email.com,9940453822,Platinum,2024-07-07
CUS01542,Suresh,Mehta,F,1971-10-16,Bengaluru,Karnataka,945989,user1542@email.com,9625723975,Bronze,2024-07-13
CUS01543,Mohan,Tiwari,F,1990-11-05,Hyderabad,Telangana,678333,user1543@email.com,9391041983,Silver,2021-04-04
CUS01544,Priya,Joshi,M,1995-08-18,Nagpur,Maharashtra,888395,user1544@email.com,9518290447,Bronze,2023-11-23
CUS01545,Lata,Verma,F,1986-07-01,Chandigarh,Punjab,990901,user1545@email.com,9532343498,Silver,2022-03-09
CUS01546,Arjun,Sharma,F,1977-10-24,Bengaluru,Karnataka,847868,user1546@email.com,9266957491,Silver,2023-03-31
CUS01547,Sanjay,Tiwari,F,1971-05-27,Bengaluru,Karnataka,155432,user1547@email.com,9878913009,Silver,2023-07-04
CUS01548,Mohan,Iyer,F,1991-05-25,Hyderabad,Telangana,538560,user1548@email.com,9858906506,Silver,2020-01-10
CUS01549,Meera,Mishra,F,1978-03-24,Ahmedabad,Gujarat,389221,user1549@email.com,9559309261,Silver,2022-01-03
CUS01550,Prakash,Iyer,M,1996-10-26,Kochi,Kerala,999595,user1550@email.com,9193353560,Platinum,2020-08-11
CUS01551,Ajay,Rao,F,1998-08-18,Pune,Maharashtra,765506,user1551@email.com,9185335495,Bronze,2020-11-24
CUS01552,Rohan,Joshi,F,1976-05-07,Chennai,Tamil Nadu,188693,user1552@email.com,9898229824,Bronze,2020-07-10
CUS01553,Isha,Sharma,Other,1987-10-01,Nagpur,Maharashtra,544579,user1553@email.com,9826958713,Silver,2022-06-13
CUS01554,Vikram,Bose,F,1975-09-21,Kochi,Kerala,818402,user1554@email.com,9826680721,Gold,2023-09-12
CUS01555,Sneha,Shah,M,1992-11-16,Kochi,Kerala,299422,user1555@email.com,9992706183,Gold,2023-11-29
CUS01556,Nisha,Verma,F,1974-02-02,Kochi,Kerala,356089,user1556@email.com,9893477119,Silver,2020-05-01
CUS01557,Varun,Kapoor,F,1984-09-29,Nagpur,Maharashtra,144413,user1557@email.com,9752162382,Silver,2022-09-30
CUS01558,Tara,Kapoor,F,1975-09-30,Bengaluru,Karnataka,283305,user1558@email.com,9180662039,Bronze,2024-10-19
CUS01559,Suresh,Pillai,Other,1991-11-18,Bengaluru,Karnataka,543256,user1559@email.com,9632047514,Bronze,2021-11-04
CUS01560,Sneha,Rao,F,1970-07-16,Hyderabad,Telangana,361897,user1560@email.com,9993059429,Silver,2021-08-10
CUS01561,Neha,Kumar,M,1977-06-22,Chandigarh,Punjab,606592,user1561@email.com,9415191584,Bronze,2023-09-02
CUS01562,Lata,Tiwari,M,1972-06-14,Mumbai,Maharashtra,419626,user1562@email.com,9790387684,Silver,2023-06-12
CUS01563,Priya,Mishra,F,1986-07-08,Nagpur,Maharashtra,989561,user1563@email.com,9624272120,Bronze,2020-06-09
CUS01564,Swathi,Mishra,M,1980-10-21,Mumbai,Maharashtra,471083,user1564@email.com,9215066535,Bronze,2024-06-12
CUS01565,Lata,Joshi,M,1974-04-16,Nagpur,Maharashtra,109294,user1565@email.com,9208810611,Silver,2021-05-16
CUS01566,Rohan,Kapoor,F,1986-09-16,Chennai,Tamil Nadu,261177,user1566@email.com,9541006226,Bronze,2021-09-05
CUS01567,Aarav,Reddy,F,1985-04-28,Ahmedabad,Gujarat,362285,user1567@email.com,9342767911,Silver,2024-03-18
CUS01568,Divya,Pillai,M,1997-09-21,Hyderabad,Telangana,291031,user1568@email.com,9675984517,Gold,2020-10-17
CUS01569,Amit,Mishra,M,1983-02-20,Delhi,Delhi,470920,user1569@email.com,9902182950,Silver,2021-10-23
CUS01570,Prakash,Nair,M,1976-04-11,Hyderabad,Telangana,398739,user1570@email.com,9143224883,Bronze,2021-09-08
CUS01571,Lata,Rao,F,1979-02-22,Pune,Maharashtra,268099,user1571@email.com,9815331979,Bronze,2024-04-03
CUS01572,Tara,Gupta,M,1974-08-09,Ahmedabad,Gujarat,612824,user1572@email.com,9690690799,Silver,2021-08-21
CUS01573,Mohan,Reddy,M,1983-05-22,Surat,Gujarat,901523,user1573@email.com,9937881000,Gold,2021-08-06
CUS01574,Lata,Shah,M,1976-06-06,Jaipur,Rajasthan,213119,user1574@email.com,9951169063,Bronze,2024-12-09
CUS01575,Meera,Kapoor,M,1976-07-21,Bengaluru,Karnataka,817684,user1575@email.com,9353945243,Bronze,2020-04-08
CUS01576,Kiran,Agarwal,Other,1990-10-23,Bhopal,Madhya Pradesh,873253,user1576@email.com,9108620954,Silver,2020-04-21
CUS01577,Divya,Bose,M,1983-12-02,Kolkata,West Bengal,549788,user1577@email.com,9366016633,Silver,2020-04-22
CUS01578,Suresh,Joshi,M,1992-11-02,Kochi,Kerala,903972,user1578@email.com,9223501774,Gold,2022-06-09
CUS01579,Pooja,Agarwal,M,1982-09-09,Kochi,Kerala,840777,user1579@email.com,9940435889,Gold,2023-10-19
CUS01580,Lata,Kapoor,F,1989-05-14,Kochi,Kerala,297833,user1580@email.com,9734792087,Silver,2020-02-28
CUS01581,Pooja,Kumar,M,1980-09-30,Bengaluru,Karnataka,140230,user1581@email.com,9394056688,Platinum,2024-04-05
CUS01582,Vikram,Agarwal,M,1981-12-31,Nagpur,Maharashtra,309341,user1582@email.com,9197641175,Gold,2024-10-20
CUS01583,Nisha,Kapoor,M,1974-09-20,Pune,Maharashtra,764073,user1583@email.com,9348493551,Bronze,2022-10-06
CUS01584,Isha,Patel,F,1972-06-02,Pune,Maharashtra,775149,user1584@email.com,9155464661,Bronze,2021-06-23
CUS01585,Meera,Gupta,F,1972-12-02,Kolkata,West Bengal,846151,user1585@email.com,9548903755,Bronze,2024-08-08
CUS01586,Priya,Joshi,M,1978-08-30,Nagpur,Maharashtra,154662,user1586@email.com,9809132123,Gold,2020-04-24
CUS01587,Divya,Bose,M,1981-01-28,Chennai,Tamil Nadu,735984,user1587@email.com,9208192050,Silver,2024-06-14
CUS01588,Isha,Pillai,M,1983-06-22,Kolkata,West Bengal,216946,user1588@email.com,9204031858,Silver,2024-04-07
CUS01589,Kavya,Reddy,M,1973-06-08,Surat,Gujarat,877301,user1589@email.com,9969768720,Bronze,2024-09-17
CUS01590,Rajesh,Kapoor,F,1974-06-11,Chandigarh,Punjab,349825,user1590@email.com,9798198840,Bronze,2022-04-14
CUS01591,Sanjay,Singh,F,1978-10-21,Lucknow,Uttar Pradesh,236823,user1591@email.com,9775983431,Gold,2020-07-16
CUS01592,Priya,Tiwari,Other,1998-01-05,Delhi,Delhi,786141,user1592@email.com,9977686393,Bronze,2021-04-05
CUS01593,Amit,Kumar,M,1973-06-03,Kochi,Kerala,673129,user1593@email.com,9764657323,Bronze,2022-05-17
CUS01594,Isha,Nair,F,1996-06-19,Kochi,Kerala,261137,user1594@email.com,9147041818,Bronze,2022-09-06
CUS01595,Kavya,Gupta,F,1979-02-10,Pune,Maharashtra,896241,user1595@email.com,9701666987,Platinum,2024-11-08
CUS01596,Meera,Mishra,F,1995-02-15,Nagpur,Maharashtra,223133,user1596@email.com,9568286479,Bronze,2023-08-31
CUS01597,Suresh,Kapoor,F,1973-04-02,Pune,Maharashtra,275044,user1597@email.com,9743336344,Bronze,2021-09-14
CUS01598,Divya,Patel,Other,1983-11-15,Bengaluru,Karnataka,163746,user1598@email.com,9952970175,Platinum,2023-11-08
CUS01599,Lata,Shah,F,1989-05-25,Chennai,Tamil Nadu,658335,user1599@email.com,9651353212,Platinum,2020-10-19
CUS01600,Amit,Kapoor,M,1993-03-20,Bengaluru,Karnataka,917230,user1600@email.com,9519024421,Silver,2021-06-11
CUS01601,Rahul,Joshi,M,1987-11-15,Kolkata,West Bengal,699678,user1601@email.com,9333869257,Silver,2021-01-20
CUS01602,Prakash,Kapoor,F,1982-06-25,Mumbai,Maharashtra,842133,user1602@email.com,9873715986,Silver,2022-01-22
CUS01603,Neha,Iyer,M,1988-12-31,Kolkata,West Bengal,381558,user1603@email.com,9692867539,Bronze,2021-09-06
CUS01604,Priya,Verma,M,1987-12-04,Chennai,Tamil Nadu,140989,user1604@email.com,9786781749,Bronze,2021-04-17
CUS01605,Arjun,Reddy,M,1975-01-01,Nagpur,Maharashtra,929026,user1605@email.com,9155319151,Silver,2024-07-11
CUS01606,Varun,Nair,F,1990-09-20,Chennai,Tamil Nadu,101467,user1606@email.com,9796477802,Bronze,2021-09-22
CUS01607,Meera,Rao,M,1997-04-17,Lucknow,Uttar Pradesh,839730,user1607@email.com,9689779617,Bronze,2022-12-08
CUS01608,Nisha,Pandey,M,1983-09-13,Bengaluru,Karnataka,160045,user1608@email.com,9772114391,Gold,2024-10-25
CUS01609,Meera,Iyer,F,1970-11-08,Bhopal,Madhya Pradesh,393276,user1609@email.com,9289768018,Bronze,2022-07-31
CUS01610,Kavya,Tiwari,M,1988-04-02,Mumbai,Maharashtra,881996,user1610@email.com,9838858273,Bronze,2024-05-08
CUS01611,Arjun,Pandey,F,1979-08-28,Surat,Gujarat,956526,user1611@email.com,9574792409,Bronze,2022-03-30
CUS01612,Rahul,Tiwari,F,1970-08-07,Kolkata,West Bengal,999910,user1612@email.com,9908417746,Bronze,2020-05-25
CUS01613,Pooja,Agarwal,M,1985-03-23,Ahmedabad,Gujarat,602275,user1613@email.com,9200600013,Silver,2024-10-05
CUS01614,Ananya,Joshi,M,1984-03-01,Ahmedabad,Gujarat,614345,user1614@email.com,9883273181,Bronze,2024-05-28
CUS01615,Aarav,Mehta,M,1989-01-21,Kolkata,West Bengal,286367,user1615@email.com,9977783087,Bronze,2023-08-25
CUS01616,Rahul,Singh,M,1999-11-23,Lucknow,Uttar Pradesh,547107,user1616@email.com,9363339299,Silver,2024-08-18
CUS01617,Sanjay,Kumar,F,1997-04-14,Surat,Gujarat,243960,user1617@email.com,9880357575,Gold,2022-07-25
CUS01618,Swathi,Kumar,M,2000-05-06,Mumbai,Maharashtra,121722,user1618@email.com,9218149731,Gold,2021-03-03
CUS01619,Varun,Patel,M,1999-11-28,Chandigarh,Punjab,907526,user1619@email.com,9189760032,Bronze,2021-05-10
CUS01620,Swathi,Sharma,F,1974-03-06,Surat,Gujarat,109852,user1620@email.com,9950039201,Bronze,2022-08-26
CUS01621,Varun,Rao,F,1982-05-15,Kochi,Kerala,189092,user1621@email.com,9317241211,Bronze,2022-04-03
CUS01622,Rajesh,Mishra,F,1975-01-14,Chandigarh,Punjab,422316,user1622@email.com,9456220636,Silver,2020-09-30
CUS01623,Priya,Verma,F,1984-03-04,Chennai,Tamil Nadu,757966,user1623@email.com,9683699916,Bronze,2021-01-15
CUS01624,Priya,Kumar,F,1976-09-26,Bhopal,Madhya Pradesh,207548,user1624@email.com,9649264485,Gold,2024-04-18
CUS01625,Vikram,Sharma,F,1981-05-04,Pune,Maharashtra,125166,user1625@email.com,9343390582,Silver,2024-12-30
CUS01626,Meera,Mehta,M,1982-10-14,Bengaluru,Karnataka,817663,user1626@email.com,9513115512,Silver,2024-10-01
CUS01627,Varun,Kumar,F,1982-02-04,Kochi,Kerala,215485,user1627@email.com,9341079154,Bronze,2023-06-14
CUS01628,Meera,Singh,F,1977-02-27,Kolkata,West Bengal,224099,user1628@email.com,9487076952,Platinum,2020-02-21
CUS01629,Rohan,Patel,F,1979-10-22,Nagpur,Maharashtra,286717,user1629@email.com,9560236245,Silver,2024-03-21
CUS01630,Ananya,Agarwal,M,1971-09-22,Lucknow,Uttar Pradesh,799686,user1630@email.com,9837833207,Bronze,2022-12-19
CUS01631,Divya,Pillai,F,1975-12-02,Bhopal,Madhya Pradesh,384261,user1631@email.com,9636066442,Silver,2023-10-15
CUS01632,Arjun,Singh,F,1990-01-04,Nagpur,Maharashtra,255863,user1632@email.com,9935139248,Silver,2020-07-26
CUS01633,Vikram,Shah,M,1981-11-08,Hyderabad,Telangana,935558,user1633@email.com,9943473690,Platinum,2024-09-14
CUS01634,Rohan,Kumar,F,1985-12-07,Bhopal,Madhya Pradesh,862008,user1634@email.com,9399011485,Bronze,2020-10-10
CUS01635,Vikram,Joshi,F,1985-06-29,Hyderabad,Telangana,469737,user1635@email.com,9442862704,Silver,2024-04-19
CUS01636,Mohan,Agarwal,F,1982-12-17,Ahmedabad,Gujarat,767527,user1636@email.com,9458055473,Bronze,2020-08-29
CUS01637,Geeta,Iyer,M,1971-01-04,Surat,Gujarat,676023,user1637@email.com,9633759522,Silver,2021-09-02
CUS01638,Kavya,Verma,F,1986-11-28,Ahmedabad,Gujarat,503310,user1638@email.com,9189783843,Silver,2024-01-14
CUS01639,Suresh,Tiwari,F,1993-11-16,Pune,Maharashtra,950701,user1639@email.com,9903463290,Bronze,2022-01-03
CUS01640,Pooja,Pillai,M,1976-02-08,Delhi,Delhi,991913,user1640@email.com,9118419668,Bronze,2021-10-13
CUS01641,Vikram,Kumar,M,1987-11-24,Ahmedabad,Gujarat,466317,user1641@email.com,9487468897,Gold,2023-05-14
CUS01642,Ajay,Reddy,M,1992-06-26,Bhopal,Madhya Pradesh,251141,user1642@email.com,9996845363,Gold,2022-08-31
CUS01643,Geeta,Agarwal,M,1989-01-14,Nagpur,Maharashtra,968034,user1643@email.com,9341148670,Bronze,2024-11-25
CUS01644,Sneha,Reddy,M,1988-01-01,Bengaluru,Karnataka,127626,user1644@email.com,9847455877,Platinum,2024-06-09
CUS01645,Priya,Kumar,F,1993-04-07,Hyderabad,Telangana,177353,user1645@email.com,9611988629,Gold,2023-08-11
CUS01646,Ananya,Sharma,M,1971-02-11,Bhopal,Madhya Pradesh,248140,user1646@email.com,9184818406,Bronze,2021-07-15
CUS01647,Rajesh,Agarwal,M,1999-09-24,Mumbai,Maharashtra,291285,user1647@email.com,9604406044,Gold,2022-05-22
CUS01648,Suresh,Mehta,F,1997-10-08,Kochi,Kerala,857656,user1648@email.com,9462212833,Silver,2021-03-08
CUS01649,Mohan,Sharma,M,2000-02-18,Surat,Gujarat,263459,user1649@email.com,9164425366,Gold,2020-03-18
CUS01650,Swathi,Joshi,F,1985-05-13,Mumbai,Maharashtra,111395,user1650@email.com,9525621256,Gold,2021-07-20
CUS01651,Prakash,Mishra,F,1970-04-15,Surat,Gujarat,969812,user1651@email.com,9377083754,Platinum,2024-02-03
CUS01652,Divya,Iyer,M,1971-01-14,Jaipur,Rajasthan,264417,user1652@email.com,9391872669,Platinum,2022-04-29
CUS01653,Sanjay,Reddy,F,1978-02-06,Jaipur,Rajasthan,519852,user1653@email.com,9764693183,Bronze,2020-11-28
CUS01654,Ananya,Verma,F,1985-08-01,Pune,Maharashtra,180959,user1654@email.com,9976773369,Silver,2021-03-15
CUS01655,Kiran,Shah,F,1976-11-08,Ahmedabad,Gujarat,272830,user1655@email.com,9158703244,Gold,2022-07-20
CUS01656,Nisha,Nair,M,1992-02-21,Surat,Gujarat,209471,user1656@email.com,9183546326,Bronze,2024-01-20
CUS01657,Neha,Rao,M,1986-06-22,Chandigarh,Punjab,395915,user1657@email.com,9274762655,Silver,2024-08-08
CUS01658,Rahul,Pandey,M,1992-12-29,Delhi,Delhi,424135,user1658@email.com,9301588378,Silver,2020-02-28
CUS01659,Geeta,Patel,M,1990-06-17,Surat,Gujarat,189170,user1659@email.com,9712164669,Silver,2021-02-26
CUS01660,Ritu,Bose,M,1990-12-29,Lucknow,Uttar Pradesh,429861,user1660@email.com,9200084477,Platinum,2022-05-28
CUS01661,Meera,Mehta,Other,1979-09-04,Mumbai,Maharashtra,624514,user1661@email.com,9309254786,Bronze,2020-07-29
