CUST_ID,CREDIT_CARD_NUMBER,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE,DATE_OF_TXN
C10236,2254-4369-4398-3133,16040.69,1319.4,965.38,388.84,44182.73,2521.25,2154.08,31,2023-06-13
C10237,4914-8544-7289-6927,14466.09,2308.16,683.29,891.39,41758.32,1458.01,1400.2,29,2023-04-24
C10238,3124-2955-1348-1365,3912.72,2311.46,712.79,1937.72,47148.97,1865.91,1100.99,7,2024-06-23
C10239,1919-1772-0347-8803,9539.94,2516.85,78.53,586.53,20080.93,5757.12,580.51,35,2023-04-11
C10240,0316-3477-6907-1211,3362.57,1572.53,1313.07,212.81,15580.38,2615.15,1525.55,35,2024-07-22
C10241,2718-2483-6748-9536,18570.53,4352.9,933.13,2862.96,27444.78,3189.44,2990.74,21,2024-01-03
C10242,5292-0016-8212-6612,18859.22,1800.21,1402.68,2402.74,24644.69,4866.99,3890.06,9,2023-01-10
C10243,3675-0881-2511-4099,16943.65,4721.32,913.64,1404.14,44518.09,13868.48,9156.16,30,2024-07-27
C10244,0112-2688-6446-2734,2397.55,2721.16,294.97,1412.3,44390.29,1765.1,1277.08,32,2023-06-14
C10245,8757-8691-3754-3312,4072.85,1652.16,1583.42,361.83,23854.93,1562.62,656.62,35,2023-07-04
C10246,6804-4679-8033-0837,1419.96,1932.37,1632.32,2902.63,23864.28,1112.08,500.5,28,2024-04-18
C10247,1406-3259-2631-6997,2811.66,2726.83,1137.86,2717.88,39736.29,534.56,41.27,13,2023-01-05
C10248,6582-8082-6919-2136,16270.51,1318.36,1166.88,2986.89,6735.31,14513.02,4964.68,16,2023-10-23
C10249,2513-5666-9096-8549,15352.61,1198.56,1127.26,1817.13,36038.84,12992.79,5296.28,24,2024-03-09
C10250,7519-6642-2345-8299,9442.55,3207.43,267.59,2712.49,31722.02,7685.34,4502.2,27,2024-11-04
C10251,0606-6056-2757-4510,19408.07,3999.22,2172.38,683.29,31458.39,13466.43,11330.25,13,2023-06-19
C10252,2633-7969-9556-4923,6539.29,1332.17,1061.35,1797.16,45311.66,5016.66,1256.69,23,2024-10-12
C10253,5603-6846-2884-8453,15206.27,1885.47,1728.08,636.39,26505.39,11453.41,2175.45,18,2024-07-18
C10254,2015-1936-9472-4040,12527.34,2582.74,1318.95,2198.56,34227.27,6491.17,260.11,34,2024-08-28
C10255,7217-3527-5136-5305,8840.35,1156.93,1012.51,1991.86,34938.98,864.78,761.29,18,2023-01-16
C10256,6681-0997-8031-6441,1607.23,2723.4,1466.05,348.29,13533.9,975.6,645.39,28,2024-05-14
C10257,2156-6389-3540-5494,10756.03,2223.46,1651.63,1107.47,38121.8,9042.99,2730.5,6,2023-06-23
C10258,0247-2876-0878-0632,12573.77,1694.05,1342.21,695.62,27810.91,5137.72,2281.53,17,2024-03-07
C10259,1530-5015-5375-9621,12944.75,1733.96,912.64,17.17,19814.25,9209.7,4917.37,33,2024-06-06
C10260,0730-1332-6151-5415,4424.28,4063.13,1272.78,2363.12,5873.64,1649.37,736.26,20,2024-10-13
C10261,4440-1107-0472-4683,563.05,4840.46,1493.23,228.31,46505.92,408.63,289.78,17,2023-09-04
C10262,6768-8933-3280-2691,19080.99,4205.28,1059.22,2251.46,5331.47,790.82,553.72,16,2024-09-19
C10263,3405-3565-1724-0959,13895.29,2756.94,1414.23,2043.91,11267.2,11974.22,5784.86,3,2024-12-12
C10264,5457-1827-1085-6704,6838.61,233.05,208.16,1868.43,26556.83,3842.58,1109.99,28,2024-02-10
C10265,3078-0007-5423-7901,8279.37,4915.73,4736.34,2022.08,46578.47,2094.78,1456.88,10,2024-01-09
C10266,0065-8240-0554-8824,622.89,2353.79,960.39,1881.85,19530.28,208.32,44.02,17,2024-07-09
C10267,6640-4512-0401-1315,8189.95,2400.82,1128.87,34.28,24697.05,7551.07,3397.54,16,2023-05-13
C10268,0730-7487-2033-2622,8195.88,1045.16,293.62,2584.19,16838.92,856.62,227.45,26,2024-04-12
C10269,7940-9404-8755-1770,12053.96,1768.19,735.44,1207.77,11399.86,9660.35,1222.86,9,2023-06-14
C10270,4574-8629-0506-2696,2116.66,1647.56,1094.48,2155.03,12177.9,274.72,166.21,26,2024-04-19
C10271,4416-8922-3419-9175,9533.77,4640.6,4352.5,2041.92,31386.49,8916.76,511.6,18,2024-11-14
C10272,0911-9867-6101-1262,13297.5,133.74,119.68,1493.27,24072.14,10291.49,1540.14,5,2024-11-17
C10273,9417-4650-4233-6068,9781.18,3101.36,2669.8,692.95,40376.31,1130.54,778.99,19,2023-12-05
C10274,1866-9077-4421-3101,19086.77,2553.29,2270.47,2971.53,8451.3,7142.29,5926.18,30,2023-10-31
C10275,6959-3007-5021-2183,14445.81,3737.03,2242.04,2836.79,5458.33,11624.36,3278.42,5,2023-05-14
C10276,3594-4216-9868-2762,12969.37,3601.74,1245.55,801.72,9148.59,5695.2,3597.05,31,2023-02-10
C10277,3188-2128-6144-5286,11055.71,1965.51,229.52,1606.47,10186.79,2360.64,2151.5,26,2023-07-06
C10278,0302-4485-1948-9084,5821.18,1989.35,1740.07,1681.53,7026.12,1549.69,912.84,6,2023-02-13
C10279,0284-0129-2815-3197,5223.15,771.67,259.95,1056.18,28840.24,3549.5,300.92,6,2023-04-07
C10280,8820-2938-0658-6418,1508.94,188.7,73.27,1540.32,9450.06,1371.98,1131.93,29,2024-12-07
C10281,1251-1793-1424-4707,14458.39,3207.46,839.14,128.09,19095.18,10680.3,9814.99,31,2023-12-07
C10282,5426-1981-4689-0143,11339.58,966.67,825.12,818.97,32589.2,69.01,67.28,32,2024-08-18
C10283,8140-9775-3617-7943,4188.43,3161.45,131.84,26.92,15097.33,1028.56,169.87,8,2023-04-30
C10284,7788-1737-5847-5634,13481.16,155.79,95.39,1432.82,27796.93,9141.65,573.07,12,2023-02-15
C10285,6623-5125-7888-2403,3100.47,3532.86,1743.63,1465.68,39631.79,2931.14,715.79,20,2024-04-14
C10286,2347-2994-1097-9449,15905.47,4448.99,4123.37,1150.61,34187.77,15210.49,11183.57,28,2023-03-14
C10287,9551-3865-1986-4923,2441.78,2088.78,327.56,1982.94,29211.25,1682.99,906.28,12,2024-05-01
C10288,0896-6356-9861-3879,15198.25,219.59,112.09,1738.17,38686.24,13686.26,129.86,22,2023-06-16
C10289,5852-3674-1507-5217,12257.55,3493.46,893.9,537.22,47547.73,3505.83,290.78,14,2023-01-21
C10290,2905-0170-7183-5579,8522.58,2210.16,145.3,1540.22,28066.45,1335.97,167.65,4,2023-06-30
C10291,2954-6965-7344-2444,9039.16,2502.71,1016.13,2542.35,30582.83,8540.62,421.47,4,2023-07-05
C10292,8063-2010-4863-9982,9945.72,2374.18,2017.49,1224.71,6653.0,5227.07,1639.65,17,2023-09-19
C10293,5996-9622-2951-3926,7756.35,2417.73,1286.37,2524.08,44849.85,5620.63,4735.36,24,2024-10-05
C10294,1966-7417-1000-0235,12224.32,317.13,21.81,987.06,34528.72,7838.76,5170.67,23,2023-05-24
C10295,3073-9079-2612-7520,19296.55,3348.5,1209.61,2379.41,12169.89,907.79,119.29,17,2023-12-30
C10296,7196-8737-3834-1655,15486.36,817.8,424.48,1658.83,38318.54,10865.25,10717.2,4,2023-03-28
C10297,6924-3516-2904-7320,11331.59,2602.77,1593.99,2709.27,12703.63,10881.28,9758.1,2,2023-11-08
C10298,9292-8904-9277-3380,13137.16,1236.73,849.96,438.86,14538.79,1220.48,1012.76,4,2024-10-24
C10299,7382-6314-8035-0724,16919.03,494.53,176.07,1255.85,38280.75,346.3,74.24,6,2024-06-28
C10300,0296-9789-7370-9833,17607.84,4827.04,4801.17,2797.29,44378.33,17077.98,13292.97,14,2024-08-06
C10301,6604-6925-9428-2057,4031.45,3076.43,806.56,2797.14,31157.57,2935.99,160.64,34,2024-10-29
C10302,8508-7524-6289-4286,9547.86,2398.01,1151.98,1220.58,18814.53,1665.91,1556.09,23,2023-08-31
C10303,4980-3012-6839-9646,1915.65,1963.25,1497.43,2274.4,27342.86,533.81,52.11,16,2024-09-13
C10304,3908-0022-2604-8679,13717.95,4402.98,3377.92,2186.53,8973.18,5382.55,5317.92,25,2024-12-01
C10305,0335-6969-7870-4796,5458.28,4606.31,104.07,1777.0,31338.08,1319.6,354.24,17,2024-06-05
C10306,9439-4662-8390-9720,18054.05,2617.83,2167.79,1934.6,25715.41,15105.9,5014.67,16,2023-05-18
C10307,2711-3779-6727-7612,4743.96,3660.22,1225.62,2799.51,44295.6,4079.33,3309.15,33,2024-05-15
C10308,9516-8607-6656-1934,9705.61,4053.94,3393.31,2879.57,11586.96,9653.33,1983.22,18,2024-07-28
C10309,4472-9736-7740-9018,791.46,642.08,152.16,2607.75,31143.08,135.51,70.93,29,2024-03-03
C10310,8052-7756-0823-2757,9716.08,4081.23,2231.9,2653.6,15632.31,9418.58,3834.17,13,2023-05-28
C10311,3062-3199-4854-1919,15890.35,2811.8,680.85,2915.77,49560.98,13442.49,1651.25,5,2023-02-09
C10312,6341-9037-3010-0621,11403.68,1263.24,969.42,304.03,43616.58,5856.78,5049.12,5,2024-09-18
C10313,5867-5879-0287-3991,15743.37,3733.39,50.5,2453.33,44446.23,10217.99,1870.18,2,2024-05-31
C10314,7553-2365-5070-7170,1319.15,2063.78,344.91,1777.66,23536.46,63.23,49.77,20,2023-07-18
C10315,1020-4441-4360-0090,6217.24,1641.56,171.58,923.98,27371.79,4228.13,3416.79,2,2024-03-09
C10316,0668-9091-7320-4279,1949.09,4307.1,3688.86,988.72,22371.16,1000.95,938.69,28,2023-11-07
C10317,5112-7538-6173-1102,9317.4,1431.56,818.05,557.26,49475.51,1162.31,288.7,6,2024-08-09
C10318,1074-9052-0552-7295,15511.57,1009.51,440.15,1427.95,37191.56,8862.06,2535.62,10,2024-10-05
C10319,8400-8805-0642-0483,3572.37,392.59,347.78,938.93,44405.34,682.4,669.17,19,2023-02-24
C10320,1216-7856-8064-0802,12904.82,1920.24,555.76,2647.44,32193.38,2364.84,54.62,9,2024-05-18
C10321,7812-3071-9212-2064,7018.53,3264.78,3223.21,2639.32,6529.97,3522.08,2343.15,8,2024-02-27
C10322,3759-8919-6027-7568,4826.87,2331.81,682.67,1651.05,48783.51,833.55,90.04,34,2024-03-24
C10323,1675-4921-4322-5165,4603.71,4064.2,2726.88,2757.54,30792.64,1598.66,139.02,21,2023-04-03
C10324,5982-6827-9133-3729,18359.46,1508.62,810.69,921.02,8825.49,11821.93,2310.49,15,2023-03-22
C10325,5848-2336-1950-3142,7986.95,1196.03,1125.57,20.93,11251.12,4500.53,4400.58,11,2024-07-23
C10326,1545-0452-9998-3712,5392.67,1586.8,445.6,1781.8,30643.07,534.76,166.95,2,2023-05-01
C10327,9240-7855-3211-6425,8385.37,1875.94,1797.5,1823.95,49260.01,739.61,352.54,35,2023-09-01
C10328,7777-8549-4803-2193,14330.57,4509.52,3088.23,95.06,21651.93,14152.82,11066.44,3,2023-12-23
C10329,2842-4829-7420-5581,7218.64,2516.81,2080.91,173.37,47961.19,3462.36,1211.0,9,2023-10-21
C10330,0038-7501-5441-0163,16932.98,348.95,205.07,1149.24,36046.53,2429.59,2416.54,10,2023-02-02
C10331,6914-6819-3947-4229,4330.89,1773.24,1487.4,155.71,12098.82,753.51,123.86,20,2023-10-07
C10332,8079-7110-0338-2398,13337.56,2385.76,1346.18,1776.19,15217.38,6137.91,1120.69,20,2024-04-26
C10333,8867-4186-5165-6604,7519.51,1228.98,415.78,2700.52,29837.38,6388.87,529.14,3,2024-03-28
C10334,2188-2211-2460-2916,4942.22,1481.28,718.46,603.87,44600.6,2921.21,2534.6,32,2023-12-04
C10335,0841-9452-2159-0990,13378.53,746.92,421.1,888.84,42275.24,863.64,509.64,21,2023-10-30
C10336,1840-2114-1516-8587,2228.05,2807.41,249.06,2214.09,38973.35,201.13,139.05,22,2023-03-11
C10337,8207-6842-9696-7778,6542.08,3058.41,2173.99,1477.13,49780.79,2673.87,1415.5,11,2024-04-09
C10338,1732-8591-0862-1159,1088.0,3325.44,1608.36,2470.45,32719.2,1009.53,421.52,6,2024-12-15
C10339,8697-9887-0914-1546,8752.93,433.6,311.27,2781.84,23603.57,3679.61,1256.74,10,2024-06-22
C10340,9163-4836-9347-6871,3011.45,1434.98,652.91,547.76,35650.61,370.05,53.31,19,2023-12-18
C10341,2604-7765-1822-4726,10313.99,389.29,334.82,2512.63,24801.14,8627.2,7312.9,4,2024-07-13
C10342,9556-0533-1050-1119,9562.69,1420.59,773.0,1213.7,45937.9,8651.56,2891.03,30,2023-10-13
C10343,1196-9021-8968-7332,16541.55,3431.16,1454.85,83.8,46779.25,8247.41,383.27,9,2024-01-09
C10344,9686-2865-4921-0315,15188.94,1606.37,1308.0,841.05,47711.96,8301.0,5314.54,3,2023-04-04
C10345,5271-7217-4846-3182,4229.67,2508.0,829.56,2637.73,36271.59,4202.31,2916.0,4,2023-04-21
C10346,9386-3695-0013-1900,10981.32,3143.13,554.47,1835.98,28851.26,2359.86,1837.86,6,2024-04-06
C10347,8358-8429-9977-0434,14930.32,4643.22,2324.99,2508.06,33095.55,9044.12,183.29,33,2023-11-17
C10348,6590-7980-1604-2495,2380.14,3776.25,7.52,508.93,28698.75,69.47,62.2,23,2024-07-16
C10349,7994-5113-9131-1024,842.63,2656.46,479.24,2682.91,36915.5,542.27,168.34,14,2023-10-25
C10350,4205-9273-0228-0033,17052.48,1696.27,146.67,2983.92,8263.75,6021.42,4278.93,32,2023-12-29
C10351,4218-0528-0873-0971,11154.99,4001.03,133.87,390.91,15227.42,840.48,92.25,30,2024-02-12
C10352,0509-3324-5909-5119,15534.89,4872.05,2491.35,2140.25,38353.62,13792.61,10120.16,8,2024-01-26
C10353,0597-4688-7656-4362,8232.09,1797.28,496.52,2244.75,22494.54,911.8,728.29,24,2023-08-05
C10354,8116-6635-2821-6710,14672.3,1411.94,1080.43,2520.29,30563.28,8639.9,2785.66,13,2024-01-28
C10355,7926-5272-4222-9796,13945.77,1657.9,389.92,2200.85,18994.71,3421.17,2841.25,3,2023-05-27
C10356,9058-9231-9007-1273,10599.59,4778.98,3780.26,2924.84,32002.5,238.24,204.82,4,2023-08-07
C10357,7753-3878-6059-0407,13673.7,3725.86,1211.76,323.37,14425.17,3074.96,90.53,28,2024-05-15
C10358,0451-0661-9357-7334,9885.83,3683.08,37.54,1500.38,15367.28,2482.07,1138.03,18,2024-11-21
C10359,1538-2557-5502-5391,18198.36,2127.08,1145.77,2356.24,37896.23,10125.01,5239.27,36,2024-07-07
C10360,4207-4710-0278-0572,5138.5,1197.32,632.93,2735.38,10958.79,1944.37,1767.14,26,2023-06-13
C10361,9487-7914-1102-8954,10573.43,1007.38,367.83,2644.59,24287.8,9475.71,8846.14,3,2024-02-14
C10362,0719-0814-8174-8104,9700.27,4149.33,1542.53,2970.05,45216.4,2125.0,78.31,30,2024-07-12
C10363,0701-1891-2133-1429,19284.21,1450.34,1332.45,2226.24,44742.92,9233.79,6471.86,22,2024-01-28
C10364,0209-1137-6637-6623,19751.83,3299.85,1761.92,1805.34,17074.31,5940.09,4011.46,26,2023-08-01
C10365,4966-7663-8684-3776,14803.04,2861.31,2200.94,1878.06,31482.4,7520.14,4448.73,6,2024-07-07
C10366,0386-7670-2523-2419,10117.67,3651.87,1728.6,148.32,46303.91,7367.77,1758.48,21,2023-07-28
C10367,0083-0687-0738-9313,1661.08,529.22,392.87,2815.84,20222.39,507.24,204.55,11,2023-09-19
C10368,4180-3680-9351-4942,2005.08,1040.45,533.03,1799.52,11705.71,83.87,83.85,31,2023-03-09
C10369,6086-9391-5429-0644,1947.58,1012.03,674.8,1324.03,10303.63,1484.14,981.32,6,2024-04-09
C10370,6888-8950-5951-7523,14376.46,1580.9,305.45,2224.24,14208.23,1527.63,1014.08,14,2024-02-17
C10371,1376-9119-7146-6343,12465.66,4395.57,3069.9,758.77,28511.04,2355.83,1516.56,25,2023-02-09
C10372,3717-2827-9001-7771,12882.31,4977.75,1754.51,249.65,28137.3,4685.39,3332.33,2,2024-11-21
C10373,6942-4792-8114-6064,6458.35,4469.14,773.7,2448.95,49897.17,2304.02,664.27,7,2024-03-30
C10374,4605-6071-5240-0275,19674.1,1740.29,553.03,2302.65,35273.15,10724.81,8390.85,10,2024-01-12
C10375,4313-5025-8159-9810,19407.96,964.33,455.39,1226.15,48972.27,5878.63,3839.09,23,2024-06-09
C10376,3558-5354-2496-8046,16530.57,4221.97,25.24,2345.11,34716.51,12719.07,3984.65,28,2023-04-19
C10377,8984-6912-5582-1562,19621.95,4417.12,3234.18,523.5,35411.42,14534.7,5675.19,1,2023-05-29
C10378,2563-7102-5582-6616,3471.35,4622.57,2951.11,2856.65,35691.58,3011.0,2221.27,32,2023-02-06
C10379,2629-0705-3601-4547,17406.95,1171.05,155.23,1710.27,29139.77,5399.12,1015.12,7,2023-12-05
C10380,4394-1679-1773-9058,1070.26,3999.81,3741.84,670.96,16629.78,323.19,80.83,3,2024-04-22
C10381,5055-8687-1012-7103,9174.63,785.23,631.88,1521.6,43039.71,7913.63,24.93,15,2023-12-08
C10382,0170-8387-8331-9714,19435.83,2923.85,1595.13,2873.77,5542.99,264.31,133.51,4,2023-04-27
C10383,2114-0424-9928-0098,17180.75,258.66,225.44,2424.45,44481.87,9755.19,5405.6,9,2024-04-21
C10384,0810-6838-1262-8484,12012.97,4384.02,3510.88,113.03,20567.27,9418.72,534.66,13,2023-03-10
C10385,0382-7271-0809-1089,3024.95,1553.14,1047.12,2981.68,48206.64,768.9,110.79,15,2024-10-05
C10386,2764-9295-8198-6145,15895.17,2140.53,1779.09,1510.21,49215.91,1398.61,1006.41,2,2024-09-09
C10387,0390-6376-0128-0682,11699.73,4221.87,3297.86,118.35,30709.59,7132.61,2199.12,28,2023-12-21
C10388,5412-3125-8987-5944,17507.26,3373.4,502.65,2000.93,33658.03,10076.63,9513.42,17,2023-12-19
C10389,9497-5248-7305-1072,630.68,2016.03,1569.08,2433.34,49630.3,404.61,57.94,5,2024-05-24
C10390,4492-6079-3995-1686,10767.75,1518.11,1258.79,568.21,49404.57,9652.37,9177.29,7,2023-05-20
C10391,8208-9746-6921-2106,13605.41,4283.91,1034.79,2133.02,41463.45,10052.98,1309.99,2,2023-04-26
C10392,5653-4303-6659-5770,16792.3,4801.99,2485.56,2972.07,20205.37,7932.24,6109.53,13,2024-04-22
C10393,0521-2693-8044-3601,17888.27,1103.8,579.46,287.55,10924.6,11947.4,2693.98,26,2023-07-11
C10394,2727-0009-8469-9994,11784.13,4685.98,2173.71,2826.71,33358.7,8982.58,624.46,28,2023-03-19
C10395,8785-5216-8170-5807,5290.62,637.79,215.8,1843.91,23400.65,1219.4,726.52,22,2024-11-24
C10396,0858-5714-2457-7904,12161.05,4619.79,1023.52,1244.06,38314.61,2607.66,2265.76,25,2024-02-17
C10397,0862-6374-5680-3329,12519.01,261.28,150.51,1020.6,28711.94,9185.74,2675.29,28,2023-07-18
C10398,8551-3525-7273-5071,16959.51,4629.28,2547.25,2885.9,27999.39,4822.08,844.35,35,2024-06-10
C10399,0762-4753-4553-1462,9148.53,3326.56,2730.54,1768.73,48570.42,1979.62,1903.07,30,2023-03-12
C10400,5769-6940-4925-1861,7634.33,1754.86,971.47,1809.91,40690.47,1883.25,520.21,25,2023-09-07
C10401,5627-7645-9659-3275,14836.18,1430.44,1362.58,704.45,13156.51,8467.82,1067.23,3,2024-07-11
C10402,6062-4175-3612-4639,2753.89,2919.84,76.71,330.31,22237.54,895.54,504.57,6,2023-10-08
C10403,6942-0810-1696-6222,13871.47,3200.69,1598.7,2501.15,20516.57,6211.68,2774.98,12,2024-06-23
C10404,8907-6339-7594-9659,5501.51,4614.05,1365.1,2477.7,47404.03,4067.09,2644.5,14,2023-11-11
C10405,8688-2569-6398-2833,4072.45,4342.04,1746.47,2646.7,5754.36,3221.61,1451.5,24,2024-07-21
C10406,1302-7593-4424-1179,13931.99,3864.4,178.54,1307.52,36420.53,5930.27,1263.5,19,2023-08-30
C10407,8361-9195-9694-9791,18069.84,1034.82,230.48,320.1,19958.13,1594.07,762.77,33,2023-09-29
C10408,3904-4235-2541-3789,17009.95,3834.18,1977.43,492.74,19252.33,15582.49,2410.99,20,2023-12-22
C10409,0052-8100-9546-4227,5363.4,676.46,255.12,2630.73,9440.3,5122.51,2301.86,29,2023-01-11
C10410,4203-8005-7941-6668,19642.86,3900.16,105.54,1300.52,38298.69,2513.83,823.09,10,2023-04-02
C10411,8543-0154-9303-4890,2816.2,2204.06,1542.04,699.19,6458.26,479.02,108.76,1,2023-05-12
C10412,7903-8938-2295-9989,9886.05,623.09,407.16,2433.66,28079.75,3315.24,282.31,36,2024-03-22
C10413,6024-8104-5134-0868,17693.44,1691.17,1175.13,2336.11,28364.0,8634.71,1936.93,7,2023-02-12
C10414,4225-5076-9291-2972,13840.97,215.48,28.45,672.62,34359.55,1094.42,108.67,35,2023-05-31
C10415,0267-9603-4336-8476,14359.65,2436.72,1392.91,2580.21,43610.86,7388.04,2206.8,7,2023-11-16
C10416,4855-7001-7870-4410,13812.01,1794.56,122.35,2384.11,20798.47,9687.52,2682.89,24,2024-11-07
C10417,2572-9194-3149-7938,17122.5,4355.95,1046.98,1943.57,20665.34,8254.08,7913.53,25,2023-04-05
C10418,4555-8227-7047-3950,14400.58,2190.83,2069.96,835.61,49053.86,3580.25,1211.47,21,2023-11-05
C10419,6997-5249-5303-7850,10207.72,490.0,330.63,1087.19,30808.12,2463.54,2042.72,4,2024-12-01
C10420,2289-6982-4879-0248,19900.42,207.26,132.41,1151.95,10116.81,574.5,168.74,12,2023-11-21
C10421,9198-1083-0833-9974,10735.65,297.57,169.97,2265.99,15482.29,5462.55,1920.17,10,2023-06-06
C10422,3635-8225-6378-7712,10229.08,4596.05,151.23,2897.44,29206.98,6570.76,3675.6,14,2024-10-20
C10423,0560-1242-2937-2645,10472.63,1766.03,1042.44,1665.56,38451.33,5638.63,2469.17,11,2024-06-19
C10424,1152-7577-6135-2504,7299.66,936.62,817.16,1400.3,6321.21,3000.02,1112.45,25,2024-10-30
C10425,6627-4481-8283-7045,7276.31,1267.88,663.12,1082.78,23343.0,3415.67,633.22,23,2024-10-30
C10426,6686-9620-0861-1254,14388.83,2683.79,786.5,1054.63,33420.06,13876.46,5848.25,23,2024-10-25
C10427,1521-0058-0823-6160,5773.35,885.82,82.74,2870.65,20674.35,2611.74,1079.88,6,2023-06-07
C10428,5700-8571-9678-2738,19712.13,308.66,120.78,755.12,5437.89,14611.03,3029.75,14,2023-03-23
C10429,1832-0069-4682-2073,18040.82,321.9,276.92,866.16,9410.9,3194.69,3174.01,22,2023-06-16
C10430,8044-3646-7736-2491,8067.28,2728.21,564.47,2600.47,24885.36,2698.73,1645.6,4,2023-08-10
C10431,0798-0044-1173-9543,15291.0,2610.38,2345.05,2597.05,26936.99,5475.15,2634.01,24,2024-01-28
C10432,1827-2342-2515-3936,6983.25,3856.28,2565.3,333.79,19868.49,2875.57,705.57,14,2024-04-25
C10433,1671-1658-6604-8246,3206.77,957.71,599.96,1530.99,30535.66,1422.66,1162.31,33,2024-12-27
C10434,0999-2664-2503-4987,15861.7,1309.14,998.93,767.96,49503.77,10275.94,6026.12,10,2024-03-30
C10435,2195-2993-2114-8680,17108.77,1053.04,617.95,958.62,20043.91,9331.75,8419.09,35,2023-03-29
C10436,7189-9285-4938-4557,16591.09,3819.63,1134.52,332.1,9185.67,10511.41,1484.8,13,2024-04-23
C10437,7362-7353-7501-3202,6533.83,1424.72,1044.93,472.16,22422.58,6134.67,2084.77,29,2024-11-15
C10438,1081-0513-2784-7068,7391.3,2771.25,1323.49,217.62,24991.45,2983.17,2944.81,10,2024-03-17
C10439,0220-7057-5071-1318,8316.3,4589.82,2603.06,2055.5,25983.85,6441.5,1185.49,18,2024-10-15
C10440,7819-6998-2736-0106,1044.6,3945.85,3702.68,1851.53,30338.69,1035.45,542.36,32,2024-12-13
C10441,0541-8431-5891-1430,16704.23,898.26,164.39,1044.05,34748.81,6981.22,5562.58,22,2024-02-19
C10442,7154-5825-7975-0284,11988.84,4173.27,2069.0,1183.4,44029.44,6625.24,2541.22,14,2024-04-14
C10443,3430-8038-3663-2849,10972.6,4754.71,1711.26,799.56,7055.71,10208.74,9580.79,12,2024-09-21
C10444,6017-1282-2135-7238,14229.94,1238.8,305.85,2071.86,36898.41,5682.92,3464.71,36,2023-09-01
C10445,0521-9650-5487-1785,14995.57,4469.12,1348.1,2107.53,34491.16,13777.47,11756.52,19,2024-01-29
C10446,1999-8735-1822-5014,19812.8,1249.65,597.25,258.6,26316.43,17818.87,8165.61,31,2024-10-14
C10447,0985-7581-8180-4647,10735.63,1454.99,1057.26,2828.26,42504.73,10507.34,6665.1,25,2024-08-06
C10448,5712-5269-6989-0327,17661.28,4831.35,1967.06,2007.97,19175.32,3032.79,2779.28,15,2023-08-09
C10449,0348-3813-2223-4914,6146.83,142.73,53.12,2784.15,31038.38,2743.31,1484.06,12,2023-12-20
C10450,0263-5988-4565-8286,2747.38,1048.03,924.16,2869.37,14295.09,2149.99,92.57,20,2024-01-09
C10451,0086-2946-3708-0623,16350.35,2352.74,1496.13,2903.36,21641.89,5760.11,4072.11,31,2023-11-27
C10452,5757-7084-5723-3569,12410.57,4126.36,313.56,651.95,45795.25,2823.48,864.14,18,2024-01-22
C10453,9046-2273-7990-3482,6788.67,1362.7,472.63,2707.21,33390.83,5458.47,2937.3,1,2023-09-05
C10454,9790-3083-6553-8536,9206.02,2859.89,1147.48,2299.67,44892.65,7284.46,6474.5,4,2024-04-25
C10455,1995-7838-4390-9052,7722.75,247.18,180.52,2610.08,32391.66,821.66,433.78,31,2023-07-27
C10456,5180-7100-8711-5650,2274.86,4872.51,11.68,2582.04,16551.26,310.73,200.6,28,2023-05-18
C10457,8990-9257-3770-3427,16736.13,3775.18,2029.72,1185.71,28530.86,6743.77,1221.26,20,2024-02-24
C10458,4968-2129-5722-4803,10272.59,724.56,293.04,568.96,35651.16,2524.1,1438.9,11,2023-03-01
C10459,4466-2773-2300-9062,15617.52,2982.94,588.37,1706.14,42727.2,12450.67,11237.5,36,2023-10-18
C10460,6695-8892-1194-8394,11711.45,4426.62,2584.72,1947.52,11750.44,3904.97,3742.84,9,2023-02-28
C10461,6372-8957-0373-5122,14047.34,3641.91,625.98,2300.37,49957.29,189.73,143.2,5,2024-03-07
C10462,6396-9087-6328-4335,2284.0,1552.25,1393.18,2751.9,33590.04,2129.43,1085.61,7,2023-12-27
C10463,7128-8392-3148-5519,4119.77,3503.21,1750.14,2623.02,9588.2,3807.24,2825.09,14,2024-01-11
C10464,1127-3755-5581-3505,6572.48,4578.68,301.04,2376.93,31244.85,1269.55,1010.2,7,2023-09-05
C10465,1677-8861-7899-0323,8499.57,2667.95,421.02,275.4,6283.58,5551.3,3647.41,28,2023-05-17
C10466,9000-0287-6797-6687,2667.39,1618.02,723.28,1776.02,26089.66,270.69,132.39,30,2023-06-01
C10467,6663-6462-7637-5257,8135.5,3602.65,2666.79,503.72,44765.35,3386.15,2905.16,2,2024-12-24
C10468,5699-1593-6247-4411,1040.14,1197.25,852.98,1019.55,24908.14,923.39,771.69,3,2023-12-27
C10469,8626-9713-1324-2449,1758.26,4362.36,726.98,520.55,7214.13,566.25,30.08,15,2023-12-05
C10470,7889-8043-8950-7464,10035.61,1146.21,608.9,2261.56,48262.09,7595.83,2675.53,9,2024-06-03
C10471,7647-2630-5845-0081,12941.06,3048.29,1000.37,40.1,24685.3,3724.81,92.18,12,2024-02-07
C10472,1395-7055-9068-9176,12935.13,695.91,308.4,812.35,22430.53,3580.89,426.98,5,2024-02-29
