CUST_ID,CREDIT_CARD_NUMBER,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE,DATE_OF_TXN
C10236,2143-3364-6839-9428,12494.6,163.08,80.46,779.94,8482.77,116.92,78.51,18,2024-10-20
C10237,2454-9347-1185-7019,12228.42,924.37,458.91,1046.36,9442.38,2918.32,414.0,14,2024-04-13
C10238,6792-4286-4715-3563,11587.31,2586.66,915.7,2874.01,38150.24,7403.1,4056.21,18,2023-05-18
C10239,8746-5208-4409-9945,4777.35,2688.46,1015.94,1855.01,45598.26,4750.12,3407.25,27,2023-05-17
C10240,4189-0899-1764-3279,1641.5,3217.65,2355.92,237.59,35441.53,196.16,150.37,20,2024-12-11
C10241,9454-2562-2375-8471,5977.8,1462.52,193.09,1648.54,27670.89,2384.41,1355.44,6,2024-11-28
C10242,5617-9208-5082-9554,14687.66,4589.04,4586.8,2060.48,7402.98,14243.98,6244.4,29,2024-08-11
C10243,6437-0807-7827-4970,18667.05,240.34,110.1,112.85,18459.35,8425.56,5419.95,27,2023-03-03
C10244,6551-3316-3018-9552,11985.7,2946.65,2502.44,538.92,6366.59,9445.4,171.52,17,2023-02-27
C10245,4206-0716-5857-7659,7119.01,1359.58,579.6,975.94,13744.35,3380.02,117.21,1,2023-12-28
C10246,7414-7549-2776-4436,1949.52,1838.34,1080.21,2243.07,34330.92,1740.44,1686.16,31,2024-05-29
C10247,2658-8203-1831-5917,10462.36,3843.08,832.96,1459.31,18510.06,7855.77,141.09,10,2023-08-31
C10248,4769-2406-6762-5615,8959.25,436.72,38.16,125.79,43456.53,1975.29,576.81,19,2023-03-10
C10249,2836-4604-3733-3214,1178.04,826.4,354.77,390.11,37506.13,1017.3,723.03,10,2024-01-10
C10250,3364-2152-4311-7068,14719.93,2991.96,2112.85,678.56,36980.83,11848.99,9901.23,22,2023-07-31
C10251,8859-6472-8252-0463,8872.05,4694.23,1184.52,2524.97,33797.04,264.84,193.52,31,2023-03-05
C10252,1056-9081-3460-2156,12203.99,2237.57,1108.45,466.19,25400.56,3264.06,44.1,9,2023-06-21
C10253,5716-4573-1262-7728,10685.75,105.84,27.99,2762.68,18063.81,9304.26,3365.79,17,2023-12-16
C10254,0326-5555-2090-6235,19805.77,2386.7,2058.57,2055.91,8611.99,7026.45,2186.4,12,2024-01-13
C10255,1985-5851-4021-9298,18239.2,1580.75,503.91,2851.75,16294.17,10998.28,8634.02,34,2024-07-01
C10256,8702-0646-2417-9516,1064.5,3036.38,285.72,2109.19,39735.87,953.31,556.09,7,2024-05-17
C10257,7359-8593-5662-8446,6225.35,1427.83,382.87,2616.07,44432.52,3093.85,1563.58,21,2024-07-08
C10258,3902-3871-4368-1061,8114.03,1948.25,1318.37,168.62,18997.45,2102.64,1393.88,25,2024-06-16
C10259,6522-5082-3650-1179,2878.74,2765.88,1504.54,2599.62,43814.7,1838.73,85.02,12,2023-07-23
C10260,4948-3161-2736-7600,835.91,4003.27,1761.43,190.29,26852.76,581.79,387.32,29,2023-02-16
C10261,5363-5183-8872-9002,10424.24,2133.95,1409.07,153.51,35441.9,5613.22,2947.39,14,2024-11-16
C10262,4735-3991-0207-0569,1372.8,1638.91,296.39,2851.4,15098.01,294.85,39.33,36,2023-09-12
C10263,8778-4813-6425-4518,6531.34,2693.94,2401.51,1461.68,48366.88,2227.07,1555.01,2,2023-06-18
C10264,2068-5370-0887-8983,16456.44,1234.63,995.7,1010.21,5393.04,12353.05,10160.07,22,2024-10-30
C10265,4836-6284-4481-4815,9405.59,1231.46,162.77,2432.42,37058.73,5320.62,3332.49,26,2024-04-24
C10266,7645-2671-5020-1800,12337.55,3774.71,1435.78,982.35,21963.81,9548.68,1188.47,22,2023-05-19
C10267,4047-2251-7044-5579,5918.39,1023.75,622.6,1312.28,43731.55,3618.57,2259.46,17,2024-10-27
C10268,4424-4102-0522-2577,2633.54,1130.25,85.57,593.81,24462.04,729.28,228.58,8,2023-06-11
C10269,5844-7065-4682-9651,15384.34,1227.22,789.26,816.48,47546.51,6957.36,6156.48,28,2024-04-04
C10270,2635-4646-9200-5857,8007.3,775.87,555.12,2967.29,20393.41,6886.96,5249.14,8,2024-05-23
C10271,7423-5139-2546-3563,7498.94,2887.49,1895.87,1550.37,32826.11,4639.8,1983.74,1,2023-06-17
C10272,7718-4546-8351-0467,12481.76,4094.01,1219.13,40.55,15883.28,7622.83,4868.83,6,2023-02-15
C10273,4176-7299-1419-3362,12281.88,2183.18,821.56,667.15,22853.71,6237.56,2896.72,30,2023-04-05
C10274,7075-3810-9179-9422,15436.55,2662.16,1995.93,733.01,28879.36,8119.74,5981.54,7,2023-04-13
C10275,2376-6394-4757-5109,19811.25,4710.21,2840.15,2173.77,47355.44,7525.16,2233.6,14,2023-10-30
C10276,3681-9293-1674-6994,5027.5,4646.38,1785.01,2864.03,11284.96,3803.58,3742.47,18,2024-05-08
C10277,8012-9811-6421-0759,4359.04,481.91,37.63,1484.6,24790.28,886.46,586.78,17,2024-04-06
C10278,2843-3713-4447-4569,11053.5,2909.9,2345.25,1915.65,27198.33,5336.86,4282.22,3,2023-07-14
C10279,8968-8299-3583-7584,5955.26,781.94,156.63,2792.1,31819.29,1687.09,963.75,13,2023-07-22
C10280,7791-9181-6534-3555,6313.02,4387.33,4024.77,2612.99,8122.76,5671.21,639.74,33,2024-01-08
C10281,4989-1803-9289-9826,2068.22,4561.76,4478.38,2204.57,15013.35,1811.4,901.02,36,2024-09-22
C10282,2577-0701-8502-2989,4102.07,664.85,615.15,1033.34,34641.89,1450.52,614.96,1,2023-10-13
C10283,1052-1343-5142-6135,6455.49,3376.07,1387.54,2729.16,26084.95,5031.45,3590.39,12,2024-01-12
C10284,9402-1399-5526-8919,17659.28,1835.49,212.95,1348.6,6567.44,10008.16,2102.46,24,2024-04-03
C10285,6857-1429-6122-7071,600.85,2700.93,21.7,2764.33,19369.12,445.1,107.88,20,2023-12-08
C10286,3359-4363-7573-1742,8829.7,3164.23,117.12,2884.5,48427.56,1967.2,382.89,14,2023-12-13
C10287,1717-7101-9235-3698,19780.6,1257.27,766.71,1777.96,9179.7,8902.06,4931.51,10,2024-06-11
C10288,6070-3008-1535-4617,14676.25,1666.98,545.29,2347.54,25619.36,12391.65,8772.04,11,2023-01-25
C10289,5325-7096-9851-7608,3710.34,3182.72,124.53,2369.99,28271.2,1597.64,587.9,25,2023-04-16
C10290,1926-1052-4540-4767,13488.47,4925.12,1690.44,1309.12,11952.84,3811.74,3084.32,34,2023-12-04
C10291,3003-5120-4870-6893,18992.86,4173.86,1949.21,2792.29,40914.37,18529.18,14671.17,3,2024-09-18
C10292,8188-7082-0377-6278,3891.7,4136.55,544.63,1539.14,19047.1,228.12,71.4,31,2023-01-15
C10293,8138-9180-9451-4470,6516.06,1006.19,770.84,1960.29,17615.21,707.87,126.28,34,2024-08-10
C10294,1690-9516-4729-4393,14521.37,1531.8,474.77,1660.53,33220.22,6897.17,793.59,33,2023-09-05
C10295,0741-1937-1704-3735,16516.88,854.53,183.37,489.2,25993.46,11674.34,667.8,15,2023-12-01
C10296,2986-6507-2644-9181,10965.56,3079.63,836.82,2251.72,19095.46,219.27,149.51,17,2023-02-07
C10297,2085-0900-3605-4592,10957.73,1642.03,1231.26,2311.66,30725.23,2172.31,1991.96,31,2024-12-22
C10298,9012-7537-1095-9836,10225.2,946.13,429.84,581.71,41690.17,7290.3,6166.7,6,2023-12-10
C10299,0308-7408-2047-2654,12664.44,265.82,244.79,728.58,37355.75,11169.01,177.66,9,2023-12-08
C10300,1245-6213-5327-0497,15456.46,1242.12,487.23,2447.7,10654.09,2876.55,1180.74,27,2024-05-06
C10301,5443-5749-4890-5473,16050.02,1595.0,1072.23,707.03,38478.2,1533.42,534.42,21,2023-03-13
C10302,6153-3422-2152-9071,6909.83,2696.41,524.95,997.91,22858.37,179.61,85.45,34,2024-11-08
C10303,5992-1972-6901-3139,6034.44,2297.1,693.65,868.7,25664.56,4670.96,1065.88,23,2023-03-10
C10304,4394-1244-5752-2436,1693.18,340.22,16.23,189.46,38039.04,1014.62,289.58,36,2023-06-11
C10305,4782-5672-1937-1324,14911.45,4839.3,956.65,234.96,31794.21,5021.12,2763.35,2,2023-07-16
C10306,3496-1214-8489-0994,7906.25,4726.43,658.14,2635.54,26388.42,1417.26,671.38,1,2023-04-11
C10307,8243-6983-5523-6646,721.51,2976.07,661.51,655.92,28055.91,65.12,19.87,36,2023-10-02
C10308,4267-2808-2463-6921,9501.99,415.57,150.04,1697.2,16118.7,1102.16,90.03,26,2024-01-28
C10309,8941-4617-7080-8372,16219.87,1040.2,389.02,1244.46,10340.97,168.46,91.5,21,2023-11-12
C10310,2242-4199-6424-0492,19357.32,4358.11,3827.08,2121.91,26674.72,18171.36,4587.54,36,2024-02-04
C10311,2719-2950-1981-8818,14270.71,770.44,766.35,1391.25,10396.35,12187.79,2976.17,32,2023-04-15
C10312,5363-6689-4612-8366,19331.7,928.18,359.51,2138.05,37899.05,8729.13,2770.37,5,2023-12-09
C10313,5526-2027-2049-1593,13215.1,2349.96,1792.99,1575.45,30868.65,2683.91,1124.11,36,2023-10-13
C10314,7000-6993-1653-8901,4133.64,4721.68,3309.48,2194.41,30602.63,2803.25,1775.84,21,2023-07-27
C10315,8197-0761-9032-5298,19584.99,2045.89,150.99,2691.05,27461.16,9218.98,2891.44,13,2023-09-11
C10316,6503-7768-2237-6510,14000.41,4175.63,1715.98,195.25,26691.93,4055.97,1679.12,33,2023-03-19
C10317,9904-1870-8811-4059,14000.98,3664.85,1408.89,772.2,26482.45,508.87,179.9,28,2024-11-04
C10318,8199-4704-7621-4559,8529.42,3329.88,36.89,1487.35,25983.03,1920.5,658.82,33,2023-07-06
C10319,7473-3002-6167-4456,4479.17,293.16,152.17,911.83,32881.7,1764.93,1166.89,9,2024-05-21
C10320,3097-5056-3999-3088,12361.95,526.16,190.89,2752.43,15103.54,1067.93,101.53,32,2024-06-11
C10321,2777-7562-0120-1359,18350.55,1642.95,710.93,1582.04,33929.72,7310.2,4779.0,19,2023-11-22
C10322,8576-9218-1701-5221,14821.37,2624.27,2024.38,1216.26,24869.4,4607.06,3780.85,2,2023-07-07
C10323,2440-9142-0624-0494,2383.1,489.24,329.44,1042.01,32242.05,706.75,325.44,11,2024-10-08
C10324,3702-3405-9124-8397,1811.55,4632.24,204.98,505.57,39659.09,898.7,816.47,5,2024-06-29
C10325,0748-4179-5520-0618,6492.86,2598.72,390.17,1172.79,29644.35,1162.72,466.81,28,2024-06-24
C10326,7117-0472-6983-5645,18654.52,1941.38,598.9,1763.85,33608.21,15005.21,11402.14,25,2023-10-13
C10327,5769-1012-3807-8757,15349.05,4892.8,211.72,1234.06,28085.95,2996.4,1700.62,6,2024-02-09
C10328,7188-3380-4259-7986,12549.71,4311.05,2071.84,1118.4,8153.01,958.71,94.01,19,2023-01-20
C10329,0355-5374-1193-9881,18395.66,1423.72,232.35,2479.41,46868.51,11699.52,71.07,33,2024-08-12
C10330,6475-7236-6030-2589,11573.41,2101.23,541.75,1159.86,7644.86,1182.91,918.08,24,2024-06-06
C10331,3983-3752-9520-3722,16595.89,702.11,511.68,1467.26,21285.39,8916.98,7855.05,1,2024-03-31
C10332,9644-8595-7730-7475,3046.72,1258.59,979.73,1561.13,33487.28,2690.45,1816.63,28,2023-02-14
C10333,4884-3499-4495-9829,6642.99,4839.05,2570.22,1138.87,33428.66,2412.76,218.02,34,2024-02-14
C10334,1169-2360-7978-0270,5376.5,762.07,40.52,1468.03,18435.76,1621.73,532.57,17,2024-06-04
C10335,3491-2058-1480-9684,15813.69,2926.65,1164.98,1662.79,7494.37,9812.13,5062.02,25,2024-03-26
C10336,0439-2594-5807-0465,17931.7,760.95,311.45,2058.04,23801.51,11423.85,5069.55,13,2024-11-16
C10337,8494-6045-3280-5141,4072.68,3068.6,2167.35,2008.75,8219.44,2410.49,2171.47,29,2024-03-08
C10338,7713-2514-3952-9557,1092.89,3708.54,2811.96,1805.84,36085.41,465.04,178.21,35,2023-06-24
C10339,1322-9137-8694-3069,6924.49,1699.98,1040.32,1187.56,7184.31,6240.85,4410.65,18,2024-03-07
C10340,4726-9969-0141-1417,3202.04,4533.97,1502.89,331.9,22258.57,515.82,458.18,16,2024-07-08
C10341,8743-1928-2575-1590,17129.56,4963.95,2650.51,100.45,17187.22,8847.85,5748.04,21,2024-08-22
C10342,8561-6597-7729-1456,17198.58,4175.93,1474.32,1754.09,11826.52,11536.89,4908.52,25,2024-08-31
C10343,2742-5707-4040-3322,17842.82,218.97,203.6,1301.87,7988.69,7759.85,3344.23,2,2024-04-27
C10344,6787-7511-1026-5162,15841.47,4138.22,3499.65,1427.95,20446.44,8917.14,1658.98,5,2024-12-30
C10345,0651-4999-2649-7328,13080.65,350.74,142.69,256.72,23790.16,8814.12,7148.67,26,2024-02-02
C10346,1531-5952-2755-2772,15833.57,560.22,235.25,1706.0,16788.26,6601.83,1071.11,15,2023-09-01
C10347,4001-6267-0009-3122,825.9,2270.21,1966.06,1675.97,44252.63,54.88,47.75,28,2023-02-21
C10348,7506-0508-0987-5839,10916.74,404.77,314.04,937.52,34305.99,8993.65,8571.83,29,2024-06-26
C10349,7582-1589-4220-8633,13019.09,3127.63,2137.88,984.92,12556.19,974.28,694.14,8,2024-04-25
C10350,9594-3318-7037-6096,15484.76,2976.36,2005.37,1095.53,43214.83,7943.69,823.07,9,2024-08-13
C10351,9616-9564-4481-3876,8287.52,3013.85,1224.44,2468.77,26762.83,2162.59,900.87,36,2023-07-25
C10352,6876-1037-3101-9306,8286.7,3396.56,436.27,354.89,30995.22,3360.12,2719.81,35,2023-10-21
C10353,8371-9158-2746-1247,2032.45,4304.97,656.02,1466.04,19307.24,1215.12,208.54,1,2024-12-29
C10354,5983-6432-3669-9031,9731.69,2955.73,1598.33,421.94,25297.24,6839.65,4195.25,5,2023-11-06
C10355,1989-7251-4494-6594,2238.31,4480.99,3977.34,334.84,32685.9,1216.24,437.13,35,2024-12-18
C10356,9469-2595-0530-1993,4679.66,485.71,162.63,2106.17,19542.64,1662.22,282.78,8,2023-05-21
C10357,3697-3989-9370-0445,5055.16,1881.77,1799.17,1001.78,33583.77,4401.52,1641.58,22,2023-10-12
C10358,3495-4519-7458-2355,7552.84,1386.86,743.84,1662.85,6746.98,4770.84,4265.31,31,2024-12-09
C10359,9625-4181-2783-0602,11487.07,1806.94,243.08,1300.51,7263.54,5298.96,1212.42,13,2023-11-02
C10360,8848-2599-6069-4348,6462.08,1638.36,1533.48,2179.3,30102.06,5041.63,3877.97,35,2024-02-05
C10361,5131-0437-1512-3874,2657.79,2853.05,958.11,297.41,22622.62,583.99,90.65,12,2023-05-29
C10362,4989-5358-9601-9368,1970.26,4450.97,115.93,2352.03,30750.62,1244.92,426.68,23,2023-04-13
C10363,1562-1962-9541-0620,6576.81,3362.22,1606.42,371.93,49765.42,4681.09,3804.44,22,2024-04-13
C10364,6391-7615-7869-9711,19306.08,1937.5,518.3,1656.39,8152.28,8528.11,6508.29,23,2023-01-27
C10365,3858-5087-4223-8144,1063.53,2919.63,1026.32,2048.9,8613.84,82.2,43.91,2,2023-01-24
C10366,7460-8847-4394-3352,3415.95,4392.06,2063.93,729.0,18587.34,1824.83,866.46,10,2024-01-12
C10367,5750-8907-5068-0160,4841.45,4890.26,3926.09,1167.71,12433.32,278.81,240.45,31,2024-03-25
C10368,8942-5696-1020-8434,545.51,2432.13,693.13,2364.63,15050.16,159.19,76.0,15,2023-05-14
C10369,0231-6930-9438-0167,8743.25,706.37,549.28,2576.93,42976.75,406.75,403.43,18,2023-07-28
C10370,0539-7486-1375-1851,2112.21,4145.97,3337.57,1760.7,7191.77,1791.12,1037.36,17,2023-04-03
C10371,3162-9429-0579-7147,5984.52,117.8,12.98,1629.64,43512.75,1948.07,1813.73,23,2024-10-03
C10372,0873-2335-5510-7530,4917.64,1455.25,1451.81,449.7,38646.54,1097.62,423.61,19,2023-01-07
C10373,9543-0891-7435-9890,10624.62,1538.48,1038.61,654.16,5772.91,802.45,732.7,22,2024-04-28
C10374,8366-1325-8250-2654,6308.93,3343.53,2040.98,2430.39,43366.91,2444.19,977.94,29,2024-11-10
C10375,4903-6808-8348-7395,3449.59,4600.54,4148.83,215.83,17104.79,1454.07,965.59,20,2023-05-20
C10376,8279-5828-5130-5753,8540.45,1006.3,321.16,2665.8,40317.26,2310.42,719.34,34,2023-02-26
C10377,9570-7238-5134-0533,17991.9,3502.42,312.79,2578.07,14578.13,2709.83,1518.26,25,2024-05-19
C10378,3192-7259-7903-7286,12168.33,3511.56,1384.29,2966.32,44337.75,11238.42,820.02,25,2023-09-10
C10379,8102-1978-3293-1358,12195.86,4145.79,1454.96,67.92,28904.68,5850.4,369.68,11,2023-11-14
C10380,7261-8185-1057-0441,19752.82,2444.42,2280.44,837.87,48142.76,12428.74,5025.58,8,2024-05-14
C10381,6579-2276-0148-5088,8564.93,3175.83,1057.55,396.69,19329.68,3604.73,1715.53,22,2023-02-05
C10382,2899-8893-9560-0159,14661.16,2822.34,1809.27,2582.93,30924.29,3216.84,1104.65,8,2023-06-01
C10383,4891-9324-5776-0093,13267.91,1734.92,1443.16,2007.27,22520.7,5204.14,4197.11,6,2023-11-22
C10384,4141-8847-8807-5602,2068.05,3223.61,1933.67,1380.77,30029.47,1331.8,521.43,6,2023-02-10
C10385,4672-7577-0419-8280,5878.53,2657.88,541.04,1881.5,15548.56,1809.46,1532.07,31,2024-12-23
C10386,7507-4162-7954-5122,5206.4,1907.18,1743.57,353.73,28731.74,240.72,185.73,13,2024-10-26
C10387,4972-5502-9463-7385,4488.31,2290.31,1490.72,89.44,31272.67,3666.02,806.91,25,2024-03-23
C10388,5183-5760-2102-4122,19636.36,2582.54,1554.1,1141.93,9298.06,15932.99,1560.65,34,2024-05-04
C10389,1512-7443-0659-5166,3012.61,2008.86,1067.9,1381.84,49593.04,2861.36,1729.88,27,2024-07-20
C10390,1580-7135-6412-4793,19258.09,3819.37,2326.47,318.6,29895.93,12686.39,12677.62,27,2024-01-24
C10391,0239-0737-5896-5484,7162.19,3035.41,1991.85,958.37,46163.46,1507.08,1011.14,28,2023-04-03
C10392,4009-9911-4977-2621,8636.01,2747.43,313.37,580.05,38118.57,5326.34,4794.28,34,2024-03-25
C10393,5789-8837-5655-0010,1135.93,4920.32,3655.92,393.99,22895.11,689.99,369.07,25,2024-12-27
C10394,0522-6381-3735-5392,1882.95,1221.37,38.09,1459.49,7599.06,289.73,65.85,21,2024-04-20
C10395,3039-4725-2339-8062,7502.26,4026.61,2681.19,1632.42,14199.02,5406.6,3194.21,8,2024-04-10
C10396,7459-4236-6150-3151,15776.7,2683.3,143.65,1553.08,42937.68,9854.43,2522.47,30,2024-01-14
C10397,2282-0035-9513-2738,19377.23,2623.01,1858.04,627.07,48958.33,1196.12,715.43,1,2023-05-26
C10398,7124-3009-5625-9258,18464.94,220.68,13.0,2563.45,32591.75,16261.81,2122.3,15,2024-01-24
C10399,0099-8853-1514-6763,14531.07,1737.68,908.73,2616.45,7358.67,9560.42,3596.32,3,2023-01-27
C10400,7754-0557-4627-0881,9279.84,3120.01,648.93,1377.34,49490.31,2185.72,1504.53,12,2024-03-22
C10401,7470-7596-3147-6249,893.27,2930.99,1142.98,1255.22,13982.04,54.87,51.33,1,2024-01-05
C10402,2105-1628-3475-2239,3139.04,2989.97,1286.5,2914.89,14650.65,2643.66,1957.97,36,2024-07-26
C10403,4272-1857-4918-5601,15996.99,4307.11,3769.39,1323.68,24527.25,8048.07,7864.96,12,2024-04-01
C10404,3620-6857-0162-2080,7801.0,3204.44,2835.76,1186.36,41064.17,6785.78,5010.29,30,2024-12-10
C10405,2723-9337-2656-9767,12274.54,2122.2,723.53,1147.24,49265.87,8476.96,6730.15,12,2023-04-06
C10406,6979-8263-1510-7428,19417.11,209.46,200.73,1990.58,40526.41,14772.8,6875.77,27,2023-04-13
C10407,6956-2422-0319-3190,13651.4,4376.58,1618.89,834.07,37391.52,6059.37,1419.63,7,2023-04-01
C10408,8092-8365-1320-1217,3880.7,4992.04,1850.33,683.56,12959.82,1836.86,1026.77,9,2023-07-01
C10409,2606-2575-9091-8750,14607.79,319.19,285.22,2885.19,20572.45,3633.73,1591.25,32,2024-11-23
C10410,8337-2102-1752-1767,8221.8,4802.17,1985.44,792.56,9457.62,656.72,125.32,16,2023-03-18
C10411,4047-8997-7708-8526,2146.56,1828.5,1252.51,1440.16,42607.44,1372.38,811.21,25,2023-04-25
C10412,5918-4491-1579-2859,12768.25,3359.72,2507.32,1433.83,5967.79,1996.27,1654.6,10,2024-03-28
C10413,6877-4327-0871-4935,13215.29,2029.4,179.06,2871.5,13718.92,6642.73,217.44,21,2024-09-28
C10414,1456-1387-1172-4293,19425.2,2116.81,1733.5,1260.56,15482.31,19396.57,11189.47,32,2024-12-30
C10415,4972-5285-8387-7482,13693.54,2960.73,1859.37,1020.59,36375.74,408.97,24.17,15,2024-12-22
C10416,2189-0190-5181-7638,18186.38,515.79,267.12,1949.9,49464.55,17269.44,9062.11,17,2024-01-01
C10417,8196-2679-9916-9314,14841.96,1606.37,269.76,2327.41,7252.06,10196.15,1422.9,34,2023-12-14
C10418,3847-2530-8744-8272,8920.97,4919.84,1551.58,1084.47,12034.65,58.85,26.87,5,2023-03-29
C10419,8232-5652-1289-9658,10990.23,3859.87,845.85,1924.77,21372.95,6284.61,1021.67,25,2024-12-31
C10420,1139-6599-7409-6880,17812.65,1398.94,31.6,2831.07,18513.77,460.04,200.66,8,2024-06-06
C10421,7698-1438-5799-2894,15524.64,2882.63,1569.51,1887.62,24667.45,3569.2,1547.03,16,2024-12-20
C10422,8809-4385-8315-9102,8609.94,881.75,63.17,813.04,16586.39,4498.56,1435.07,13,2023-07-27
C10423,2762-3004-5937-6485,4200.03,3079.67,390.73,2727.99,17403.84,934.7,370.55,35,2023-04-18
C10424,0120-5424-7401-1028,5580.99,4303.33,3216.08,510.15,38403.76,1088.62,802.35,2,2024-12-17
C10425,7918-8446-8550-7703,11010.24,2927.95,888.83,2246.26,49877.53,6441.93,2410.11,7,2023-10-03
C10426,7963-0222-7228-3223,16159.6,4919.56,4191.69,902.79,31478.4,6619.21,5642.3,21,2023-06-26
C10427,8011-7314-7925-5895,985.2,4482.4,2890.22,941.52,42762.84,412.88,124.09,6,2023-08-30
C10428,8084-4380-4351-2987,14219.42,3413.22,1116.79,586.5,19316.2,11110.71,8548.78,9,2024-12-24
C10429,4491-5894-6037-8564,608.76,142.23,115.53,2358.23,45966.14,156.18,10.74,3,2024-09-30
C10430,2530-5271-4834-9418,18112.62,1198.84,513.95,2012.27,35495.94,1337.11,63.59,1,2024-12-08
C10431,3648-4635-2106-1702,6846.22,1833.38,114.47,654.16,14165.6,5127.73,4829.15,35,2023-04-12
C10432,2625-3257-7650-8321,17277.43,4385.23,4367.89,537.78,14802.58,15719.7,2974.06,26,2023-01-12
C10433,7091-3225-1740-2503,4077.89,4657.1,4302.48,475.29,10764.72,2727.92,2492.24,13,2023-12-25
C10434,2092-3551-3827-0032,1726.55,3916.54,3674.54,1063.95,26817.3,577.99,508.76,27,2024-03-19
C10435,1979-9370-1118-6860,19205.38,3360.46,2461.67,967.23,25273.51,12250.7,6543.26,5,2024-02-03
C10436,0188-8847-7395-4165,10744.49,3152.13,1020.57,848.79,46859.25,4403.35,2776.89,2,2023-03-16
C10437,7963-3295-9382-9794,13531.96,2301.45,2233.4,523.57,25281.29,5104.82,191.42,2,2023-09-27
C10438,2576-6960-2752-9692,11677.79,3648.8,3479.47,1707.54,47117.68,1970.67,1106.21,3,2024-05-29
C10439,3295-3604-5776-7043,16141.74,959.41,634.52,2605.85,42510.05,9102.88,5062.78,27,2024-07-24
C10440,5635-3776-3721-3524,18188.24,1536.56,1325.14,2222.28,46834.69,14630.44,1344.97,27,2023-03-24
C10441,5469-5606-2651-4051,8130.25,4351.33,3130.02,2832.49,40680.08,1538.15,1134.17,11,2024-05-13
C10442,8708-0918-2442-3876,4774.2,4906.99,4749.49,1156.13,20664.86,2542.75,935.38,21,2024-08-18
C10443,2093-7489-9606-0531,9707.33,4044.09,1406.27,1586.78,9554.07,4337.34,1475.54,24,2023-10-31
C10444,8351-0302-1749-0315,16870.97,3850.74,1085.46,1258.5,48438.46,12039.21,10123.28,20,2024-06-08
C10445,6702-9180-2304-6501,16424.12,4794.9,2761.95,1478.29,16348.2,7643.02,2619.45,28,2024-06-15
C10446,9534-7720-2247-8294,10730.13,549.91,13.16,1517.29,44966.94,6299.06,5190.88,9,2024-08-27
C10447,4813-0769-8508-1796,14838.14,596.5,419.09,1072.98,10628.4,12232.99,10076.53,18,2024-01-08
C10448,5458-0760-7700-8274,9280.44,4166.95,2841.96,1398.81,17612.71,5836.0,3127.69,13,2023-03-11
C10449,4959-4432-0589-1827,4841.12,1315.96,359.99,1856.62,14903.93,3700.34,742.85,28,2024-11-14
C10450,7590-6032-6181-8231,1139.76,3053.05,1574.1,2839.72,25326.34,1063.78,361.18,25,2024-08-20
C10451,1932-5335-1563-2584,4062.23,4954.35,4335.3,813.8,47767.83,2325.95,1648.0,19,2023-11-06
C10452,4998-8874-0972-6459,16268.23,1525.77,345.35,2050.53,39351.03,12851.15,2811.69,11,2024-05-15
C10453,5881-1825-4244-2668,3407.24,1533.42,590.5,707.21,19823.86,1120.38,176.25,34,2024-08-25
C10454,2870-3640-0838-7604,4276.03,1560.78,76.88,764.54,12392.0,1234.26,809.62,25,2024-01-08
C10455,4449-3570-7641-9807,4199.38,3486.66,62.49,1876.1,14481.04,154.02,72.77,27,2023-11-22
C10456,6431-3939-0943-8173,9033.62,276.05,112.95,1819.93,40128.93,5846.29,2148.96,8,2024-11-08
C10457,8420-3605-2326-6363,5918.74,2794.11,903.12,1198.62,47329.0,2418.47,178.66,19,2024-03-05
C10458,5187-8288-2215-2943,11756.95,3720.74,1897.28,1675.14,38806.88,249.53,111.6,22,2023-03-28
C10459,3627-6173-8669-8837,19104.81,4496.28,3580.95,382.0,35412.61,18064.6,8016.09,18,2023-09-06
C10460,5291-9529-8365-9524,11120.93,2060.99,1318.66,1967.0,12371.07,2079.44,882.42,13,2023-05-08
C10461,4855-8389-4525-5875,8729.95,258.52,44.83,1647.08,22888.19,5904.25,795.67,17,2023-04-23
C10462,0853-3030-0309-1403,2046.47,3954.03,1918.75,346.33,9540.42,839.47,631.26,1,2024-11-25
C10463,5365-1841-1166-5050,9972.91,4208.58,2230.41,1272.84,49031.56,928.74,65.25,9,2024-01-25
C10464,2458-7674-1084-0486,15882.36,2339.95,695.96,1733.12,45978.62,15448.23,8086.56,31,2023-05-27
C10465,8606-3795-7703-3646,10053.0,687.91,5.01,500.39,37913.5,4606.7,564.81,7,2023-10-04
C10466,2267-7935-7103-2555,4908.4,1327.39,431.5,1008.96,38321.15,1032.21,185.29,4,2023-07-19
C10467,9298-9293-1309-1863,6804.2,973.35,952.8,2842.63,45019.74,5272.62,3284.11,24,2023-05-21
C10468,2649-1184-7277-4234,12782.9,4512.67,4307.22,63.22,31315.44,6738.0,4907.82,30,2024-08-11
C10469,5973-5516-8584-5301,10655.17,2758.99,2238.28,2914.21,25826.97,8018.0,7847.96,14,2023-04-25
C10470,4936-7160-7999-5724,11555.68,4510.0,3130.01,374.92,46294.77,4010.52,630.2,6,2024-07-12
C10471,3907-2252-1475-0642,1853.95,1306.16,1209.92,2446.82,13237.01,1534.51,64.83,23,2024-10-10
C10472,6747-0130-2184-4069,5057.28,3839.34,1790.56,67.5,48357.76,711.4,356.98,17,2024-08-13
C10473,2393-9680-7852-7312,13412.35,1032.22,552.44,2698.37,13810.63,5416.72,3897.65,10,2024-01-18
