CUST_ID,CREDIT_CARD_NUMBER,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE,DATE_OF_TXN
C10236,8165-4305-8041-3446,13116.47,3597.18,769.92,580.68,37121.15,6875.14,4414.68,25,2024-09-28
C10237,9474-9023-2129-1245,5347.69,3490.2,1488.1,431.24,20699.89,3571.11,921.94,3,2023-10-04
C10238,0127-9491-7377-3665,18282.84,1548.91,603.89,97.01,33841.63,16862.9,2648.79,32,2023-02-18
C10239,8095-4942-0992-7452,12590.33,237.92,149.5,1972.16,20393.54,8874.46,4812.0,18,2023-07-10
C10240,9233-0270-4212-9084,11699.56,4615.1,195.45,25.47,42597.14,2035.96,679.19,36,2023-05-07
C10241,0883-1346-8365-4193,1010.82,2601.28,671.58,1141.71,16125.42,799.67,411.68,4,2023-05-14
C10242,1492-5509-1164-2324,14895.64,3783.56,2730.69,1377.55,27324.8,13590.03,10612.98,7,2024-12-31
C10243,1891-2144-5816-4438,10586.43,201.58,118.73,836.4,9296.79,9499.18,7717.18,1,2024-07-21
C10244,0394-8104-6197-8051,12606.39,4845.53,4317.54,2490.68,45977.42,9644.49,3942.49,22,2023-08-18
C10245,2111-8585-0457-3050,19102.01,3984.63,557.74,1527.07,28725.73,10311.13,8738.87,7,2024-08-05
C10246,9395-6867-3530-7874,9016.42,798.18,54.68,1350.27,28378.63,6391.32,6047.73,23,2023-08-30
C10247,2502-1578-8035-4383,18193.19,2498.42,1166.07,2967.32,16059.14,904.58,500.54,36,2024-08-21
C10248,9386-4615-5878-5840,16119.1,690.53,146.38,2496.47,49480.86,15808.73,10600.19,35,2024-08-24
C10249,0963-6140-1192-4699,7631.36,2520.64,1877.05,115.12,35632.68,5873.28,5028.54,10,2023-11-16
C10250,0045-0329-2165-4026,11489.52,1002.64,489.6,770.7,39384.8,10135.82,6373.56,12,2024-06-16
C10251,5328-0843-9255-5460,5364.2,4190.16,1097.17,1225.39,33802.66,2583.21,837.06,26,2024-04-25
C10252,6451-4707-4267-8835,16760.78,269.37,122.76,1165.16,42016.17,1699.31,1698.53,3,2024-07-23
C10253,0777-5744-2333-2376,3350.02,391.87,172.79,1886.11,5694.65,3230.51,1656.26,26,2024-12-25
C10254,4276-1731-3583-6405,2450.6,2046.51,1401.43,1904.64,44509.77,1570.93,562.74,21,2023-03-09
C10255,9478-4033-7143-3688,12016.51,1338.23,950.6,352.77,28126.78,9062.53,2208.9,2,2023-04-10
C10256,5508-1044-3767-0079,6226.91,2084.41,1164.33,2274.01,9993.69,239.11,81.69,35,2024-07-16
C10257,2389-9316-7846-9056,15674.5,1967.41,1118.53,1775.56,35270.3,626.84,291.48,1,2024-10-19
C10258,7411-1414-5463-8353,12957.43,256.94,230.7,1705.74,32783.17,11072.69,10061.67,7,2023-08-19
C10259,1590-0759-4284-0834,16989.35,216.04,129.77,918.37,28423.35,16538.14,7661.18,33,2024-03-25
C10260,6788-8665-3617-1484,18411.59,2862.42,1218.7,2730.18,42825.64,2209.23,679.65,24,2024-08-29
C10261,2866-2343-0739-8709,18985.82,3927.62,2772.08,246.29,47429.96,4685.78,3453.99,33,2024-01-29
C10262,3968-2724-1727-6219,509.64,3068.76,1814.07,1693.77,41075.93,213.58,116.81,23,2024-12-06
C10263,5440-6958-2741-4354,2058.79,2221.76,2003.05,658.05,41686.82,351.05,338.08,15,2023-09-15
C10264,5054-8238-1239-5126,4403.64,3477.34,2158.37,2674.9,45506.64,506.66,94.84,21,2023-07-23
C10265,5759-5494-7600-4441,16974.52,756.26,258.26,867.26,24143.67,13531.48,8976.79,21,2023-03-06
C10266,4438-9271-0393-3600,18885.56,669.09,518.55,1176.5,22108.68,12895.47,7826.39,18,2024-02-21
C10267,4677-4968-8850-6035,6002.4,390.39,162.35,210.05,32174.2,3575.18,3379.64,30,2023-12-26
C10268,9697-1900-2559-1243,11504.34,2028.56,1372.85,2070.83,28945.87,2734.21,2709.01,32,2023-06-21
C10269,5177-5532-0999-1745,13440.01,1813.99,1145.05,1856.56,49856.53,12392.67,11232.94,8,2024-01-16
C10270,0331-6070-9871-0652,17389.75,2966.14,1444.49,1963.8,13521.01,16011.99,283.05,29,2023-06-27
C10271,5252-8747-7269-4877,8142.92,4093.6,1020.48,2416.01,5900.17,3784.75,1808.68,21,2024-11-30
C10272,5052-5457-9400-2856,717.64,1642.73,1256.15,2816.98,43201.62,384.38,176.88,34,2023-12-12
C10273,4874-2294-8022-0386,3604.53,1374.53,1191.09,1214.22,28213.3,869.62,409.01,25,2024-12-10
C10274,6138-8315-1982-8991,17269.12,4493.52,3329.01,1458.56,32877.83,293.19,169.88,1,2024-09-06
C10275,3435-0510-6948-7035,15370.35,2635.74,1243.06,2401.07,26194.98,8059.03,717.85,31,2023-08-26
C10276,7613-3721-0255-4517,11603.16,369.84,120.75,1223.61,28074.15,8208.88,6068.88,27,2023-09-08
C10277,4866-9913-0167-3608,15720.29,1042.39,253.98,2052.76,19617.49,1035.18,672.9,31,2023-08-29
C10278,8613-7352-3977-2595,16172.74,4931.48,3716.18,527.95,24076.45,10919.21,4587.38,19,2023-09-30
C10279,4663-4981-3964-7611,18798.64,2384.57,2037.2,1241.24,30890.44,10993.78,515.67,34,2024-06-25
C10280,3434-5582-9409-9375,18766.71,3986.41,3953.02,1925.05,43196.39,6003.86,4646.79,13,2024-10-28
C10281,4342-4597-0230-7659,10178.97,3282.59,780.31,2926.23,9974.55,1205.85,205.07,25,2023-03-27
C10282,5134-4404-0517-8356,16090.88,3677.73,2175.72,2733.55,44112.54,11591.91,316.27,11,2024-01-24
C10283,4210-3961-5981-5084,14632.24,2139.34,999.34,1074.37,30622.62,6032.62,4510.65,22,2024-08-21
C10284,6369-6839-6708-1469,7310.03,3740.29,417.43,1103.13,48706.56,368.7,157.0,18,2023-04-08
C10285,3617-4140-5303-3869,12326.33,3318.95,1912.01,138.94,25237.58,3165.89,1317.96,6,2023-05-21
C10286,5980-7571-3143-4382,8137.5,1291.93,27.85,1411.52,27379.43,5733.11,974.77,32,2023-01-08
C10287,2059-5547-1128-4597,14255.74,1617.69,201.49,1252.46,38441.56,14174.65,6436.74,1,2023-06-27
C10288,1039-5339-4009-3850,14577.31,3598.17,1697.08,1380.95,23561.72,12444.27,4779.48,16,2023-11-11
C10289,6006-4149-8678-1689,19981.51,2069.64,1109.53,850.81,34587.7,5651.92,3613.33,8,2024-01-14
C10290,8542-5297-9724-6456,5684.31,4472.65,2004.56,2983.8,20118.59,5599.53,1295.1,28,2023-05-13
C10291,9211-8750-6972-7859,11923.55,4861.01,2896.61,1566.97,47494.04,11572.22,3159.57,16,2024-08-26
C10292,6838-2168-1817-9385,11985.97,2020.28,1805.93,301.4,47570.17,6581.66,4410.36,7,2023-09-10
C10293,0120-0311-6559-4285,1639.48,4487.65,2173.28,2774.9,47468.88,1086.11,816.45,22,2024-01-08
C10294,3436-0289-5586-8722,2886.55,1758.96,1744.2,2020.55,19321.74,1936.05,590.66,16,2024-10-14
C10295,9172-7264-0410-3025,15077.8,1013.35,108.36,1005.38,22683.14,184.08,19.03,10,2024-12-14
C10296,1026-1780-4914-6698,532.32,410.77,84.59,13.47,6093.36,193.79,115.4,1,2024-02-02
C10297,8820-6163-0508-7787,19771.18,3942.86,192.89,2686.23,23777.66,10503.23,4614.02,3,2023-12-22
C10298,9212-5542-4217-7234,18177.44,4351.14,2149.37,163.12,21405.28,15224.54,5405.94,9,2023-04-06
C10299,9528-0816-4093-0227,13219.41,3816.46,209.07,2711.95,20686.52,10803.45,5362.45,32,2023-08-27
C10300,9743-3719-1532-8069,12298.13,4552.89,4241.67,1021.18,6713.6,8191.2,907.59,26,2024-06-28
C10301,9078-1237-4407-8250,15615.67,460.91,108.48,2667.43,14256.01,1644.2,856.91,24,2023-09-14
C10302,0893-2007-4445-3358,11632.87,2939.49,2854.9,990.76,13356.67,9104.65,6775.68,28,2023-05-22
C10303,6007-7241-1164-5622,6603.88,1876.68,13.84,2509.51,26617.38,5825.88,1913.91,2,2024-11-20
C10304,4036-5373-3111-7895,12864.72,4981.68,3273.45,1653.93,48193.21,11156.91,3113.98,15,2024-02-28
C10305,1628-3635-0098-1935,5338.67,3304.48,1424.68,2432.08,36668.3,4338.6,615.59,23,2024-05-10
C10306,5329-4745-9941-1121,6047.93,1738.63,1618.78,805.12,15558.35,2699.13,205.52,15,2024-04-16
C10307,8922-5315-5175-7725,2630.4,829.11,281.35,1054.35,10234.07,2055.69,1109.48,1,2024-06-19
C10308,6090-3625-7656-9782,14148.1,2235.43,1241.25,1173.59,28972.89,9026.03,5306.7,11,2023-11-07
C10309,6405-6810-2741-6979,19967.08,1084.86,978.12,575.28,45433.52,576.96,87.01,6,2024-02-06
C10310,5979-9808-7235-4409,12520.52,4227.48,1619.97,428.41,25039.51,11454.9,5891.51,25,2024-11-11
C10311,4895-7566-2562-6465,8828.12,2064.03,1688.84,685.7,37264.37,8328.9,6464.85,18,2023-03-05
C10312,2079-6935-7564-2092,14582.31,1492.07,298.31,84.0,25848.62,12535.46,1142.43,8,2023-07-24
C10313,4304-3449-9238-5665,9100.6,1487.22,721.25,2620.95,17649.93,8336.82,6454.65,29,2024-09-14
C10314,4426-6638-3102-8460,13043.04,351.53,51.59,2131.77,13293.6,7147.34,730.65,18,2024-12-27
C10315,2486-1448-8076-0970,1535.14,3852.81,3235.55,1736.51,32383.3,176.3,143.18,29,2023-12-05
C10316,5843-5965-5046-4501,6605.9,4224.7,2967.7,2565.96,21058.49,5307.17,1296.86,2,2024-08-27
C10317,3438-1338-7100-0352,6248.51,4211.73,491.32,1608.3,26616.21,2765.3,2248.33,25,2023-09-22
C10318,1388-6014-4726-6040,13788.88,512.68,1.56,2265.8,24985.32,1741.8,203.89,4,2024-02-28
C10319,7809-3434-3008-4739,858.86,794.95,489.21,833.61,11682.66,298.21,253.68,8,2023-10-30
C10320,9177-8011-2092-7090,8350.93,4086.16,309.7,795.52,49683.47,7959.87,5957.77,17,2024-06-09
C10321,8992-3549-7481-9457,14957.74,2797.56,245.63,146.55,44461.15,4548.23,960.61,21,2023-10-23
C10322,2713-2753-5243-8452,12097.03,857.94,320.61,1567.12,12030.3,8631.07,2298.67,9,2024-06-04
C10323,4940-2985-4276-8328,11815.89,4117.92,3318.99,811.16,13235.43,9834.96,9354.63,7,2024-02-09
C10324,9603-9803-4145-6696,11524.27,2794.13,473.66,2885.2,7479.07,5153.32,3256.65,27,2024-05-02
C10325,1773-4078-3025-5078,11253.86,4664.14,3826.31,322.39,45199.8,3992.19,1731.37,8,2023-11-22
C10326,4267-2901-0452-2259,15002.03,2694.15,152.94,1984.08,29714.05,4370.3,1197.44,21,2023-06-11
C10327,0685-0123-2737-9972,17674.0,2949.84,851.18,536.16,38710.58,15850.2,15012.15,32,2024-09-05
C10328,4407-7577-6069-5193,18741.71,3580.9,2517.48,875.58,29520.2,9291.05,8100.26,12,2023-12-17
C10329,5935-8270-4269-9289,15007.68,3937.72,2614.89,2282.82,14338.21,665.11,418.17,20,2024-12-11
C10330,0823-7398-6035-5787,15898.42,884.67,732.81,245.84,14663.47,3774.07,176.18,34,2023-06-08
C10331,0719-9720-9059-7441,16060.09,1558.02,1133.47,2147.57,37743.05,1160.21,232.24,25,2023-09-06
C10332,1977-6746-7959-8762,12356.75,906.01,745.34,771.32,41248.74,8351.87,1192.42,2,2024-11-02
C10333,2467-8005-7178-1861,8850.27,3990.88,1458.08,2109.74,27251.86,5978.16,1861.59,27,2023-10-10
C10334,4495-8888-0451-8941,19035.56,3071.87,2243.08,1055.98,26687.35,8929.49,3767.56,8,2024-07-19
C10335,5681-9735-1288-2145,2182.15,1803.65,711.41,675.93,27298.81,1098.45,801.58,14,2023-09-23
C10336,3932-9302-0598-6269,7197.01,4935.88,418.68,1975.62,12642.78,1972.88,83.98,25,2023-09-16
C10337,7223-4453-8969-2059,2565.93,2186.97,108.11,2638.83,46733.8,1008.77,915.04,6,2023-08-08
C10338,3208-4131-2159-6518,9514.92,4490.19,2169.16,1115.69,8074.06,2437.27,332.83,31,2023-10-18
C10339,3077-6153-5250-6054,13229.61,1437.72,958.18,2112.99,12180.34,9639.33,6376.59,27,2023-09-28
C10340,3639-9720-6652-5188,13003.74,1195.15,507.43,2009.05,9778.47,12665.16,10809.99,33,2024-11-04
C10341,2221-4058-1283-3483,11100.49,2654.15,239.65,1553.07,48260.41,10395.21,9348.03,34,2023-04-19
C10342,1811-0480-0337-1750,16839.98,3117.82,626.24,2018.19,19410.35,3154.54,2336.4,27,2023-04-09
C10343,8534-6109-8818-6429,580.0,1334.21,1214.66,2393.04,21443.17,341.13,174.04,33,2024-01-08
C10344,1192-5658-8001-2619,18517.66,2910.94,2896.39,2483.02,31176.44,14565.19,440.47,3,2024-04-12
C10345,1897-8899-6919-5197,10621.96,3074.46,284.8,1044.01,12428.85,1527.19,1389.53,23,2023-03-17
C10346,3026-0405-9143-6482,11448.09,2728.6,2381.39,2521.54,5355.47,5938.73,5412.98,28,2023-06-20
C10347,3984-1380-8535-3247,5571.97,4467.87,830.49,1256.26,19194.72,3405.55,2748.15,13,2023-12-07
C10348,3093-2544-1007-1020,619.49,4796.56,260.38,2719.51,15684.22,116.37,87.55,31,2023-04-14
C10349,8901-6178-5927-9114,13360.84,4942.33,2326.03,1099.66,6596.81,6739.2,6350.32,8,2024-11-02
C10350,5542-0018-2163-3166,7160.54,376.24,161.47,1597.54,35902.36,1296.59,311.03,35,2023-04-24
C10351,0044-0063-2984-7916,16465.9,3842.02,251.49,512.92,42871.44,5555.64,2381.27,6,2024-01-19
C10352,0484-7382-4842-9078,2028.84,1064.87,517.78,2009.7,9949.85,1926.09,1394.52,16,2024-09-16
C10353,5329-3076-9063-9697,16171.22,1016.73,29.35,2500.49,8471.3,13298.23,2287.66,6,2023-09-08
C10354,0232-8189-7234-5860,9932.43,2205.93,1339.72,92.58,26195.55,6366.35,5160.95,20,2024-08-11
C10355,0155-9511-9891-8236,1869.48,2757.89,2116.78,1008.63,45642.01,1490.55,466.31,10,2024-04-24
C10356,7556-3755-3440-6903,17368.06,4293.9,1323.32,2106.69,31153.74,11071.5,4795.35,35,2023-03-31
C10357,5915-6463-5885-2905,12105.19,4979.46,4185.84,338.62,31448.79,2380.45,795.49,30,2023-01-23
C10358,9977-2641-8316-9058,9267.67,306.14,175.43,2684.52,13854.67,4365.17,3646.59,27,2024-11-02
C10359,7378-5634-5259-9638,15427.51,3342.71,899.69,2007.63,37147.74,212.09,46.6,32,2023-09-01
C10360,1182-5118-8455-4522,3971.8,4560.06,2964.14,1218.81,42109.16,1118.81,390.95,28,2024-07-17
C10361,5122-2351-6775-7093,1509.16,1544.13,1265.41,1627.41,31864.33,1318.45,426.95,31,2024-11-02
C10362,4082-6173-7579-0109,9422.33,1346.79,660.9,2340.92,24032.52,2624.97,797.22,2,2023-08-18
C10363,6524-8040-1328-9930,620.95,4775.98,1069.45,711.88,9884.02,348.46,49.68,26,2023-11-17
C10364,3531-1011-6803-7903,13302.02,2900.6,2247.64,2264.92,11532.81,1890.9,1107.14,7,2023-03-29
C10365,7796-7554-2045-4271,12779.05,3658.96,1625.31,2200.23,15175.79,6317.14,4282.29,3,2024-10-09
C10366,7984-3429-8441-7197,2029.34,3734.99,1335.18,2604.58,44200.19,1722.03,641.59,15,2023-02-16
C10367,9006-4590-7868-0942,8878.19,2579.86,332.7,1694.45,9695.02,2742.97,2703.7,15,2024-03-11
C10368,6380-3079-7733-1441,1936.82,3061.38,1366.67,122.46,30638.2,1258.75,127.62,18,2024-02-04
C10369,9901-2607-3883-8715,2343.08,1139.17,763.44,756.34,46678.53,1035.23,94.89,18,2024-06-09
C10370,2486-4146-8944-6740,11877.35,1141.87,90.31,1674.83,41897.5,6649.77,6175.56,25,2023-10-09
C10371,9229-4165-6993-8671,2153.18,276.3,239.79,2862.2,16210.34,1801.39,1666.22,8,2024-12-30
C10372,2173-7996-3096-1340,16711.02,4534.82,2124.63,989.97,16613.72,2944.74,489.38,8,2023-01-18
C10373,0327-5641-4797-5832,13387.02,1233.78,785.42,940.17,29766.61,5335.93,4200.67,12,2024-08-18
C10374,6289-0318-7676-2885,13441.62,804.27,753.3,450.99,41778.28,2403.62,1729.94,10,2024-10-27
C10375,7182-6034-7372-5601,15650.58,4186.34,3732.69,1511.55,49027.08,14718.38,12294.92,19,2024-01-14
C10376,8264-9566-9024-4709,19687.15,4730.72,1945.05,2154.66,40929.4,7998.67,7016.41,1,2023-02-13
C10377,5023-8407-6813-1567,7230.13,1383.35,578.14,1201.32,9862.41,98.54,11.65,26,2023-06-09
C10378,8584-1292-0970-1774,12523.32,4192.75,3797.9,1609.04,22254.59,5134.71,1325.39,15,2024-03-19
C10379,7862-7637-3535-0102,6034.09,2554.03,2117.07,1681.18,23829.48,4159.52,990.94,10,2023-07-18
C10380,7543-8686-5292-6672,8922.54,1463.72,367.96,624.98,21449.79,3360.0,2980.24,34,2023-05-23
C10381,0500-7348-0221-2358,8436.63,3971.1,788.11,2442.72,47002.5,771.71,407.97,30,2024-09-24
C10382,7751-3028-1276-7053,6918.01,4487.32,246.98,586.41,9393.14,5329.9,4740.3,17,2023-12-27
C10383,7165-8460-4462-6558,10016.57,212.5,203.06,402.78,21772.61,5654.39,100.72,21,2023-11-14
C10384,4973-5726-4519-1281,7728.41,437.15,308.3,1965.76,11193.83,4412.16,4398.25,36,2023-09-04
C10385,4400-5989-7476-7437,1188.15,4328.34,657.66,2173.45,10216.99,602.39,326.89,6,2024-12-21
C10386,8128-3197-6948-4079,17426.17,4723.64,1204.08,2796.79,21816.68,5006.11,3349.8,29,2024-06-03
C10387,9898-3658-6057-9941,4233.55,4984.46,1063.75,1967.21,31205.72,3620.39,2594.44,1,2023-12-13
C10388,3970-7217-6800-4951,7729.1,1052.15,430.0,677.37,27294.55,6135.04,5066.25,10,2023-03-15
C10389,1040-8314-1128-9308,10749.53,2160.05,2063.01,1614.46,36684.1,6332.56,5711.54,6,2024-04-07
C10390,6330-3944-9571-7571,11771.9,1917.51,744.81,1919.88,14681.16,9497.98,8738.11,5,2023-01-23
C10391,2466-4205-2264-4141,17761.19,3914.35,897.33,889.86,13938.28,15700.26,11431.81,25,2023-09-15
C10392,7036-4380-7961-0654,15887.26,1627.58,639.2,1551.79,9525.33,3478.82,170.73,20,2023-09-15
C10393,0815-8062-0512-2869,6856.57,2745.9,1353.43,154.88,7926.44,248.8,220.83,20,2024-08-17
C10394,5676-1894-9938-8616,15227.36,3160.71,745.28,2633.84,48884.88,11044.57,1212.75,34,2024-04-27
C10395,8881-6870-5843-7870,19444.6,1114.89,164.33,1168.82,7103.71,9800.84,3322.2,35,2024-11-18
C10396,5112-0747-5220-2759,15582.55,2950.85,250.24,2369.69,45190.21,10378.5,7545.43,17,2024-04-24
C10397,2729-7380-1843-8005,7796.16,322.18,159.03,1689.96,20682.19,3689.36,1980.01,8,2024-12-26
C10398,0220-2331-5325-7762,5741.23,1847.0,316.43,1059.3,35916.59,1915.38,1861.28,10,2023-06-17
C10399,4339-4955-8835-8333,1751.19,1027.79,653.11,805.1,6373.84,887.89,202.32,26,2024-02-27
C10400,3948-0656-1347-6472,7038.54,973.53,279.97,1164.43,39886.17,1623.13,1082.81,8,2024-07-27
C10401,0322-9344-1490-3476,3101.22,1467.33,612.79,2953.22,20188.66,1400.13,1385.57,29,2023-07-31
C10402,6885-3382-5639-1504,16680.83,197.94,132.92,1087.24,33006.48,7167.85,5021.9,2,2023-10-01
C10403,3699-7040-7041-4475,915.64,1426.88,887.92,2267.11,5178.49,191.51,41.82,10,2024-01-26
C10404,1686-5445-0537-1364,17330.22,2020.68,552.31,2473.63,15383.34,2126.71,1650.03,14,2024-07-14
C10405,3994-2603-7311-9518,3400.91,1583.5,633.13,1791.38,15975.84,2872.65,2362.73,13,2023-12-18
C10406,7236-9477-7326-8703,6954.25,558.97,497.08,136.22,23146.59,5270.39,2831.88,36,2023-11-01
C10407,4873-1523-4374-4937,3855.95,3415.61,233.71,1283.08,49471.26,127.23,12.23,36,2023-03-22
C10408,7576-7348-9664-0218,4639.07,4078.97,3497.06,2365.67,21460.4,2563.48,2406.72,4,2024-07-19
C10409,1060-2948-9795-1534,8926.23,2979.82,2264.73,867.15,47456.55,3184.69,2008.87,36,2023-06-05
C10410,9634-5588-8094-4875,6974.49,1106.45,710.47,1915.25,34167.33,1885.2,1092.14,12,2024-05-26
C10411,2358-4144-4405-4579,3374.33,133.19,103.38,2604.14,48353.56,2764.9,2083.57,18,2023-01-31
C10412,4760-2759-2135-0361,6235.83,1831.25,1121.58,2751.84,23821.07,4795.07,4619.63,33,2023-10-18
C10413,3873-0061-0253-4168,1768.85,2226.38,196.4,341.0,24901.27,450.31,198.17,8,2024-11-19
C10414,5982-6607-2099-5342,18491.32,2754.28,2321.3,2418.34,37266.2,2815.91,2541.19,8,2024-08-31
C10415,3806-6495-2677-0252,11113.16,3436.86,144.77,727.59,35323.41,2301.35,2051.76,32,2024-02-01
C10416,8208-6566-1618-5512,1744.07,968.84,531.95,2824.76,38245.36,177.93,96.16,29,2023-05-19
C10417,5335-2246-4969-2794,877.85,1617.18,580.16,788.2,5791.43,491.54,13.23,14,2024-10-20
C10418,9675-4771-6557-2357,12980.95,684.87,327.98,926.93,31688.98,287.9,119.73,8,2023-04-07
C10419,8974-9275-6018-6122,7521.52,4151.16,798.14,475.85,7296.97,3105.81,2863.08,20,2023-02-13
C10420,2763-2210-8527-4131,7962.45,3050.51,1044.37,1782.9,35281.52,3863.45,1622.9,26,2024-04-23
C10421,6993-4794-6253-4655,3534.68,3203.83,1273.48,620.78,43764.42,360.4,210.0,12,2023-03-04
C10422,8664-0725-1030-5565,12725.44,3996.15,2938.35,1947.04,8131.75,10537.13,3880.09,31,2024-12-23
C10423,6493-5599-0801-6509,5373.88,3548.46,1057.11,1571.35,12945.66,3589.1,1720.68,15,2023-03-15
C10424,6552-4216-8727-1231,19383.57,3046.59,1333.27,2957.19,31108.81,3499.02,2853.08,34,2023-04-23
C10425,2184-4990-0572-1464,15714.66,4882.54,2499.31,571.92,19284.88,10130.8,7638.6,26,2024-10-13
C10426,1520-7903-7630-3862,2052.3,4835.55,797.26,65.87,11760.09,767.06,644.47,2,2023-10-19
C10427,5845-1433-8713-8962,1750.11,4187.45,1967.03,970.17,40003.4,694.65,535.36,22,2023-08-15
C10428,3177-1119-2483-0061,12760.65,4445.7,3563.89,1758.64,46763.75,1058.87,564.87,26,2023-07-26
C10429,7191-7827-8579-0364,4891.27,1067.45,916.32,1156.8,5553.7,378.73,306.49,21,2024-01-07
C10430,2393-9574-4794-3879,2325.52,3653.09,203.35,627.98,38426.27,58.85,51.37,31,2023-10-14
C10431,4350-9609-2320-0646,5948.15,100.3,68.25,681.82,14739.48,5807.14,5380.66,26,2024-07-12
C10432,2150-5169-0356-0075,19654.55,4775.77,2627.58,1324.22,33212.52,5324.36,4275.45,1,2024-02-20
C10433,4875-2795-4944-5366,3126.93,754.89,557.16,2904.15,6121.92,2801.36,2232.91,21,2024-03-06
C10434,3537-1346-8249-1869,15313.49,4391.75,4155.58,2810.74,9130.47,641.46,595.01,8,2023-04-04
C10435,8233-7742-1199-6808,17712.59,2462.42,1169.3,2896.65,38311.07,15566.83,661.56,20,2024-01-05
C10436,2360-0334-0684-7598,4439.32,696.57,631.76,441.96,10925.92,4255.2,2709.49,30,2023-06-28
C10437,2595-5732-0921-8443,14043.79,1238.6,337.22,2383.83,38637.69,4562.14,727.95,4,2024-10-13
C10438,7441-7128-4941-5731,6844.85,4391.03,247.12,2741.35,7949.96,4136.43,1545.12,7,2023-01-14
C10439,8021-2096-4018-2227,16228.67,1340.65,228.97,1009.96,45767.44,10862.33,2555.89,21,2023-10-26
C10440,1242-4491-0890-5551,12201.9,3964.75,1878.18,71.96,11013.01,3725.26,2475.17,33,2023-09-19
C10441,6845-5216-6992-5638,11190.61,381.51,43.78,665.03,35104.21,5232.78,550.49,24,2024-08-08
C10442,1923-4261-7043-4567,13981.66,967.59,781.73,2243.37,41913.02,6807.63,6599.5,28,2024-04-10
C10443,9783-1446-0678-5412,15917.97,3171.67,161.94,443.67,12113.69,12572.24,8802.7,19,2024-01-17
C10444,4027-7327-5565-3987,8368.8,3719.89,2437.69,282.07,12810.11,5559.09,2806.96,16,2024-04-16
C10445,8729-0088-6364-5465,3473.61,880.04,571.49,568.16,38998.15,3216.74,1867.29,7,2023-01-05
C10446,6717-2956-4429-0710,10405.17,2779.8,1511.64,2550.04,13723.57,5271.62,5237.01,34,2024-05-06
C10447,4369-1638-9820-0525,2011.17,2370.01,89.03,2114.75,15448.72,1273.79,1028.11,27,2023-03-17
C10448,8614-5766-4094-0280,9748.87,1397.87,71.06,2323.87,45819.58,1469.8,190.56,32,2023-07-14
C10449,0611-1107-8610-9051,16058.74,4228.35,2398.84,2994.7,49812.63,6979.96,6908.08,14,2024-10-30
C10450,3672-8893-8494-9173,7000.74,2654.38,110.71,2508.12,40156.9,765.36,314.07,13,2024-08-07
C10451,5329-8988-6617-2211,16289.23,4390.13,3526.35,1986.03,40081.66,3329.62,694.97,29,2024-06-05
C10452,3248-5150-9743-9852,16334.26,1109.61,213.63,2966.51,20402.62,12667.29,6182.46,28,2023-09-06
C10453,4034-8638-1265-8599,15358.05,3837.18,3007.28,1665.64,46252.1,2752.79,2292.19,12,2023-04-20
C10454,7212-6566-1174-9733,13017.7,1412.66,901.82,2345.06,28101.05,12920.08,1235.14,27,2024-01-31
C10455,7040-0401-0343-3351,1599.03,1917.45,1607.53,463.33,27756.31,429.62,117.11,26,2024-02-24
C10456,9374-7861-7483-8382,17898.72,4111.37,340.05,1539.46,42101.72,8776.82,4238.45,22,2023-01-20
C10457,2600-8400-8895-0228,14235.09,683.04,266.23,1909.51,44448.13,14119.18,7910.06,8,2023-06-06
C10458,7822-2514-8638-5300,18482.85,990.87,479.93,1935.59,8935.75,13805.17,4672.91,28,2023-04-27
C10459,5955-5584-7245-1163,4285.44,484.5,288.34,2492.04,17650.61,1746.4,1315.83,4,2023-10-06
C10460,9576-7919-8925-4733,5757.9,4340.5,1965.38,1056.17,45899.1,1922.16,756.63,35,2024-12-29
C10461,2908-8987-1230-6323,4496.21,2004.27,1961.87,577.53,16880.56,160.0,20.01,2,2024-11-15
C10462,0986-0345-3163-9297,12731.57,3287.36,2044.52,2204.58,33846.64,5971.56,4207.02,24,2024-11-14
C10463,5447-6062-0834-2857,15215.68,2848.78,2486.63,425.14,9049.12,7458.21,241.95,13,2024-01-10
C10464,5059-1920-7550-3921,2886.85,1608.29,681.02,2130.86,49407.79,1979.64,923.62,5,2024-09-20
C10465,8251-4532-8371-8344,6032.91,4564.07,3680.99,2053.34,10201.76,1516.42,13.35,26,2024-07-08
C10466,5185-8359-6461-0787,15224.53,1214.83,987.76,2587.97,18042.52,11715.32,2591.98,25,2023-11-21
C10467,4693-4459-9808-3268,11831.02,4981.16,4557.97,2586.56,26208.95,528.0,344.07,35,2024-08-08
C10468,5664-4837-8506-6131,7191.55,4671.85,1886.44,288.52,29429.6,7008.89,1256.52,26,2023-05-14
C10469,8569-1458-4488-3884,13500.6,4339.25,2298.9,401.34,19861.54,9971.24,4310.45,17,2024-02-17
C10470,3790-6178-0762-4586,2331.2,4339.73,3693.97,112.18,20346.07,2078.11,322.03,34,2023-09-07
C10471,6033-5310-8342-2951,17097.03,822.57,352.64,365.89,21765.45,8183.97,7977.09,26,2024-03-02
C10472,8877-2570-0471-6559,15537.97,499.85,473.67,737.42,35369.45,11634.45,8256.46,17,2023-09-20
C10473,2725-7742-5885-9645,2364.88,3623.06,2416.75,1315.92,20015.7,2154.05,128.14,32,2024-04-22
