CUST_ID,CREDIT_CARD_NUMBER,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE,DATE_OF_TXN
C10237,9968-6378-7450-0260,14027.75,4305.55,589.29,2504.61,13058.25,581.34,356.43,33,2024-06-26
C10238,3311-0111-5175-1447,10864.31,4462.88,3046.98,1734.04,17118.59,7908.16,2667.1,23,2023-11-03
C10239,0631-3400-2597-1525,16541.03,1904.41,893.16,924.79,15063.45,16358.26,1079.22,23,2023-02-04
C10240,3537-6475-2900-6417,9951.44,1284.48,635.81,301.61,22867.79,2182.43,1196.95,35,2024-10-08
C10241,5478-6483-2759-3887,14673.09,719.26,378.0,1739.26,43378.75,3747.69,713.59,6,2024-10-08
C10242,0575-0345-6858-4760,15841.0,1259.9,1016.65,804.19,19537.58,2286.02,236.54,34,2024-01-06
C10243,5707-4494-0046-0360,6200.34,1044.56,921.37,1368.51,13981.19,3826.5,1896.92,34,2023-10-10
C10244,2811-3679-6487-3410,5418.81,3063.64,2935.05,1214.74,35537.47,3331.49,1659.34,24,2023-05-31
C10245,4005-7562-7383-0989,4199.29,4602.08,2088.48,596.54,23635.45,249.04,154.63,2,2024-07-20
C10246,0223-5706-6120-0432,3170.87,2150.24,897.99,1480.71,27226.51,907.55,753.75,12,2024-03-02
C10247,1182-6470-9067-9783,19947.92,3051.32,2042.09,731.3,26933.05,10143.44,2146.34,15,2023-01-06
C10248,6736-6006-0492-1418,3338.19,3439.52,1125.86,1598.59,32024.18,1044.95,547.78,29,2024-12-09
C10249,1708-3904-2766-9102,4063.62,4621.97,682.85,2914.7,38050.99,3398.77,1519.8,6,2023-04-06
C10250,0657-7428-0947-7095,3161.28,3273.89,3165.49,2806.01,9254.75,1451.09,268.69,12,2023-08-05
C10251,0323-6804-2094-5027,16162.45,1056.76,973.67,1473.79,31158.24,9532.01,4237.22,29,2023-08-05
C10252,6038-8174-2765-6843,1732.49,4623.7,4124.69,1667.33,44530.77,242.59,33.48,1,2024-12-03
C10253,8460-5712-7706-4832,9798.24,3262.85,473.55,2976.29,7944.84,1827.14,387.13,20,2023-10-18
C10254,5214-7942-6168-2282,14496.24,2482.44,1046.43,1842.17,7609.5,6313.21,2641.04,9,2024-03-30
C10255,3472-5876-5246-4851,8593.54,1487.02,1051.29,1782.05,21345.36,241.69,224.99,25,2024-03-16
C10256,2182-3541-2282-4396,13217.91,2619.63,2073.59,1210.79,18183.77,11931.0,9386.09,6,2024-11-26
C10257,6391-2199-2536-4260,16966.13,656.71,166.86,1378.26,40748.78,14045.55,1180.56,36,2023-06-15
C10258,2967-5948-8938-8895,7978.96,1680.26,174.11,2158.14,43723.88,6693.94,1562.98,2,2023-08-19
C10259,5447-3119-1996-2809,3762.45,2985.6,2229.03,374.36,17407.13,3092.06,1419.31,10,2023-11-18
C10260,4052-9782-3153-8041,15919.67,1058.47,43.58,1285.31,18391.83,7584.64,2926.45,31,2024-04-14
C10261,5343-4222-5708-4001,15484.84,2434.52,755.24,2570.08,11224.5,14079.47,10346.37,17,2024-09-04
C10262,6525-1634-3601-1212,4418.36,4684.31,11.33,1039.6,15563.74,2523.76,958.56,18,2024-09-18
C10263,3177-4744-1269-5221,7926.57,1734.73,1728.8,2642.29,23027.81,3592.08,2498.94,35,2023-06-16
C10264,5258-0360-5444-5780,3087.9,449.66,317.18,1295.92,16527.58,1091.65,80.68,23,2023-08-27
C10265,6135-1950-1102-3766,9667.23,3681.67,2318.12,646.74,12878.6,8477.6,4614.76,16,2023-06-01
C10266,9629-1129-9450-3321,2081.6,2477.76,160.06,354.33,30467.92,813.9,364.28,34,2024-09-19
C10267,5635-9318-0908-6616,1249.5,2579.41,283.85,570.09,47636.9,843.72,774.72,8,2024-07-05
C10268,7367-8308-0778-6131,2150.9,716.57,467.89,663.54,13369.52,1816.51,480.73,18,2023-12-17
C10269,1557-8195-3919-7321,17815.73,2355.12,1571.98,1230.75,26965.93,5559.26,3776.32,20,2024-03-21
C10270,5069-2728-7547-6563,954.53,2358.77,173.18,2856.54,34786.04,496.35,290.41,7,2023-10-30
C10271,3899-7942-2634-3743,552.4,1027.57,320.95,1340.9,39801.0,220.41,181.51,35,2023-07-20
C10272,5851-3585-1356-8400,7002.54,1392.01,1179.74,2752.66,38235.65,3754.62,3007.19,23,2024-05-13
C10273,0150-0055-0949-1838,15533.82,160.41,6.81,629.93,15875.88,11059.42,6073.31,8,2023-04-14
C10274,7731-4410-3524-1915,1605.07,1046.49,386.92,186.15,16605.07,1589.48,44.98,8,2024-12-04
C10275,6867-1045-8309-6920,8495.46,812.51,306.04,2489.98,11291.74,4822.78,4804.65,10,2024-02-04
C10276,2081-6326-5918-2162,10818.42,4814.92,2714.86,513.26,44609.35,5261.13,1413.82,36,2024-03-02
C10277,3175-0179-7414-7402,11822.76,3526.4,2042.49,458.8,31773.95,11131.81,880.82,12,2024-08-18
C10278,4791-0446-1830-6370,8755.61,426.61,376.83,1467.36,43358.94,167.26,19.02,10,2023-03-14
C10279,5901-5381-9996-0900,14873.67,4722.69,2517.94,1454.35,6338.91,12393.23,11799.35,23,2023-04-06
C10280,3185-6907-1031-5713,4167.14,4410.27,1556.71,2548.7,39442.23,2049.41,1600.46,21,2023-05-10
C10281,9636-4223-8003-4547,14156.23,3954.75,349.78,757.88,8540.71,5325.01,2587.33,10,2024-07-03
C10282,7656-3853-5904-2298,16132.77,3239.6,2183.1,2006.7,8967.02,15880.07,10740.92,5,2024-04-30
C10283,7075-1597-8919-4489,11869.96,523.94,67.13,844.58,24951.9,10785.78,5656.67,16,2023-07-07
C10284,5596-0597-2025-7196,3399.36,4820.66,4291.03,1307.48,24244.65,1831.8,1004.85,32,2024-01-15
C10285,5626-3422-1005-7015,13485.37,1433.53,1430.93,48.77,23217.18,6960.59,1299.12,32,2024-07-15
C10286,2205-6151-6712-8305,1720.62,1262.08,874.41,2540.32,28840.03,377.76,324.36,1,2024-02-13
C10287,9997-3835-2142-2399,8939.28,465.66,129.35,1265.93,25922.68,6912.2,5253.74,15,2023-07-29
C10288,7753-2174-0605-2469,13714.38,1175.63,1164.51,1384.63,27867.8,2323.42,2077.34,1,2024-04-28
C10289,1057-0816-3132-7799,15725.93,2078.77,1070.79,269.59,8588.28,9184.56,2888.23,12,2023-12-14
C10290,9543-6001-1015-1213,6001.38,1638.83,1087.94,524.45,11766.21,3461.15,1697.36,3,2023-08-14
C10291,2339-4061-0520-0620,3781.21,1707.95,26.11,1716.1,32606.45,1068.64,894.26,4,2024-02-18
C10292,1456-1393-8242-9886,5647.76,945.11,585.03,48.01,39840.47,1409.45,1020.86,22,2023-12-17
C10293,3323-9479-2275-1622,19247.97,4461.1,1296.74,45.19,23931.38,4837.76,431.36,26,2024-03-28
C10294,4972-7963-4348-8370,13060.32,4444.27,356.81,2300.17,24850.32,1078.89,477.17,13,2024-08-21
C10295,4378-8375-8087-4160,5666.81,4688.2,2727.59,2944.64,20900.99,465.8,152.57,12,2023-05-28
C10296,9347-7685-7072-1182,15617.46,774.45,620.07,1643.55,33245.15,6831.79,3714.7,21,2023-04-21
C10297,7514-5757-9168-8804,8196.87,2067.92,1434.47,304.4,22033.96,3499.02,2136.03,19,2024-04-14
C10298,7766-0853-2638-6084,18415.16,2095.53,1166.29,2168.57,26878.36,14486.97,523.05,7,2023-12-31
C10299,5198-5957-0169-6974,6509.77,3289.25,2124.69,2408.57,25383.99,1592.6,22.4,32,2023-02-21
C10300,7765-2422-1053-1241,6073.01,1608.13,1540.48,404.88,13227.19,4642.04,3395.7,15,2024-08-08
C10301,3778-7773-3950-5576,3068.36,2688.24,2184.37,1785.48,17899.84,1889.31,1517.4,21,2023-03-17
C10302,7245-3818-7550-8759,19200.51,4520.13,4280.4,2524.39,11174.55,12866.31,7422.91,26,2024-01-07
C10303,7215-1012-1682-1694,14179.36,3838.46,2114.77,973.83,32851.13,5135.07,1385.45,21,2023-04-16
C10304,9284-1218-3537-4621,19776.88,4825.93,467.76,1350.05,21332.61,6505.04,4219.14,33,2024-06-16
C10305,8586-8799-7217-3149,7206.76,3902.43,3725.77,2961.55,46703.01,6367.38,1172.67,15,2024-04-03
C10306,3301-7956-4997-0542,13177.47,1919.57,1303.13,2790.6,22043.22,5120.48,2469.58,24,2023-06-19
C10307,7254-2435-8837-9104,5633.91,4284.07,834.13,2424.59,19044.58,1815.96,199.34,19,2024-11-15
C10308,7397-0945-7447-9628,17292.49,452.42,251.79,2208.54,28794.77,9256.74,7478.48,17,2023-02-19
C10309,1562-8315-5001-0331,13718.13,2159.7,566.05,2242.09,43338.72,10777.89,3661.43,36,2023-06-12
C10310,1429-4235-3210-0824,16245.43,2728.24,2333.79,2753.49,15048.37,6665.32,2826.72,3,2024-11-23
C10311,1466-0894-6558-1239,4295.6,4660.4,1859.58,1012.79,35808.34,1992.94,1203.87,6,2024-11-24
C10312,2635-8855-9635-1521,18173.92,2538.51,1374.91,2219.96,5870.06,17906.88,11469.22,12,2023-06-08
C10313,7009-7529-4562-1954,2861.95,656.25,610.18,528.95,10320.22,1667.33,1354.94,35,2024-05-26
C10314,4226-4128-5653-5259,14513.56,2403.41,60.35,1165.87,45562.43,13165.93,7328.49,26,2023-01-04
C10315,9602-6754-3566-4694,16964.55,1484.91,1341.96,606.11,27186.51,16822.0,1829.56,16,2024-12-25
C10316,9235-3124-5610-9090,1944.07,4265.98,4110.05,431.46,30447.99,1400.03,132.03,34,2023-08-03
C10317,7570-5764-7530-1836,10933.14,1011.39,641.0,958.75,9818.2,10330.56,3216.92,26,2023-12-24
C10318,9487-7851-0707-1251,7377.36,2584.86,1421.94,1612.67,19103.66,3902.52,2738.01,21,2024-07-18
C10319,2356-8826-5742-7182,3111.85,2623.83,1435.37,439.44,26387.72,1410.72,313.79,12,2024-08-05
C10320,7439-7419-7672-4104,2121.12,4350.17,342.61,515.72,21475.31,1157.79,1043.61,33,2023-01-22
C10321,2602-9476-7160-6861,6965.48,1337.23,125.03,728.02,47941.25,2773.52,1544.43,13,2023-06-02
C10322,9218-3821-1027-8966,3942.85,2301.87,1719.12,1155.87,43330.83,128.2,66.11,20,2024-07-30
C10323,6713-4227-1122-6947,956.21,4760.17,1342.27,1110.54,35688.96,800.59,788.16,7,2024-12-22
C10324,5502-1088-5355-2791,16164.72,2019.61,1933.11,1397.15,42080.36,3733.87,1486.51,35,2024-12-23
C10325,2560-6420-3255-7621,16103.79,784.8,743.88,1913.06,17545.43,15192.41,9485.94,6,2024-07-11
C10326,9650-0854-2352-5263,3081.47,856.34,734.54,2757.94,27808.93,1302.16,214.28,27,2023-02-01
C10327,3049-5996-2245-1077,2011.31,1252.19,21.51,779.31,30728.32,1029.52,242.94,4,2023-05-23
C10328,5919-5274-2504-5244,18221.78,520.46,418.19,1199.12,22615.32,2607.47,1581.73,10,2024-05-30
C10329,6111-1565-2365-5156,7542.56,3249.37,428.97,2526.49,22681.01,4874.7,3465.0,2,2024-10-01
C10330,1242-0636-5228-6720,14618.62,339.09,242.01,1176.62,19024.75,13007.92,11762.14,27,2024-08-04
C10331,7820-4766-5439-7232,723.82,2027.96,337.4,2347.79,20665.39,146.76,84.41,17,2023-11-20
C10332,3446-7877-8971-4071,10867.35,3672.31,1106.56,1835.0,7945.16,7018.62,3390.27,36,2023-08-30
C10333,7687-5341-0589-6369,8623.34,3734.33,1671.33,1969.13,36112.87,6970.49,4277.79,22,2023-12-24
C10334,3967-2612-3694-6692,7273.33,281.81,35.04,1995.56,33432.45,830.32,820.9,22,2023-01-24
C10335,6167-2560-7884-3557,11095.92,4594.32,1303.87,266.75,9924.5,10414.56,1827.72,7,2024-12-07
C10336,4923-8784-5067-4318,16035.49,4468.02,2241.85,1920.32,12492.53,6751.71,5090.76,24,2024-05-28
C10337,7237-4768-1725-6678,801.0,909.15,868.98,324.28,17408.91,798.12,167.25,33,2023-09-03
C10338,5210-7622-6278-1873,13147.7,459.52,7.82,62.6,20885.56,5400.19,3489.4,19,2024-10-14
C10339,5747-3166-9424-7707,17057.89,2234.66,1018.01,2098.57,8889.68,7039.89,3557.43,12,2024-03-17
C10340,4871-5328-4781-1141,3356.78,243.48,152.62,148.1,20444.85,654.62,35.04,2,2024-02-14
C10341,2794-9459-3970-3293,6765.98,3629.77,2895.14,839.06,21601.66,1510.56,1477.55,11,2024-04-12
C10342,9712-8973-2356-5805,2871.49,4649.64,3163.21,409.84,22073.89,1494.48,721.78,16,2024-06-21
C10343,7780-5809-2733-1202,5275.85,4014.85,2282.78,2730.31,43375.21,992.31,571.97,13,2023-04-29
C10344,0971-6281-4070-8088,15457.29,3859.59,2729.84,2874.97,23995.12,15161.96,13073.86,27,2023-08-14
C10345,8111-2129-4857-6260,9088.09,4430.82,550.65,63.24,11269.14,5256.77,3239.3,12,2024-10-14
C10346,1973-5038-3570-0973,3195.84,4573.17,3521.82,1660.27,30446.22,2137.77,68.11,5,2023-07-14
C10347,0326-1610-7366-6122,4999.04,1878.99,1642.35,1557.68,15376.67,3375.45,2890.93,5,2023-12-19
C10348,9339-5390-2452-9753,2196.99,737.81,591.77,1545.35,15497.53,397.5,328.89,20,2024-08-09
C10349,0210-6993-3971-3329,11682.79,4659.0,1115.34,2046.93,14052.02,9449.8,7961.59,26,2024-12-01
C10350,1923-2874-1415-1416,14891.53,4761.73,1485.07,1731.07,26376.82,2777.4,1118.15,32,2024-07-02
C10351,4708-2513-4839-4917,12402.01,3260.59,2273.9,2967.95,45200.78,6834.81,5293.27,9,2024-01-17
C10352,6194-2194-4308-5870,17002.92,3897.47,1309.14,1143.12,33116.62,2396.11,802.01,32,2023-03-10
C10353,6810-3170-2025-0833,11486.82,4225.02,3285.92,207.53,43916.84,9241.63,3928.05,13,2023-10-07
C10354,6081-0565-8579-1705,11284.4,624.06,426.93,1925.16,31165.38,1125.81,695.19,6,2024-12-09
C10355,5462-5800-2883-8548,14351.42,2462.61,934.84,2303.85,48790.45,9193.98,4061.57,32,2024-08-20
C10356,1948-2304-4151-3784,12788.55,2012.02,1467.32,2155.99,37136.64,4277.13,2203.11,22,2023-04-09
C10357,7267-8859-3991-6005,2459.28,2072.83,1967.08,2112.92,13554.39,674.95,349.98,21,2023-01-22
C10358,9135-7533-3888-2069,16095.51,1779.26,969.09,2012.33,35705.5,14206.05,951.83,24,2024-12-02
C10359,3774-4183-7141-0940,4446.6,4661.72,4627.73,2935.56,13037.1,3853.95,2856.55,17,2024-05-27
C10360,7164-5163-6385-2123,10898.14,3779.57,1793.98,820.21,35167.78,3036.59,1392.23,35,2024-09-21
C10361,0926-5485-2710-8005,19626.67,283.45,236.74,1781.91,49097.36,15906.34,7076.38,25,2024-05-12
C10362,3853-1782-3963-6466,13843.73,2360.42,296.2,2031.32,45708.74,5986.9,5452.94,17,2023-05-03
C10363,8578-2609-9078-8194,11838.25,1091.73,231.68,69.94,49818.46,8946.31,7920.2,30,2024-12-31
C10364,9560-9476-9442-9897,4069.37,3385.15,2493.56,779.46,8379.51,903.43,218.28,33,2023-05-21
C10365,5163-1794-0292-2825,4515.73,3285.44,3167.28,1894.22,22161.8,66.25,36.51,14,2024-12-22
C10366,3579-3591-8220-3800,11086.84,4855.46,3337.41,1860.24,42675.15,6201.8,4950.77,6,2023-05-30
C10367,1770-6310-6499-6441,9006.83,1868.3,542.46,1574.14,26547.01,8496.27,7115.63,27,2023-10-08
C10368,3688-6446-9464-6294,11575.9,2535.82,632.55,1713.24,41312.35,1595.05,82.32,13,2023-05-08
C10369,8588-1691-5443-5829,8762.7,3900.34,3894.51,382.82,9589.03,794.48,179.02,30,2023-09-09
C10370,0421-2059-7827-5048,12657.81,109.35,59.25,1659.01,7395.1,3725.79,584.92,18,2023-11-20
C10371,2689-8881-3415-9541,16470.26,1673.66,1053.12,2731.84,41892.55,4804.06,3494.76,16,2023-07-22
C10372,0117-3834-8429-7440,18527.05,3554.83,962.85,656.12,6347.87,17525.48,11935.59,21,2023-12-23
C10373,4054-1273-0351-1047,962.9,4541.47,2831.87,240.1,20669.05,767.8,386.09,29,2024-12-25
C10374,8343-8689-2498-5637,14345.72,2058.42,1566.67,170.01,23002.75,7109.84,2595.35,20,2024-12-26
C10375,6655-7867-6672-3596,7880.18,348.17,338.62,2980.92,15128.34,825.25,582.78,29,2023-07-14
C10376,2215-3432-9011-0590,11417.53,2654.7,1431.09,2923.06,18716.96,5011.21,2223.35,19,2023-03-01
C10377,3313-8145-0880-9819,6896.07,2763.25,1504.17,1020.43,29108.21,6774.58,1652.56,23,2023-09-21
C10378,5491-6461-1898-4205,13652.38,3537.87,2512.74,1371.09,8290.48,11718.34,8818.88,14,2023-02-07
C10379,7003-2281-4411-1212,1070.43,2104.67,2083.78,923.26,34217.59,282.41,80.48,7,2023-08-07
C10380,2377-5093-7139-0228,16502.11,4744.8,1955.51,921.4,11741.1,14338.79,11046.08,21,2024-08-24
C10381,6601-8517-5797-0004,12327.76,1727.66,1445.51,1375.54,5878.6,8477.64,7069.35,27,2023-11-09
C10382,2897-9913-3965-9282,14695.85,2023.05,178.08,1488.65,25456.69,7237.84,870.25,35,2024-03-16
C10383,4261-7023-9781-2504,19440.14,1472.73,841.44,2405.63,10256.81,11295.38,8692.65,32,2023-04-26
C10384,4781-0229-4494-1189,13114.02,436.15,103.85,1588.2,49312.72,724.87,348.85,33,2023-07-03
C10385,5104-8699-0431-0235,3034.82,1454.46,119.08,2414.0,24242.64,83.47,62.92,32,2024-11-27
C10386,9684-0026-4664-0288,6787.17,409.18,56.4,1460.21,42159.7,535.13,520.7,34,2024-04-04
C10387,1970-3164-0684-1338,19793.35,4973.88,2543.08,527.3,22233.17,2080.46,180.71,10,2024-03-11
C10388,3216-1385-5812-6482,18886.33,1004.35,96.04,219.92,25623.15,15211.16,1642.14,22,2024-05-17
C10389,0535-7959-0806-7777,15662.93,1101.43,115.18,417.89,10049.5,7876.98,5866.15,32,2023-06-16
C10390,6656-0568-5320-4450,3511.13,1212.1,695.87,328.51,41002.3,377.85,365.36,18,2023-05-21
C10391,4394-9687-1622-7432,17418.32,2144.34,793.36,1198.01,47932.74,8741.07,3204.35,6,2023-09-09
C10392,5423-9431-3750-0967,2571.67,1575.8,1551.87,211.04,13066.46,323.13,143.85,14,2024-03-10
C10393,6815-2097-6956-8929,9034.79,4398.36,498.64,800.22,36947.68,3119.63,2278.16,4,2024-11-05
C10394,2782-4713-1097-5925,18971.85,693.54,65.36,177.46,38270.8,10132.88,7294.13,16,2023-10-27
C10395,9535-5977-6890-3453,3292.63,1717.8,301.07,2322.59,18468.66,3237.57,1187.56,6,2024-03-14
C10396,1266-2319-2178-2640,14271.56,3251.91,2715.53,2653.53,43154.46,1246.45,429.86,11,2024-12-09
C10397,7083-0857-1700-1140,18003.03,782.18,476.4,163.43,35346.1,13697.52,668.83,14,2023-05-14
C10398,5550-1090-7381-9611,13440.04,4068.22,3850.6,1550.8,27496.36,13260.24,10951.18,8,2023-03-27
C10399,4947-6064-7143-2913,9014.64,1503.95,1172.9,798.52,47368.4,3641.64,3196.56,30,2024-07-17
C10400,8343-0901-2726-1222,9768.46,2674.97,2387.23,1385.52,5541.94,2978.84,2234.62,32,2023-07-25
C10401,1914-9569-0249-6891,2812.42,4699.18,2192.76,35.31,8337.47,141.44,22.12,20,2024-11-23
C10402,3138-6361-0974-1642,4411.65,4282.16,713.33,260.98,11091.96,3560.55,1751.6,17,2024-07-17
C10403,9415-0250-9246-8447,16260.22,1914.97,1043.73,2269.25,46713.35,848.32,257.21,18,2024-10-18
C10404,8898-9804-3131-6913,3017.54,4326.96,3941.58,1051.32,25722.58,880.48,272.79,30,2024-04-07
C10405,1151-6549-8936-1720,15143.49,3638.24,160.87,2080.15,7610.73,6499.64,4526.1,26,2023-06-13
C10406,4528-7573-1453-2172,2459.82,3694.69,2464.45,108.41,31465.2,2117.27,667.9,4,2024-03-22
C10407,9575-4812-0636-3734,4774.3,1996.37,1791.38,270.65,36414.6,3020.93,1122.9,26,2024-03-05
C10408,4958-1755-6399-3966,9299.75,2638.49,1267.63,2605.25,18289.06,2576.88,1704.63,19,2024-11-22
C10409,6874-4214-5570-3070,18755.82,1692.12,1394.34,2322.0,49690.06,10481.37,2194.23,14,2023-05-03
C10410,1963-6732-0199-5033,2432.02,521.78,118.05,64.62,16329.74,2202.77,788.85,9,2023-08-07
C10411,1497-6477-4477-6968,3618.26,4026.66,3666.7,2559.26,23227.54,1674.4,393.87,1,2024-07-05
C10412,1465-8014-7524-3446,16141.89,2237.22,860.5,2367.6,18346.45,10083.46,1427.17,20,2024-09-01
C10413,8749-3775-7511-1085,8782.46,3281.79,421.86,2705.71,7473.21,7345.1,7152.57,24,2023-02-21
C10414,7215-3331-8176-0322,8938.92,3780.9,2388.94,2701.41,49718.92,1499.0,348.99,3,2023-06-06
C10415,4583-7765-9556-9604,3282.28,769.99,510.26,1809.48,26886.41,1680.57,1594.96,30,2024-12-21
C10416,8700-6371-5273-1049,4437.06,1616.78,1226.13,2705.28,10754.08,1449.89,476.78,13,2024-01-12
C10417,3240-5442-4898-6573,10878.62,3870.93,1430.18,307.69,39100.47,7278.59,802.38,1,2024-11-13
C10418,7088-7994-2836-5462,17465.53,1470.03,1258.38,1240.06,27762.71,716.49,118.23,16,2024-11-01
C10419,6301-2927-1051-7666,14801.98,2441.01,1992.35,1382.18,10725.2,12787.0,3195.76,33,2024-10-31
C10420,0849-1477-2417-1007,13144.69,4769.47,3301.42,352.52,31040.86,116.77,12.32,30,2023-09-08
C10421,2456-1663-2538-8014,4008.36,526.42,503.65,586.85,8629.51,3638.8,3496.68,23,2023-12-02
C10422,7836-4667-0648-1280,16664.42,3870.84,1921.49,278.94,32405.55,3715.81,3257.09,22,2024-11-10
C10423,9059-4952-3611-1282,2387.62,3778.58,1385.92,2263.6,18180.54,1532.17,1288.24,15,2023-04-12
C10424,5998-0107-7530-5398,13926.76,1443.1,28.33,2931.48,7855.38,7240.91,5127.49,33,2024-12-15
C10425,5672-4984-1417-4306,2699.04,883.49,509.87,2963.02,7603.81,1420.24,859.82,18,2024-06-02
C10426,7123-3832-1602-2385,15480.0,2147.83,519.45,2956.03,43860.89,13972.04,144.83,12,2024-09-18
C10427,5420-0797-5692-1894,5465.41,1673.38,1123.21,1631.26,19339.5,545.93,184.1,12,2024-02-19
C10428,7952-4289-3193-3008,4080.06,2794.05,1897.51,2829.28,43239.14,592.55,578.52,31,2023-02-19
C10429,3505-2587-4436-3420,7217.44,1302.95,406.55,50.25,13505.21,235.18,73.29,19,2024-09-25
C10430,2653-6656-8986-2710,3074.07,168.24,84.78,940.95,29448.64,2776.57,356.2,6,2023-01-15
C10431,0876-5540-0144-2459,5094.82,1632.58,1069.52,89.96,18351.35,1409.03,977.88,18,2024-03-12
C10432,4752-0066-7914-5014,11117.96,2946.72,647.3,1003.98,41410.32,10409.97,2481.25,9,2024-08-03
C10433,1932-7743-4226-8125,15537.37,2130.52,1729.06,857.05,21833.28,8046.05,4193.99,4,2024-11-13
C10434,3902-4056-3167-3745,7857.63,1029.95,314.66,2551.05,42786.7,4361.26,2387.69,35,2024-12-19
C10435,2287-5108-3603-1730,7122.62,2110.74,1421.45,2420.98,25634.91,2927.27,383.43,36,2023-10-14
C10436,9574-8043-1469-7490,2128.94,4727.54,1200.42,397.02,35624.71,1718.65,1680.27,14,2023-10-18
C10437,3614-9074-0407-5124,12217.87,875.29,234.4,2443.61,23638.39,6128.0,5135.35,12,2023-01-16
C10438,2885-1341-4328-8665,8212.27,790.55,387.83,356.17,34787.82,7500.18,1247.92,13,2023-01-31
C10439,6794-1889-0610-6355,4262.21,354.57,170.91,2944.24,7991.77,1025.42,808.62,10,2023-03-05
C10440,7515-5742-0873-8575,6377.62,1003.55,422.47,2149.58,15721.89,3271.59,3003.24,27,2024-07-13
C10441,5466-2589-4944-0660,3524.34,4343.22,4282.59,1689.16,49607.77,2972.92,1084.68,26,2023-07-10
C10442,8382-1671-3802-2320,14599.91,3775.64,911.91,1802.0,6737.65,7971.02,5056.94,17,2024-10-19
C10443,1179-6196-1241-7894,6516.47,2306.12,559.83,424.33,6096.76,5409.47,1977.52,21,2024-02-06
C10444,0997-4322-0888-7377,11235.76,378.96,236.2,1564.38,6114.36,5129.85,1654.75,19,2023-05-26
C10445,2817-7153-1017-1923,11257.64,1388.42,947.35,45.02,49029.99,829.37,247.6,36,2024-01-15
C10446,5200-9419-1788-4145,15287.64,567.88,391.4,2074.1,35141.73,549.94,501.39,26,2023-12-21
C10447,6203-8674-8172-1222,10168.35,3999.38,1500.05,1487.95,12260.15,2805.35,402.97,8,2023-05-07
C10448,3939-5012-3423-0627,10974.03,2788.25,2506.02,215.05,46788.59,9487.78,9458.76,1,2024-02-24
C10449,2223-5675-4664-5508,12043.06,4293.04,1918.81,1379.55,8793.19,380.13,322.29,14,2023-12-25
C10450,8219-9201-9154-0626,7966.81,2401.15,1540.59,1300.9,45258.4,3897.3,1011.4,8,2023-01-07
C10451,5780-0892-4697-5571,6075.26,4258.72,1983.18,1772.8,22169.97,870.39,272.61,19,2023-12-18
C10452,4740-6357-0432-4047,2693.67,2299.16,759.16,103.47,9004.57,2129.58,1200.39,22,2024-11-04
C10453,7825-1992-6900-7160,8242.9,3598.55,2924.35,1766.95,38128.36,3645.17,1625.15,1,2024-08-04
C10454,8302-8184-1415-9705,17314.3,3964.34,2883.26,553.91,34862.55,7473.85,1665.87,35,2024-03-27
C10455,5514-7400-2536-4397,2078.34,4225.18,539.41,1796.85,19376.73,169.17,124.4,31,2023-12-19
C10456,4092-8058-1031-5730,13452.89,777.08,746.88,683.27,31287.96,4305.08,1591.19,13,2024-11-22
C10457,1745-6421-5343-9336,3593.15,3271.19,349.74,2528.92,38270.03,1496.94,1271.26,13,2023-01-17
C10458,6463-2305-8952-1647,9091.32,4197.33,1162.64,2337.99,13789.47,4194.43,2017.82,19,2024-08-25
C10459,3689-6155-2011-6584,19131.58,501.26,475.27,2270.22,49925.72,6330.76,270.85,20,2024-03-31
C10460,6225-8757-2071-5469,17158.42,4895.14,331.33,2193.71,29045.0,10877.86,9763.51,22,2024-09-02
C10461,2893-1285-4453-1895,13949.19,351.0,281.21,814.09,47482.94,2318.83,2181.56,15,2024-11-22
C10462,0933-5865-3761-0167,3374.17,2457.05,1169.07,2848.07,34046.37,1064.31,471.54,10,2024-10-05
C10463,0692-3720-9343-6706,5902.97,4953.59,4867.54,2740.53,48060.11,1410.8,150.54,29,2024-04-10
C10464,8607-9820-8187-5802,16962.46,3519.76,1408.86,1276.39,14193.31,280.91,175.21,14,2024-05-16
C10465,4575-7528-4650-2479,12231.17,2313.83,440.02,1712.66,28764.34,9418.41,2708.07,12,2023-12-17
C10466,2340-1316-1069-0607,2835.68,1175.77,77.27,2697.62,28151.59,274.05,126.02,11,2024-12-26
C10467,3002-0395-8964-0706,6302.67,4886.87,331.14,1381.55,19861.73,1162.54,879.03,36,2023-02-19
C10468,9586-5991-8922-8460,4646.33,2386.25,1878.39,1173.88,30548.53,3471.1,2663.18,7,2024-06-18
C10469,8790-8085-2382-7022,17830.21,1565.66,875.18,122.19,20227.25,627.42,255.58,29,2023-01-01
C10470,3207-1005-1749-1615,11965.58,1368.43,198.07,505.42,31558.29,3613.98,1411.18,2,2023-08-19
C10471,4738-5782-9018-6524,4750.17,3898.15,3353.17,356.46,21977.82,477.07,410.78,15,2024-08-17
C10472,0711-6513-1663-2061,15522.94,761.67,210.87,1558.35,36073.5,11064.88,3634.59,31,2023-04-14
C10473,8881-3923-1514-5225,18551.32,960.94,323.34,2130.15,41523.28,4950.73,130.58,29,2023-05-31
C10474,3689-9770-9644-6668,17237.54,2428.37,1989.9,709.52,34323.41,8094.8,1335.52,8,2023-09-01
