CUST_ID,CREDIT_CARD_NUMBER,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE,DATE_OF_TXN
C10237,3506-4887-3761-1797,1088.44,2235.93,1149.26,487.57,43873.2,321.92,315.93,20,2023-07-10
C10238,5786-9423-1006-0094,14793.23,988.07,879.02,2624.89,12516.97,1034.63,233.02,8,2023-08-30
C10239,3106-3342-2359-5797,3562.91,2274.4,1096.59,2917.65,48216.96,2330.83,916.75,29,2023-07-19
C10240,0065-3009-2386-5245,14296.46,2964.17,950.54,2542.01,11372.74,13532.61,950.31,33,2023-12-03
C10241,5829-2396-3967-5838,1979.39,922.46,449.54,1998.95,25927.21,293.26,205.36,30,2024-09-20
C10242,5329-6843-9667-7842,6656.21,3952.56,430.84,2814.92,41151.41,1757.18,126.25,30,2023-08-21
C10243,8995-7297-2890-6077,576.28,166.41,36.29,1978.13,28354.19,341.41,22.66,14,2024-09-26
C10244,3280-8538-1402-9225,8177.71,4934.48,4554.3,1391.79,19751.23,1996.26,1011.12,7,2023-09-26
C10245,0285-4835-7057-2867,14871.45,393.8,162.82,2583.89,18019.72,14615.75,2956.94,32,2023-04-18
C10246,3706-7825-9868-6393,11488.54,1739.05,529.22,510.61,33488.09,3699.58,3448.71,24,2024-04-22
C10247,7675-8252-8157-2728,2555.22,2830.15,1133.28,2573.08,30113.38,2153.32,2075.55,10,2024-06-04
C10248,7122-7126-1576-1925,15937.56,2818.56,1943.01,638.21,10604.15,12026.61,4737.93,2,2024-09-04
C10249,4198-8654-5417-0487,11296.09,610.26,327.8,2200.11,22562.96,337.02,280.32,36,2023-09-29
C10250,8234-1447-9528-6403,14047.28,863.17,604.37,861.77,12888.78,9814.38,875.6,33,2024-03-24
C10251,8119-0094-9888-6356,19559.57,289.87,114.83,924.05,22995.15,10059.72,1535.4,26,2024-03-07
C10252,0454-7950-0717-6211,9824.75,3605.89,3349.04,2257.55,28387.75,7008.97,2482.92,2,2024-12-04
C10253,5110-1677-6353-1432,7973.26,4895.59,2923.95,60.11,13166.96,4815.52,2236.3,31,2023-01-07
C10254,4535-5336-7663-7500,8139.45,500.76,146.16,375.1,7803.18,6518.75,854.51,31,2023-05-29
C10255,0784-6332-4140-9284,7029.11,102.5,82.43,118.53,25160.52,6064.69,6022.23,33,2023-08-12
C10256,5942-4494-3386-0455,2965.52,3453.44,3164.68,2852.99,29071.66,890.78,754.26,30,2024-02-01
C10257,5323-4967-6932-4794,10286.43,2722.93,1676.42,710.29,35191.5,6433.78,4784.97,8,2024-07-24
C10258,7108-6964-2214-5071,5501.89,706.11,657.13,524.26,14013.86,1247.63,402.61,13,2024-10-07
C10259,7426-5239-7417-0205,7459.34,3045.12,778.34,490.51,43675.38,85.89,15.91,8,2024-05-30
C10260,9178-7006-7802-5431,18131.39,2720.27,1620.97,1591.39,14700.39,556.63,333.98,11,2023-10-10
C10261,8625-4143-7684-7727,2459.07,4832.73,4020.5,1903.45,41237.38,447.75,430.41,10,2024-09-06
C10262,1191-6149-8129-1601,813.01,4512.79,3854.05,1447.75,49111.97,640.95,42.19,28,2023-05-28
C10263,2556-2658-1106-7117,16563.01,3888.26,3787.75,1844.85,10234.96,1368.54,885.11,1,2023-01-09
C10264,3018-6307-8920-2808,14613.81,2871.52,1468.46,2669.76,18143.88,12151.68,4250.04,11,2023-06-30
C10265,3743-5402-0641-4412,19716.15,3280.74,1906.56,563.98,20883.28,9296.04,6836.27,12,2024-08-11
C10266,9933-8698-5484-3413,8005.6,3432.25,1876.21,378.37,10171.14,5042.11,4388.87,13,2023-04-08
C10267,3180-2745-1448-4635,15168.49,3433.1,861.71,1612.2,38122.27,11953.74,2839.88,32,2024-07-02
C10268,4328-5590-9603-0544,17271.46,4299.23,1063.15,1862.54,32090.97,5371.28,5015.46,28,2024-03-11
C10269,9971-7829-2843-3910,12607.84,4282.95,1696.09,1795.35,13801.16,813.14,10.07,13,2023-10-08
C10270,2089-7598-9085-6260,3503.42,3564.25,3333.68,1136.53,38922.62,621.28,388.02,19,2023-11-11
C10271,1827-7732-5427-7603,10925.92,1553.08,775.34,1375.79,5633.51,9596.09,9265.22,18,2024-05-22
C10272,0525-1987-8265-7590,3253.95,3952.23,528.46,544.22,48135.64,360.01,55.12,4,2024-10-09
C10273,1139-8810-2125-0036,8684.32,2055.13,368.94,1484.79,6581.23,4411.97,4066.42,9,2024-04-12
C10274,1168-8496-8322-5710,13803.04,1685.24,351.78,465.91,18900.95,11478.91,9948.91,36,2024-01-28
C10275,5895-0214-7852-0621,16340.31,1958.88,1572.82,119.96,22745.32,11044.55,8990.58,8,2024-08-15
C10276,7395-8605-7136-5712,12571.56,2296.36,1566.51,835.18,33867.96,3528.65,1761.28,4,2023-01-21
C10277,6676-5966-4047-1177,15286.22,3872.61,2924.57,1026.92,26724.15,6028.73,1775.75,12,2024-05-03
C10278,8829-6941-4037-3534,14709.29,2647.17,969.0,177.91,28972.3,10189.59,3828.28,25,2023-01-19
C10279,9670-6175-4293-9370,4966.78,4100.89,1642.65,2727.27,5048.34,2857.75,697.79,26,2023-01-28
C10280,2880-4509-4629-3004,9969.94,4387.15,485.19,2546.51,29694.08,2426.78,2298.63,26,2023-09-09
C10281,9524-0694-0353-3266,16057.13,3962.87,1493.12,2353.84,26648.34,14204.72,7437.45,19,2024-09-27
C10282,2708-3222-1101-4189,4157.81,1006.75,297.04,245.76,44201.06,1073.58,15.89,28,2024-08-13
C10283,5946-1877-5247-0907,15342.55,2186.96,1834.13,463.07,32533.16,13440.94,7395.71,4,2024-03-31
C10284,3291-7331-9135-2689,13293.31,4352.51,2914.78,660.35,44404.53,8637.38,875.58,13,2024-08-16
C10285,5384-5332-9522-5988,2660.31,4909.55,2667.16,1420.33,29971.31,1249.72,223.77,2,2023-09-19
C10286,0349-7697-6271-7019,10862.79,2530.67,705.91,1383.0,12841.57,3248.47,1178.91,11,2024-10-16
C10287,6738-9825-7131-1051,11778.93,1204.47,702.59,1072.4,39012.46,9040.64,3622.06,15,2023-05-30
C10288,4886-4076-6462-9041,16427.58,263.29,157.03,2718.7,38673.8,6076.48,4695.53,30,2024-12-11
C10289,3716-6395-9815-8921,14291.17,3610.17,2243.08,1152.6,9458.34,1198.2,1190.76,31,2023-12-25
C10290,1923-5207-9369-4151,5315.91,3759.72,2079.09,1354.76,9167.99,3903.4,803.97,33,2023-09-19
C10291,0424-5358-5131-2810,14452.52,1183.66,234.0,2858.03,19334.4,11272.13,3988.19,12,2024-04-01
C10292,0307-4243-1682-2216,16118.54,2495.17,1558.16,2766.85,17122.77,2135.41,1386.33,27,2024-06-13
C10293,4451-2417-7284-5481,16116.63,3840.14,3378.91,61.47,26477.63,8265.95,2966.03,1,2023-03-27
C10294,0383-2942-6849-1078,9318.07,908.24,603.39,589.11,22384.93,1026.48,465.55,34,2023-06-19
C10295,6180-1640-1931-6865,16839.44,1245.57,320.49,2792.47,39031.04,12818.78,7876.84,31,2023-12-21
C10296,9102-0778-6127-3235,4978.63,3684.88,2039.53,913.05,38269.11,2496.27,2203.79,4,2024-07-03
C10297,7529-5911-0779-0385,10076.26,2588.32,384.71,397.15,35020.41,5105.07,3977.93,26,2024-11-23
C10298,2254-5062-5896-2079,9956.28,4919.15,3435.43,1997.25,10880.62,7915.43,3859.56,26,2023-08-27
C10299,7706-5345-9577-6277,4433.9,1523.31,1304.61,2621.21,26915.31,4135.8,1664.22,36,2023-07-17
C10300,8851-9294-1665-8188,5572.76,1164.12,1104.01,1335.12,10316.65,2217.87,1633.08,14,2024-01-02
C10301,8728-0485-6200-2546,7605.69,2640.31,523.63,306.55,30651.38,4621.97,635.06,6,2024-05-06
C10302,5108-7005-4542-5060,7027.98,1000.66,588.82,853.3,5747.89,4330.03,2436.04,14,2023-06-26
C10303,1972-9315-0702-3509,10983.31,1010.24,25.3,1839.3,15539.04,5227.77,3746.71,24,2023-07-01
C10304,8189-3850-8421-8302,6068.57,4246.53,663.32,1920.9,15188.85,1407.06,183.04,9,2024-08-16
C10305,9293-4382-6128-4003,5876.89,1883.98,271.62,2889.17,16569.45,2594.86,442.25,29,2024-02-16
C10306,4288-0693-8789-4644,11995.99,1466.92,879.16,1364.38,35451.49,11210.86,10049.65,11,2024-11-26
C10307,6360-9228-7241-4331,5206.84,3452.45,2916.9,2375.62,31851.6,263.5,76.49,26,2024-02-25
C10308,4454-3928-8076-9043,7599.27,1285.14,68.58,1752.67,9477.01,5046.78,3611.7,15,2023-05-12
C10309,4559-0041-1630-7438,14213.88,2344.42,1559.81,2585.15,41043.96,2838.03,2278.56,11,2023-07-10
C10310,7641-0414-2909-5569,16907.13,966.49,494.95,1837.75,45272.98,10290.92,2843.32,1,2023-08-26
C10311,2373-2585-2282-0188,17408.34,3031.85,2022.38,597.69,22805.93,241.4,134.74,34,2024-04-08
C10312,6277-3714-1018-8605,9665.26,1199.78,815.57,931.53,39876.85,6991.54,4082.08,6,2024-11-06
C10313,3485-5234-9463-9399,15377.21,1874.12,390.26,533.61,43108.68,7193.14,5552.66,17,2024-04-23
C10314,1863-0522-9261-3362,16257.47,3541.17,2383.95,2228.56,30642.11,1957.38,1076.91,23,2024-04-05
C10315,9939-2023-9198-6451,19320.73,4918.45,1059.86,2538.19,43294.33,5584.28,2619.57,24,2023-04-06
C10316,6280-4745-4929-4130,9955.04,993.97,766.37,786.09,42121.33,6653.47,1764.86,36,2024-04-01
C10317,1531-8679-3410-2024,19442.29,3628.49,1481.74,368.66,43663.82,7882.74,4934.76,13,2023-10-22
C10318,6901-5127-7159-4036,2356.59,1941.35,1205.34,996.39,48288.99,2318.41,1266.73,14,2023-08-18
C10319,6218-3280-9201-3287,3743.4,3602.38,3046.06,399.28,43253.14,204.7,43.88,30,2024-12-23
C10320,7585-9409-7033-4211,15195.23,2407.65,2056.66,705.22,8199.44,9879.35,9013.59,8,2024-04-08
C10321,8673-4207-0676-9662,12860.52,4685.18,1322.22,2016.82,30420.68,531.29,398.99,2,2024-04-11
C10322,4478-1382-2057-9618,4395.98,2323.58,2018.98,515.38,5560.43,1831.04,18.9,11,2024-11-10
C10323,1659-9551-0189-0411,13625.17,3912.06,678.66,1724.06,11665.18,12161.59,4534.89,29,2023-08-26
C10324,2236-9781-4579-9600,13933.17,786.16,131.96,1657.22,42265.78,7376.9,4521.79,24,2024-01-29
C10325,6733-4262-6788-4619,1939.53,1519.08,802.91,2882.17,46179.76,1683.29,1128.86,24,2024-09-12
C10326,4513-0896-8553-9057,10228.26,619.0,224.49,2993.75,29952.52,3151.91,1713.43,14,2024-02-12
C10327,4195-7130-9681-9164,13496.95,2907.56,1977.64,2783.12,31014.67,13126.72,12714.03,16,2024-02-24
C10328,1244-4116-9130-8277,908.01,913.15,708.12,1341.49,38996.06,822.11,613.68,12,2023-03-08
C10329,7618-1263-6826-1221,11252.82,101.89,34.74,878.7,36594.38,352.45,120.58,7,2023-09-15
C10330,0113-9287-4912-9989,5615.93,829.08,685.98,2142.33,9904.1,4951.58,316.46,32,2023-09-11
C10331,8791-3454-1274-7135,5197.14,4937.54,1877.46,1739.67,24306.66,2614.6,343.18,7,2024-01-19
C10332,2483-5333-8293-2390,17306.87,4503.23,3690.73,2193.35,37006.23,5213.73,575.43,12,2024-06-16
C10333,0591-9732-7441-0715,5801.94,2934.43,777.21,388.18,47946.93,1802.63,1694.52,19,2024-03-14
C10334,5493-4026-1331-3497,15763.15,3262.98,3112.02,2158.72,45415.21,2071.21,823.53,3,2024-04-25
C10335,8537-9897-0695-6386,17546.36,1607.17,300.21,49.8,5856.87,2888.57,845.97,12,2024-05-15
C10336,1426-5718-6584-2062,4658.33,4759.0,533.85,1924.08,43473.74,547.6,159.05,23,2023-11-05
C10337,2782-7239-4443-7653,18278.78,2416.13,1029.14,785.96,42141.97,6229.44,1442.54,34,2024-12-09
C10338,5518-4556-9769-5541,18636.4,225.88,11.27,925.51,44796.99,13807.74,3549.18,5,2023-04-13
C10339,3519-3101-3822-4665,4719.23,1492.42,1225.09,208.7,21493.19,2682.66,1384.54,28,2023-11-18
C10340,9575-7606-8693-9863,16381.3,3255.73,431.52,2007.16,48188.17,13727.28,13516.41,13,2024-05-10
C10341,6059-1479-2339-0917,6518.32,140.39,51.57,2776.12,40023.55,3477.44,612.13,5,2023-07-26
C10342,3576-6979-0192-7965,5197.3,807.19,540.52,2728.1,24546.53,4921.68,3875.57,21,2024-07-03
C10343,0831-3382-2893-7223,17430.3,1835.26,499.89,252.21,35480.0,16808.12,3485.88,2,2024-10-29
C10344,6269-7473-4608-0931,9535.26,630.47,72.23,2604.63,25224.29,2888.31,897.97,5,2023-03-16
C10345,0636-6030-6902-2890,19071.25,358.03,132.17,819.34,32161.68,11077.12,1532.18,1,2024-01-10
C10346,3752-2922-2661-9349,12798.97,2832.19,2148.1,1641.78,49624.48,6175.54,3927.02,6,2023-11-18
C10347,5898-1410-8211-5219,12502.8,4793.05,4126.77,2340.71,43697.62,11904.35,3180.52,1,2024-09-26
C10348,4016-3594-1655-4310,8194.45,4781.39,3971.74,2362.04,34545.74,1033.53,704.84,25,2024-08-30
C10349,3841-0817-3115-5044,13156.68,2450.51,659.52,347.99,34688.04,8715.61,7045.99,22,2023-10-08
C10350,8468-4272-1253-2109,19533.26,1568.73,906.22,1672.35,7987.5,7498.76,6119.25,18,2024-07-17
C10351,8235-4181-5847-2579,14838.87,4976.82,4371.52,1874.76,33803.99,5419.55,1957.23,28,2023-06-22
C10352,1135-9104-6409-3938,17168.68,4377.64,193.77,2532.01,18493.13,11621.24,10444.7,3,2024-07-30
C10353,7229-3892-0802-8599,14885.54,638.48,213.21,2554.32,12564.05,5279.96,3830.62,12,2024-05-17
C10354,6920-9870-4744-9383,7598.8,4371.6,2297.1,2722.95,16186.5,7178.19,4340.84,28,2024-02-20
C10355,1142-4515-9484-8707,6006.35,2483.58,1312.46,764.4,14153.18,717.07,622.08,35,2024-05-11
C10356,4617-2227-5456-1308,14073.4,1691.35,624.05,544.01,19201.87,8142.55,3204.38,4,2023-05-04
C10357,8191-7659-6580-7229,6621.61,4538.01,1259.88,465.78,44877.15,5296.31,5110.49,6,2024-02-26
C10358,1376-4291-6678-2478,5911.97,181.07,18.3,698.54,38493.59,3352.71,879.72,31,2023-02-02
C10359,9670-3264-9849-6837,5258.54,3252.55,3118.34,1558.5,32118.62,5256.36,1706.76,12,2023-03-16
C10360,5850-8280-5348-5058,18546.72,891.15,690.4,556.87,35823.87,6394.64,5056.22,22,2023-02-12
C10361,3403-5531-2094-6547,12052.81,3324.96,1233.81,1199.89,5182.17,9297.83,1973.17,2,2023-06-04
C10362,5920-1597-4343-7175,8492.36,3559.24,1618.6,1042.4,20361.9,5520.13,1855.93,15,2023-04-20
C10363,7246-1704-4754-6520,1201.36,3327.7,557.34,187.28,39698.83,1051.22,769.53,7,2024-11-07
C10364,6626-8926-6765-8706,14476.94,2074.44,1174.86,2600.06,6132.81,6351.31,2173.3,23,2023-04-07
C10365,5716-0264-4519-8082,6924.91,4665.29,853.95,2808.45,10867.56,4172.44,3945.74,11,2023-01-01
C10366,6279-5662-2020-2745,13729.11,1842.61,1553.7,2111.27,45304.08,10174.63,8737.62,31,2024-11-30
C10367,0836-4259-1097-4956,9584.51,2995.58,766.37,95.86,5241.86,743.7,52.4,17,2023-12-25
C10368,3925-2892-4866-2920,12107.98,3999.25,261.44,1213.0,46298.42,6803.9,3597.68,7,2024-12-16
C10369,7625-6467-4900-6156,8014.73,2884.01,2226.13,2558.55,12282.69,5418.95,1355.35,13,2023-10-08
C10370,8540-3687-2759-1189,6277.14,2160.33,1592.46,1200.84,26373.5,1193.31,928.01,30,2024-04-25
C10371,1350-1317-6997-4963,7121.49,3169.25,1707.1,2127.66,49992.88,5799.23,611.9,36,2023-05-15
C10372,2808-9152-0069-3129,18485.59,984.47,927.05,2125.78,26534.51,915.03,259.26,24,2024-08-08
C10373,2324-7259-1424-2241,5000.81,497.22,304.12,2957.93,16739.84,577.88,415.07,27,2023-02-19
C10374,4870-2220-0779-5863,5600.09,2092.89,1107.73,181.61,22755.36,1410.16,794.31,30,2023-10-21
C10375,0792-6709-8492-9942,5003.56,1263.7,480.16,2056.93,48120.72,4788.83,4072.45,33,2023-09-06
C10376,8436-7918-0678-1705,9082.44,3190.39,1980.2,1317.1,26606.88,6095.44,2638.6,16,2023-01-06
C10377,2068-4347-8948-8595,8701.57,3993.23,941.7,2776.66,15202.6,5514.91,4607.43,18,2023-08-09
C10378,4451-2764-9633-0165,3642.32,2552.13,2345.02,2668.31,21567.59,1438.3,1084.49,34,2023-06-06
C10379,6234-9021-4781-9800,15706.82,4902.78,809.41,2397.32,32040.83,6557.35,3549.7,9,2024-12-13
C10380,7471-0308-9024-9512,3101.36,424.17,343.6,2898.16,38746.77,399.53,362.09,20,2024-07-12
C10381,3425-1460-9005-0380,2956.41,4040.65,771.86,830.37,35857.84,920.15,458.35,30,2024-12-01
C10382,1621-8842-1865-6454,8888.77,2958.67,1868.63,884.13,17615.33,5933.47,4420.95,1,2023-05-23
C10383,0312-3378-7727-4785,18413.23,1735.72,224.46,2216.15,41534.15,61.22,51.01,22,2024-08-11
C10384,0007-8889-1970-5384,12661.2,3176.11,1522.79,122.03,34133.28,6399.98,4706.59,24,2024-05-15
C10385,7645-6327-8992-1600,16591.5,3177.14,2888.96,2138.17,22384.27,1986.4,1446.35,30,2023-07-30
C10386,8109-8018-1137-9228,14370.33,1258.4,1062.14,1935.11,12455.03,7079.12,2835.19,34,2024-02-11
C10387,8310-0551-7086-4566,4020.26,366.74,228.18,2146.3,44047.15,3666.63,3104.39,2,2023-12-01
C10388,5597-1138-8119-2821,19771.52,1579.79,670.21,226.83,49403.58,2758.02,1405.46,13,2023-02-10
C10389,8803-1152-6631-4705,2689.85,4546.83,2164.48,2685.86,39422.85,74.87,11.44,28,2023-11-15
C10390,8535-9358-4723-3413,15692.32,1915.05,889.88,2691.5,43290.78,1709.65,656.3,2,2024-10-12
C10391,5003-5693-5592-8067,3551.57,351.18,269.05,1353.43,18880.16,961.29,50.19,25,2023-01-05
C10392,8562-1358-0795-5214,15219.86,3708.37,1720.29,835.77,16626.95,14138.83,7028.12,12,2023-07-04
C10393,1112-9129-9086-7811,1462.92,2760.7,2160.35,2415.34,49962.82,682.14,14.82,16,2023-08-06
C10394,0657-8502-1112-0163,17361.19,3726.17,3047.29,1268.21,15149.91,10097.33,9435.97,36,2024-06-26
C10395,9280-7912-7046-5819,10189.94,3740.27,1311.05,2969.18,9746.27,8385.65,6735.53,13,2023-02-06
C10396,7681-7925-5388-7900,12119.5,1212.79,942.56,1195.09,43090.5,1433.81,953.76,33,2024-02-13
C10397,9944-1256-7690-1927,3504.85,1065.72,703.88,2504.37,26799.35,2899.75,1291.76,33,2024-06-16
C10398,7633-2529-9329-7275,18525.46,1541.74,1539.44,2197.8,21486.5,12058.18,8231.08,28,2024-06-08
C10399,3659-3566-7623-4568,6542.72,3799.13,1604.22,108.44,48286.76,2448.4,1206.49,25,2023-07-05
C10400,7479-7238-1010-2311,8184.81,3163.21,2563.45,1291.41,44510.35,7127.76,4358.53,28,2023-09-15
C10401,6738-7265-1593-5975,4504.51,1946.3,79.02,609.25,33753.89,51.4,12.22,36,2023-05-15
C10402,6600-5787-9153-2302,1395.18,2584.31,1995.62,1635.25,9927.59,1116.32,520.77,11,2024-05-29
C10403,2643-3276-1451-5823,13032.84,2190.07,1812.73,1396.18,45512.51,3886.97,1541.08,19,2024-12-12
C10404,9617-4243-8186-1678,4167.68,2402.61,1906.39,2598.02,29259.85,1057.97,35.13,35,2023-01-07
C10405,3216-5692-7722-3308,7713.46,1348.64,1252.13,2409.7,36909.17,1947.88,183.16,19,2024-01-30
C10406,3098-8573-4179-6219,889.49,2171.41,2107.29,1098.79,43425.98,821.82,680.68,5,2024-06-28
C10407,8217-3836-7198-6629,2818.39,688.64,521.88,2632.75,49183.81,2710.27,22.41,32,2024-10-21
C10408,4975-6598-2140-2271,11729.58,1646.12,924.05,638.18,27562.04,3082.03,3019.43,5,2024-12-03
C10409,3993-1023-3088-9557,11506.77,2183.61,221.54,1038.39,29426.77,9078.67,8682.49,35,2024-07-24
C10410,2716-1656-5207-1658,10757.1,3056.98,331.5,935.91,19546.13,4424.43,3603.25,25,2024-10-27
C10411,5645-4571-7304-3913,12332.35,4549.45,3144.0,1217.31,10779.39,3109.76,1876.91,28,2024-01-11
C10412,6741-0406-4276-0535,13513.95,329.32,0.76,270.09,25750.65,9140.8,4105.24,22,2023-02-28
C10413,3772-6208-3135-8063,19516.92,1441.64,1408.92,135.23,15258.68,2315.68,1954.68,21,2024-09-24
C10414,2507-3119-3097-8981,1116.0,3414.84,1524.82,1642.91,28553.2,326.5,316.93,14,2023-02-01
C10415,2780-0653-3623-3065,12478.34,640.03,118.97,2607.27,28068.28,10624.07,6500.14,23,2023-09-03
C10416,7590-8672-8821-1308,16085.17,1782.75,232.59,1414.72,29146.74,5943.08,304.27,12,2023-08-03
C10417,4398-2486-8828-1380,15698.86,3050.65,940.07,2279.36,44637.4,10534.84,9124.77,22,2023-07-20
C10418,1926-6111-8709-5305,9340.11,4562.67,1875.27,2387.46,47673.98,4771.18,275.22,24,2023-04-06
C10419,3082-5182-4461-5329,19543.42,2587.22,416.89,1425.58,9112.6,10439.6,7966.58,8,2024-01-11
C10420,0773-0309-2993-4246,19809.53,3474.57,1922.99,1702.67,49629.87,13976.25,2375.99,22,2024-02-14
C10421,8394-2317-3169-1368,15391.9,3672.18,243.84,2862.94,26384.3,10682.17,7827.42,28,2024-10-31
C10422,6634-8465-2307-6545,9136.97,4433.13,4301.95,2268.57,31395.57,6923.71,230.99,20,2024-07-03
C10423,5257-6606-1531-2797,15725.44,3978.26,2597.16,2794.92,44030.93,10066.75,7880.68,26,2023-02-02
C10424,6240-3499-0077-6240,7470.93,1470.01,1430.51,816.22,39055.67,693.8,502.59,15,2023-09-21
C10425,9851-0985-1729-9109,4647.81,3922.1,1103.57,1872.69,49165.16,3662.69,894.25,1,2024-01-04
C10426,4568-6145-3099-8644,16622.83,2180.03,105.93,2543.16,48763.14,5382.24,236.57,25,2023-05-15
C10427,5780-5886-8313-3739,13386.82,4918.93,4035.35,1276.96,29987.9,10456.25,903.67,3,2024-12-08
C10428,5307-0906-8925-4804,15948.73,1378.57,734.72,2623.42,35351.68,9595.74,9552.1,29,2024-05-22
C10429,0375-5127-7559-0102,8539.84,1455.28,661.61,766.4,11854.99,8206.68,3419.27,20,2023-09-02
C10430,0016-8005-6269-5303,6994.74,4083.02,3161.03,1317.98,9308.51,2094.37,340.68,33,2023-03-04
C10431,2567-7962-1248-8800,19271.85,4396.55,2341.41,2599.1,39505.33,12747.14,9874.69,36,2023-07-15
C10432,3582-4698-4411-5896,18641.59,3380.57,1642.02,2954.54,39991.53,17314.21,7763.0,14,2023-07-04
C10433,7163-8236-6870-6444,16184.47,4858.43,1536.83,743.22,16335.03,15453.19,10785.82,30,2024-03-12
C10434,8341-9035-8128-3430,7562.72,3569.79,431.11,2856.35,40527.76,2897.35,106.74,26,2023-06-18
C10435,9085-5207-6075-0068,1024.47,1340.95,926.64,453.33,33237.26,561.86,525.84,9,2024-11-29
C10436,2794-7327-5877-5567,19376.54,1081.21,480.53,2385.15,9868.53,11378.17,480.76,29,2024-08-18
C10437,7976-3093-7918-4437,13422.95,561.55,72.92,340.57,19612.18,6226.36,946.24,12,2024-07-31
C10438,9161-8786-5649-0554,1348.21,2898.68,924.68,1087.73,10223.56,421.56,180.66,25,2024-06-18
C10439,0687-6257-1495-9875,17670.73,1166.56,857.78,2691.14,32251.42,3285.87,3285.19,25,2023-06-01
C10440,6202-6819-8757-7601,11484.78,4167.89,935.84,1613.49,25480.19,4805.21,1966.15,32,2024-12-16
C10441,5066-3889-9756-8442,19723.29,1314.61,700.6,2863.59,35814.31,12770.24,5696.13,11,2023-10-24
C10442,8401-3082-6141-1821,13335.85,3610.95,2261.19,2145.14,9774.12,11604.32,1338.67,12,2024-04-24
C10443,6812-3031-3888-0334,4509.35,3092.12,766.96,1011.02,40286.0,2468.68,2091.22,9,2023-04-23
C10444,1954-6365-7806-7693,10620.41,1676.1,1202.65,108.58,14780.29,1282.31,1266.08,14,2023-08-13
C10445,0753-4849-9325-2391,19121.07,1590.53,488.38,1399.8,33835.34,6203.13,2255.66,14,2024-03-25
C10446,1490-8898-4439-9141,10678.61,2801.8,1911.65,2582.82,31951.1,2377.6,2122.64,30,2023-06-10
C10447,4241-7169-9376-2516,2104.77,2652.48,1913.42,191.36,15713.35,2026.6,1598.11,21,2024-07-07
C10448,3556-7816-9038-1094,17876.67,1166.59,919.8,1701.52,9479.31,11063.22,2362.38,35,2023-10-31
C10449,8874-3819-1419-2847,13200.73,3814.14,3303.35,1213.36,22662.89,434.49,320.8,34,2023-05-25
C10450,1779-2931-9127-7552,18173.85,1736.73,1350.82,2989.21,21987.22,8377.02,3224.19,23,2024-09-13
C10451,5775-9446-8685-1568,3081.52,3980.43,2480.86,1731.57,44526.78,647.57,203.14,30,2023-10-16
C10452,9568-6489-4167-4765,17126.27,3725.57,145.25,634.75,7922.33,9453.31,6808.3,2,2023-05-29
C10453,9042-7812-3537-9432,6546.38,2237.62,1385.23,438.26,39232.61,2361.43,373.98,12,2023-12-23
C10454,1685-3468-4573-1204,3573.18,2814.27,244.66,97.27,5752.1,2694.0,667.82,20,2024-08-27
C10455,8984-0363-5964-8382,8177.45,211.49,131.44,832.76,33570.37,4121.52,1225.66,3,2024-02-25
C10456,2206-0232-2504-8687,14804.7,4678.28,1846.52,2579.68,5798.24,12317.4,11108.78,5,2023-02-21
C10457,3481-2577-6808-4051,667.66,4951.28,3487.82,2767.41,33630.26,231.47,121.46,19,2023-07-30
C10458,7472-6796-6088-1496,10997.62,3345.05,2818.91,2393.78,29985.61,8930.44,3097.46,9,2023-08-20
C10459,1522-1090-2317-8654,13493.96,2202.31,1556.82,1688.88,14276.94,12791.77,3645.23,33,2024-08-27
C10460,0893-2200-4689-4209,16664.57,3723.9,2990.03,2669.25,6439.43,14235.97,2965.15,10,2024-03-05
C10461,0825-9646-1743-8772,16885.44,1854.07,1526.41,1552.07,44460.14,3080.8,1843.2,8,2023-01-10
C10462,4819-1091-1385-8667,8340.26,1492.07,183.83,1996.88,27441.21,812.35,720.46,27,2024-07-13
C10463,3317-6482-8230-3411,17810.36,2828.09,1195.34,2326.24,24774.79,10025.65,647.57,10,2024-01-26
C10464,7744-0316-0707-9471,17002.1,2299.92,1568.3,2341.49,37969.3,16326.24,15939.22,32,2024-10-19
C10465,9634-5357-0003-5653,15144.69,4615.87,1285.13,1589.35,12072.49,7203.56,4630.05,10,2024-09-27
C10466,2628-1286-9734-0479,7382.59,3923.44,3786.88,950.03,46099.9,3851.28,1464.49,9,2024-07-09
C10467,2631-8218-7367-1178,12473.9,1808.43,1176.97,2192.38,26377.43,6358.03,2417.02,14,2023-08-23
C10468,2534-0192-8921-4572,16343.25,4191.25,2223.76,1136.75,48355.83,1818.86,374.46,18,2024-06-08
C10469,1495-2023-0765-8125,2991.97,3560.37,3010.93,2985.27,5501.39,2669.79,2441.43,28,2024-03-13
C10470,6852-8387-4389-5773,17455.07,1868.18,1298.37,1133.51,14621.25,16078.79,3688.4,6,2024-12-03
C10471,9409-6325-6698-9524,8494.35,1743.92,1234.45,2937.79,28744.75,5926.87,3320.99,11,2023-03-25
C10472,2879-8305-1071-4583,5464.07,4766.29,2244.82,2618.24,35512.01,3474.89,2543.35,15,2024-06-26
C10473,1165-3031-5596-4378,10974.22,3381.57,2623.48,2828.15,24631.64,8961.26,6759.86,1,2023-06-16
